	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201743061911	ダ	左	1600	晴	稍重	20:50	ほたる賞		2017-6-19	3	船橋	1			10	670	3	10.0	260	6.0	2.0	220	3.0	2-10	2600	13	2-10	930	14	5-10	620	3	2-5	930	15	10=>2	5710	30	2-5-10	4260	11	10=>2=>5	29410	100	847561012311912	847561012311921	8,4,(6,7),(5,10),(3,12),11,2,1,9	468571012321119	12.6 - 12.6 - 13.2 - 13.0 - 13.1 - 13.3 - 13.7 - 13.6	12.6 - 25.2 - 38.4 - 51.4 - 64.5 - 77.8 - 91.5 - 105.1 (38.4-40.6)	5.0	180	2.0	2-7	2230.0	12.0	7=>2	4470.0	29.0
201743062001	ダ	左	1500	晴	稍重	15:00	C3六　七		2017-6-20	3	船橋	2			1	720	4	1.0	230	4.0	4.0	140	1.0	1-4	560	4	1-4	190	5	1-3	220	6	3-4	140	1	1=>4	1580	9	1-3-4	430	2	1=>4=>3	3530	16	41523	41253	41325	41325	7.2 - 13.8 - 14.6 - 14.1 - 12.9 - 13.0 - 13.4 - 13.8	7.2 - 21.0 - 35.6 - 49.7 - 62.6 - 75.6 - 89.0 - 102.8 (35.6-40.2)									
201743062002	ダ	左	1200	晴	稍重	15:30	3歳五		2017-6-20	3	船橋	2	120万円以上172万円未満		3	100	1	3.0	100	1.0	7.0	130	2.0	3-7	350	1	3-7	170	1	3-10	220	2	7-10	550	8	3=>7	370	1	3-7-10	920	3	3=>7=>10	1590	2		137116121059248.0	137116125109248.0	317116121059428.0	12.5 - 11.6 - 12.0 - 12.5 - 13.2 - 13.7	12.5 - 24.1 - 36.1 - 48.6 - 61.8 - 75.5 (36.1-39.4)	10.0	180	4.0	3-6	310.0	1.0	3=>6	350.0	1.0
201743062003	ダ	左	1200	晴	稍重	16:00	3歳六		2017-6-20	3	船橋	2	73万円以上120万円未満		8	770	3	8.0	170	4.0	3.0	110	1.0	3-8	570	2	3-8	280	3	2-8	570	7	2-3	230	1	8=>3	2130	7	2-3-8	1020	3	8=>3=>2	6900	17		3486102957112	3,8,2,4,6,10,5,9,7,1-12	3,8,2,6,10,5,4,9,7-1,12	12.5 - 11.4 - 12.0 - 12.4 - 13.5 - 14.1	12.5 - 23.9 - 35.9 - 48.3 - 61.8 - 75.9 (35.9-40.0)	2.0	160	2.0	3-6	390.0	1.0	6=>3	1230.0	4.0
201743062004	ダ	左	1200	晴	稍重	16:30	C3六　七		2017-6-20	3	船橋	2			5	470	2	5.0	140	4.0	7.0	100	1.0	5-7	390	1	5-7	170	1	3-5	410	6	3-7	250	3	5=>7	1310	6	3-5-7	790	2	5=>7=>3	4700	14		(1,3),7,10,2,5,9,4,6,8	1,3,7,10,2,5,(4,6,9),8	31710526948	12.9 - 12.0 - 12.4 - 12.9 - 13.8 - 13.6	12.9 - 24.9 - 37.3 - 50.2 - 64.0 - 77.6 (37.3-40.3)	3.0	140	3.0	5-7	390.0	1.0	5=>7	1270.0	5.0
201743062005	ダ	左	1500	晴	稍重	17:00	矢沢稔社長誕生日記念		2017-6-20	3	船橋	2			5	750	5	5.0	160	4.0	7.0	130	1.0	5-7	860	3	5-7	260	2	3-5	430	8	3-7	270	3	5=>7	2420	14	3-5-7	1180	5	5=>7=>3	7760	24	23107695148	23107695148	23107965148	3,2,10,7,5,6,9,1-4,8	7.0 - 12.3 - 12.3 - 12.7 - 12.6 - 12.9 - 14.3 - 14.4	7.0 - 19.3 - 31.6 - 44.3 - 56.9 - 69.8 - 84.1 - 98.5 (31.6-41.6)	3.0	140	3.0	5-7	940.0	4.0	5=>7	2190.0	14.0
201743062006	ダ	左	1600	晴	稍重	17:30	船橋酒場青空4周年記 		2017-6-20	3	船橋	2			3	320	2	3.0	220	2.0	4.0	230	3.0	3-4	600	3	3-4	240	4	3-7	240	3	4-7	400	6	3=>4	1300	6	3-4-7	1430	4	3=>4=>7	5620	20	5472361	5427361	5427316	5432761	13.0 - 12.6 - 13.1 - 12.8 - 12.6 - 12.8 - 13.7 - 14.2	13.0 - 25.6 - 38.7 - 51.5 - 64.1 - 76.9 - 90.6 - 104.8 (38.7-40.7)									
201743062007	ダ	左	1000	曇	稍重	18:00	C2　選抜馬		2017-6-20	3	船橋	2			4	490	2	4.0	160	3.0	3.0	110	1.0	3-4	440	2	3-4	200	1	1-4	760	11	1-3	440	6	4=>3	1120	3	1-3-4	1320	5	4=>3=>1	7530	22			9,4,6,3,2,1,(5,8),7	946321785	12.3 - 11.3 - 11.9 - 12.9 - 13.8	12.3 - 23.6 - 35.5 - 48.4 - 62.2 (35.5-38.6)	1.0	300	6.0	3-4	420.0	1.0	4=>3	1070.0	3.0
201743062008	ダ	左	1600	曇	稍重	18:30	手賀沼特別 		2017-6-20	3	船橋	2			1	170	1	1.0	120	1.0	2.0	130	2.0	1-2	260	1	1-2	190	2	1-5	510	8	2-5	770	10	1=>2	490	1	1-2-5	1160	5	1=>2=>5	3000	10	3126574	3125674	3125674	3125647	13.3 - 12.1 - 13.2 - 13.7 - 13.2 - 13.0 - 13.4 - 13.4	13.3 - 25.4 - 38.6 - 52.3 - 65.5 - 78.5 - 91.9 - 105.3 (38.6-39.8)									
201743062009	ダ	左	1200	曇	稍重	19:05	コアジサシ賞		2017-6-20	3	船橋	2			10	420	2	10.0	190	4.0	7.0	220	5.0	7-10	2130	11	7-10	630	9	1-10	470	5	1-7	740	12	10=>7	3460	16	1-7-10	3080	13	10=>7=>1	17520	70		47623851109.0	47623851019.0	47623108519.0	12.2 - 11.5 - 12.0 - 12.2 - 13.8 - 13.7	12.2 - 23.7 - 35.7 - 47.9 - 61.7 - 75.4 (35.7-39.7)	1.0	160	2.0	7-8	380.0	1.0	8=>7	770.0	2.0
201743062010	ダ	左	1600	曇	稍重	19:40	ナイスサドル特別 		2017-6-20	3	船橋	2	(別定)		5	1180	5	5.0	240	5.0	8.0	220	4.0	5-8	4140	13	5-8	870	12	3-5	620	9	3-8	560	8	5=>8	9110	27	3-5-8	4070	14	5=>8=>3	42870	123	37594618210	35749618210	3,5,(4,9),8,6,7,2,1,10	3,5,4,9,8,6,7,2,1-10	12.5 - 12.5 - 12.6 - 13.0 - 12.9 - 12.9 - 13.4 - 13.6	12.5 - 25.0 - 37.6 - 50.6 - 63.5 - 76.4 - 89.8 - 103.4 (37.6-39.9)	3.0	160	3.0	5-7	4140.0	13.0	5=>7	8350.0	25.0
201743062011	ダ	左	1800	曇	稍重	20:15	短夜賞 		2017-6-20	3	船橋	2	(ハンデ)		7	200	1	7.0	100	1.0	3.0	110	2.0	3-7	290	1	3-7	130	1	2-7	160	2	2-3	180	3	7=>3	480	1	2-3-7	300	1	7=>3=>2	1010	1	9,5,2,7,3,1,4,6-8	9,5,2,3,7,1,4,6-8	9,5,7,2,3,4,1,6-8	7,9,3,5,2,4,1,6-8	12.0 - 12.2 - 12.6 - 12.9 - 12.9 - 12.8 - 13.1 - 13.0 - 13.8	12.0 - 24.2 - 36.8 - 49.7 - 62.6 - 75.4 - 88.5 - 101.5 - 115.3 (36.8-39.9)	2.0	110	3.0	3-7	260.0	1.0	7=>3	470.0	1.0
201743062012	ダ	左	1500	曇	稍重	20:50	青柳賞		2017-6-20	3	船橋	2			2	590	2	2.0	150	2.0	3.0	200	4.0	2-3	2210	8	2-3	540	7	2-5	260	1	3-5	320	2	2=>3	4380	14	2-3-5	1340	1	2=>3=>5	13580	40	2391107584611	2391510784611	2357198104611	2357110984611	7.0 - 12.4 - 13.1 - 12.8 - 12.4 - 12.8 - 13.8 - 14.2	7.0 - 19.4 - 32.5 - 45.3 - 57.7 - 70.5 - 84.3 - 98.5 (32.5-40.8)	5.0	120	1.0	2-3	2270.0	10.0	2=>3	4910.0	22.0
201743062101	ダ	左	1200	雨	不良	15:00	ローズ賞		2017-6-21	3	船橋	3			7	110	1	7.0	120	1.0	5.0	320	4.0	5-7	570	3	5-7	270	4	4-7	180	2	4-5	870	13	7=>5	760	3	4-5-7	930	3	7=>5=>4	2560	9		3124765	7,6,1,3,(4,5),2	7631452	12.8 - 11.9 - 11.9 - 12.3 - 13.0 - 12.8	12.8 - 24.7 - 36.6 - 48.9 - 61.9 - 74.7 (36.6-38.1)									
201743062102	ダ	左	1500	雨	不良	15:30	C3四　五		2017-6-21	3	船橋	3			3	870	4	3.0	160	3.0	8.0	520	8.0	3-8	19900	25	3-8	3,740	25	3-4	270	2	4-8	1,210	16	3=>8	37520	49	3-4-8	5530	20	3=>8=>4	98770	186	24561378	24561378	24615387	42635178	7.1 - 12.2 - 13.5 - 13.2 - 13.3 - 13.6 - 13.6 - 13.0	7.1 - 19.3 - 32.8 - 46.0 - 59.3 - 72.9 - 86.5 - 99.5 (32.8-40.2)	4.0	100	1.0						
201743062103	ダ	左	1000	雨	不良	16:00	スーパー銭湯笑がおの		2017-6-21	3	船橋	3			9	130	1	9.0	100	1.0	1.0	110	2.0	1-9	610	3	1-9	220	3	8-9	140	1	1-8	320	6	9=>1	820	4	1-8-9	370	2	9=>1=>8	1670	5			8,9,4,1,6,2,(3,7)	89416237	12.7 - 12.2 - 12.6 - 12.5 - 12.8	12.7 - 24.9 - 37.5 - 50.0 - 62.8 (37.5-37.9)	8.0	120	3.0	1-8	540.0	3.0	8=>1	730.0	4.0
201743062104	ダ	左	1500	雨	不良	16:30	京成ローザ賞		2017-6-21	3	船橋	3			3	420	2	3.0	130	2.0	7.0	130	1.0	3-7	420	1	3-7	180	1	2-3	1,150	16	2-7	740	7	3=>7	1080	3	2-3-7	2610	6	3=>7=>2	12340	26	3572101114896	3572101411896	3,7,5,2,10,1,4,11,8,9-6	3,7,2,5,10,1,4,11,9,8-6	7.0 - 12.5 - 13.0 - 12.8 - 12.8 - 12.7 - 13.2 - 13.6	7.0 - 19.5 - 32.5 - 45.3 - 58.1 - 70.8 - 84.0 - 97.6 (32.5-39.5)	2.0	270	7.0	3-6	430.0	2.0	3=>6	1200.0	4.0
201743062105	ダ	左	1500	雨	不良	17:00	京成ホテルミラマーレ		2017-6-21	3	船橋	3			1	3230	9	1.0	710	9.0	6.0	220	3.0	1-6	9580	30	1-6	2,930	30	1-10	4,520	37	6-10	830	8	1=>6	25060	63	1-6-10	20590	68	1=>6=>10	200970	505	1356871011429	1356810711429	1356710211489	1,5,3,6,7,10,2,11,4,9-8	7.0 - 11.8 - 12.8 - 12.9 - 12.7 - 13.0 - 13.9 - 14.2	7.0 - 18.8 - 31.6 - 44.5 - 57.2 - 70.2 - 84.1 - 98.3 (31.6-41.1)	10.0	200	2.0	1-6	6440.0	18.0	1=>6	22030.0	42.0
201743062106	ダ	左	1200	雨	不良	17:30	京成バラ園芸盃		2017-6-21	3	船橋	3			5	150	1	5.0	130	1.0	1.0	420	7.0	1-5	790	3	1-5	380	3	3-5	550	5	1-3	2,460	29	5=>1	1020	2	1-3-5	2400	10	5=>1=>3	6060	11		1582637111094.0	1582361171049.0	1583261011749.0	12.6 - 11.8 - 12.2 - 12.5 - 13.0 - 13.6	12.6 - 24.4 - 36.6 - 49.1 - 62.1 - 75.7 (36.6-39.1)	3.0	570	9.0	1-5	680.0	3.0	5=>1	880.0	2.0
201743062107	ダ	左	1200	雨	不良	18:00	C3四　五		2017-6-21	3	船橋	3			11	480	2	11.0	190	2.0	2.0	400	7.0	2-11	3530	17	2-11	860	14	10-11	400	3	2-10	980	17	11=>2	7240	32	2-10-11	3200	15	11=>2=>10	15580	61		1211693475108.0	1211396410578.0	1211936410758.0	13.0 - 12.1 - 12.2 - 12.6 - 13.4 - 13.8	13.0 - 25.1 - 37.3 - 49.9 - 63.3 - 77.1 (37.3-39.8)	10.0	210	4.0	2-8	1760.0	10.0	8=>2	3230.0	16.0
201743062108	ダ	左	1600	曇	不良	18:30	富里特別 		2017-6-21	3	船橋	3			2	1070	5	2.0	240	5.0	6.0	110	1.0	2-6	1370	5	2-6	490	5	2-4	670	9	4-6	260	1	2=>6	3860	15	2-4-6	2360	6	2=>6=>4	14800	42	10,2,9,12,1,6,13,3,4,7,8,5=11	10,2,9,12,6,1,3,4,13,8,7,5=11	102961248131735	210694131287513	12.8 - 12.5 - 13.2 - 13.3 - 12.8 - 13.1 - 13.7 - 14.5	12.8 - 25.3 - 38.5 - 51.8 - 64.6 - 77.7 - 91.4 - 105.9 (38.5-41.3)	4.0	150	2.0	2-5	1180.0	5.0	2=>5	3150.0	16.0
201743062109	ダ	左	1600	曇	不良	19:05	房総びわ特別 		2017-6-21	3	船橋	3	(ハンデ)		4	1070	7	4.0	250	7.0	6.0	140	1.0	4-6	1700	6	4-6	620	5	4-9	620	6	6-9	350	2	4=>6	5310	28	4-6-9	2410	4	4=>6=>9	17240	48	12458107639	12458710639	(1,2),4,8,5,6,7,10,3,9	1,2,4,8,5,6,(3,9,7,10)	12.3 - 11.7 - 12.7 - 13.3 - 12.8 - 13.2 - 13.7 - 14.2	12.3 - 24.0 - 36.7 - 50.0 - 62.8 - 76.0 - 89.7 - 103.9 (36.7-41.1)	9.0	180	3.0	4-6	1880.0	9.0	4=>6	5160.0	28.0
201743062110	ダ	左	1200	曇	不良	19:40	パール賞		2017-6-21	3	船橋	3			3	1220	6	3.0	290	6.0	4.0	250	4.0	3-4	3980	17	3-4	1,270	17	3-10	3,430	38	4-10	5,240	48	3=>4	8560	35	3-4-10	47320	117	3=>4=>10	287750	643		1510117823964	1,5,10,11,2,7,8,9,3,(4,6)	1510271183964	12.5 - 11.3 - 11.5 - 12.3 - 13.2 - 14.2	12.5 - 23.8 - 35.3 - 47.6 - 60.8 - 75.0 (35.3-39.7)	10.0	750	10.0	3-4	3960.0	20.0	3=>4	8730.0	38.0
201743062111	ダ	左	1600	曇	不良	20:15	京成盃グランドマイラ	G	2017-6-21	3	船橋	3	(別定)		10	660	3	10.0	220	3.0	14.0	410	8.0	10-14	4090	17	10-14	1,270	14	3-10	780	5	3-14	1,710	26	10=>14	6830	24	3-10-14	12570	42	10=>14=>3	58530	177	4512141013817119263	4512101481137119623	4,5,(10,12),14,1,8,13,7,11,(9,3),6,2	5410121411378119362	12.4 - 12.2 - 12.4 - 12.4 - 12.4 - 12.6 - 13.1 - 13.5	12.4 - 24.6 - 37.0 - 49.4 - 61.8 - 74.4 - 87.5 - 101.0 (37.0-39.2)	3.0	250	4.0	6-8	690.0	1.0	6=>8	1720.0	4.0
201743062112	ダ	左	1600	曇	不良	20:50	船橋競馬場クリーン大 		2017-6-21	3	船橋	3			10	980	6	10.0	380	7.0	5.0	3,100	12.0	5-10	40950	59	5-10	18,250	64	8-10	20,790	67	5-8	33,690	76	10=>5	109140	126	5-8-10	539740	276	10=>5=>8	2790090	1633	11513132984121076	11513132948101276	11513138294101276	51113183924106712	12.8 - 12.1 - 12.8 - 12.7 - 12.7 - 13.3 - 13.5 - 14.1	12.8 - 24.9 - 37.7 - 50.4 - 63.1 - 76.4 - 89.9 - 104.0 (37.7-40.9)	8.0	7,260	13.0	4-7	2180.0	11.0	7=>4	3710.0	21.0
201743062201	ダ	左	1200	曇	不良	14:55	3歳七		2017-6-22	3	船橋	4	33万円以上73万円未満		6	240	1	6.0	120	1.0	12.0	170	3.0	6-12	630	2	6-12	310	2	6-8	720	8	8-12	1,180	14	6=>12	1240	3	6-8-12	2530	6	6=>12=>8	10090	25		128611392104715.0	121161083279415.0	121168107234915.0	12.8 - 12.1 - 12.6 - 13.2 - 13.1 - 14.5	12.8 - 24.9 - 37.5 - 50.7 - 63.8 - 78.3 (37.5-40.8)	8.0	260	6.0	5-8	240.0	1.0	5=>8	580.0	1.0
201743062202	ダ	左	1500	曇	不良	15:25	紅花特別 		2017-6-22	3	船橋	4	240万円未満		1	450	2	1.0	140	2.0	3.0	110	1.0	1-3	200	1	1-3	130	1	1-6	480	9	3-6	270	4	1=>3	730	3	1-3-6	630	3	1=>3=>6	3450	15	132456	132456	132456	132456	6.9 - 12.4 - 13.6 - 13.7 - 13.8 - 13.2 - 13.1 - 14.0	6.9 - 19.3 - 32.9 - 46.6 - 60.4 - 73.6 - 86.7 - 100.7 (32.9-40.3)									
201743062203	ダ	左	1600	曇	重	15:55	C3　特選一		2017-6-22	3	船橋	4			5	210	1	5.0	150	2.0	3.0	190	4.0	3-5	590	1	3-5	300	1	5-8	470	6	3-8	650	7	5=>3	900	1	3-5-8	1370	3	5=>3=>8	4950	5	1354826710911	1354826710911	1354826711910	1354862791110	13.0 - 12.5 - 13.3 - 13.4 - 13.2 - 13.5 - 13.8 - 13.3	13.0 - 25.5 - 38.8 - 52.2 - 65.4 - 78.9 - 92.7 - 106.0 (38.8-40.6)	8.0	240	5.0	3-5	590.0	1.0	5=>3	1030.0	1.0
201743062204	ダ	左	1600	曇	重	16:25	ブルーベリー特別 		2017-6-22	3	船橋	4	324万円以上		6	290	2	6.0	110	2.0	9.0	140	3.0	6-9	1240	6	6-9	310	6	5-6	150	1	5-9	240	2	6=>9	2290	9	5-6-9	570	2	6=>9=>5	5220	17	895642317	896542317	986542317	965842317	12.8 - 12.1 - 13.4 - 12.8 - 12.8 - 13.2 - 13.1 - 13.3	12.8 - 24.9 - 38.3 - 51.1 - 63.9 - 77.1 - 90.2 - 103.5 (38.3-39.6)	5.0	110	1.0	6-8	1130.0	5.0	6=>8	1650.0	6.0
201743062205	ダ	左	1200	曇	重	16:55	祝70歳長谷川稔誕生		2017-6-22	3	船橋	4			6	230	1	6.0	130	1.0	5.0	210	4.0	5-6	670	1	5-6	360	3	6-10	560	9	5-10	930	14	6=>5	1280	3	5-6-10	2320	8	6=>5=>10	8050	20		5681137121094.0	5683117911024.0	5683711911024.0	12.9 - 11.8 - 11.9 - 12.4 - 13.0 - 13.6	12.9 - 24.7 - 36.6 - 49.0 - 62.0 - 75.6 (36.6-39.0)	10.0	260	6.0	5-6	470.0	1.0	6=>5	990.0	4.0
201743062206	ダ	左	1500	曇	重	17:25	船橋屋田久保食べなき		2017-6-22	3	船橋	4			10	230	2	10.0	110	1.0	1.0	110	2.0	1-10	220	1	1-10	150	2	8-10	360	3	1-8	410	4	10=>1	490	2	1-8-10	650	1	10=>1=>8	2180	3	1032147811569	1032148711569	1031284117956	1013824117596	6.9 - 12.5 - 13.5 - 13.2 - 12.7 - 12.6 - 12.8 - 13.8	6.9 - 19.4 - 32.9 - 46.1 - 58.8 - 71.4 - 84.2 - 98.0 (32.9-39.2)	8.0	170	4.0	1-8	210.0	1.0	8=>1	400.0	1.0
201743062207	ダ	左	1200	曇	重	17:55	C2七　八		2017-6-22	3	船橋	4			3	590	3	3.0	210	4.0	5.0	220	5.0	3-5	1970	9	3-5	640	10	2-3	830	12	2-5	1,410	14	3=>5	4020	18	2-3-5	6920	23	3=>5=>2	34670	113		357812946.0	358279146.0	358279416.0	12.8 - 11.9 - 11.9 - 12.3 - 13.0 - 14.0	12.8 - 24.7 - 36.6 - 48.9 - 61.9 - 75.9 (36.6-39.3)	2.0	380	6.0	3-5	1740.0	8.0	3=>5	3490.0	17.0
201743062208	ダ	左	1200	曇	重	18:25	C1四　五		2017-6-22	3	船橋	4			7	2590	8	7.0	360	7.0	3.0	210	2.0	3-7	7960	21	3-7	1,610	18	7-11	1,180	13	3-11	610	6	7=>3	18500	51	3-7-11	7560	28	7=>3=>11	94910	272		3,7,4,(1,8,9,12),2,5,10,11,6	374921218511106	374921258111610	12.6 - 11.9 - 11.8 - 12.4 - 12.7 - 13.2	12.6 - 24.5 - 36.3 - 48.7 - 61.4 - 74.6 (36.3-38.3)	11.0	220	3.0	3-6	2560.0	9.0	6=>3	7430.0	25.0
201743062209	ダ	左	1600	曇	重	19:00	C1四　五		2017-6-22	3	船橋	4			11	2810	10	11.0	470	10.0	2.0	190	3.0	2-11	5020	22	2-11	1,710	25	11-12	1,260	17	2-12	500	2	11=>2	13690	52	2-11-12	5860	19	11=>2=>12	54510	182	2111145121338910764	2111514121338910674	2,11,(12,14),13,8,5,1,3,9-10,7,6,4	2111214813395107614	12.5 - 11.6 - 12.5 - 13.3 - 13.3 - 13.5 - 13.7 - 14.3	12.5 - 24.1 - 36.6 - 49.9 - 63.2 - 76.7 - 90.4 - 104.7 (36.6-41.5)	12.0	130	1.0	2-7	760.0	2.0	7=>2	1570.0	3.0
201743062210	ダ	左	1800	曇	重	19:35	ファンシーサドル特別 		2017-6-22	3	船橋	4	(別定)		3	110	1	3.0	100	1.0	2.0	150	2.0	2-3	380	1	2-3	190	1	3-10	270	3	2-10	740	8	3=>2	510	1	2-3-10	1120	2	3=>2=>10	2530	2	69131123104512817	69132113105412817	6,9,(2,3,13),(10,11),5,12,4,(1,7,8)	69321310512114781	12.0 - 11.7 - 13.2 - 13.2 - 13.0 - 12.7 - 13.1 - 13.3 - 13.4	12.0 - 23.7 - 36.9 - 50.1 - 63.1 - 75.8 - 88.9 - 102.2 - 115.6 (36.9-39.8)	10.0	190	4.0	2-3	340.0	1.0	3=>2	500.0	3.0
201743062211	ダ	左	1700	曇	重	20:10	麻綿原特別 		2017-6-22	3	船橋	4			9	180	1	9.0	120	1.0	4.0	130	2.0	4-9	360	1	4-9	180	1	3-9	630	7	3-4	890	12	9=>4	590	1	3-4-9	1610	5	9=>4=>3	4320	7	9,6,11,8,7,2,4,5,3,10-1	9,6,11,2,8,7,4,5,3,10-1	(6,9),11,(2,8,7),4,5,3,10-1	9,6,8,7,11,4,2,3,5,10-1	7.0 - 11.3 - 12.2 - 12.5 - 12.7 - 12.9 - 13.1 - 13.3 - 13.6	7.0 - 18.3 - 30.5 - 43.0 - 55.7 - 68.6 - 81.7 - 95.0 - 108.6 (30.5-40.0)	3.0	290	7.0	4-7	340.0	1.0	7=>4	460.0	1.0
201743062212	ダ	左	1600	曇	重	20:45	新月賞		2017-6-22	3	船橋	4			6	190	1	6.0	110	1.0	1.0	140	2.0	1-6	490	2	1-6	240	2	6-11	280	3	1-11	560	7	6=>1	740	2	1-6-11	850	2	6=>1=>11	3050	3	3101826471159	3101824611759	1031468211579	1106411853792	12.2 - 11.5 - 12.3 - 13.1 - 13.4 - 14.0 - 13.6 - 13.1	12.2 - 23.7 - 36.0 - 49.1 - 62.5 - 76.5 - 90.1 - 103.2 (36.0-40.7)	11.0	160	4.0	1-6	400.0	2.0	6=>1	730.0	2.0
201743062304	ダ	左	1500	晴	重	16:30	C3二　三　ア		2017-6-23	3	船橋	5			8	280	2	8.0	120	1.0	4.0	130	2.0	4-8	330	1	4-8	170	1	8-9	980	13	4-9	850	11	8=>4	970	3	4-8-9	3330	12	8=>4=>9	13070	41	3684115911072	3684115911072	6,3,8,4,5,11,7,(1,10,9),2	6843711591012	7.1 - 12.2 - 12.8 - 12.7 - 13.1 - 13.3 - 14.2 - 14.9	7.1 - 19.3 - 32.1 - 44.8 - 57.9 - 71.2 - 85.4 - 100.3 (32.1-42.4)	9.0	480	6.0	4-7	300.0	1.0	7=>4	860.0	4.0
201743062305	ダ	左	1500	晴	重	17:00	あーらナベちゃん!お		2017-6-23	3	船橋	5			5	210	1	5.0	150	1.0	8.0	490	7.0	5-8	3170	11	5-8	1,130	14	5-6	340	4	6-8	1,280	18	5=>8	5670	20	5-6-8	5800	22	5=>8=>6	25600	95	589476321	589476321	589476312	584976312	7.0 - 12.8 - 13.3 - 13.3 - 12.9 - 13.3 - 13.7 - 14.2	7.0 - 19.8 - 33.1 - 46.4 - 59.3 - 72.6 - 86.3 - 100.5 (33.1-41.2)	6.0	200	4.0	5-8	2710.0	12.0	5=>8	3610.0	12.0
201743062306	ダ	左	1200	晴	重	17:30	馬に乗り身も心も気分		2017-6-23	3	船橋	5			8	470	2	8.0	180	3.0	10.0	120	1.0	8-10	430	2	8-10	210	1	8-9	6,060	37	9-10	3,190	27	8=>10	1170	3	8-9-10	10260	30	8=>10=>9	61450	158		6891014532117.0	6891014532117.0	8691014235117.0	12.7 - 11.9 - 11.9 - 12.5 - 13.6 - 13.7	12.7 - 24.6 - 36.5 - 49.0 - 62.6 - 76.3 (36.5-39.8)	9.0	4,250	11.0	7-8	330.0	1.0	7=>8	1140.0	5.0
201743062307	ダ	左	1500	晴	重	18:00	C2九　十		2017-6-23	3	船橋	5			2	3080	7	2.0	440	7.0	5.0	210	4.0	2-5	7020	20	2-5	1,630	20	2-4	840	11	4-5	400	3	2=>5	20600	45	2-4-5	5460	20	2=>5=>4	107270	266	85293417106	85293417106	85423971106	85423791106	7.0 - 13.1 - 13.6 - 13.1 - 12.6 - 13.0 - 13.3 - 14.0	7.0 - 20.1 - 33.7 - 46.8 - 59.4 - 72.4 - 85.7 - 99.7 (33.7-40.3)	4.0	140	1.0	2-5	9010.0	18.0	2=>5	24740.0	39.0
201743062308	ダ	左	1700	晴	重	18:30	紫陽花賞		2017-6-23	3	船橋	5			4	720	3	4.0	170	4.0	7.0	130	1.0	4-7	890	2	4-7	330	3	3-4	690	12	3-7	430	7	4=>7	2130	10	3-4-7	1650	6	4=>7=>3	11050	48	874592361	874952631	874962531	784625139	7.2 - 12.0 - 13.5 - 13.6 - 13.3 - 12.8 - 12.9 - 13.4 - 13.4	7.2 - 19.2 - 32.7 - 46.3 - 59.6 - 72.4 - 85.3 - 98.7 - 112.1 (32.7-39.7)	3.0	160	3.0	4-7	1020.0	4.0	4=>7	2080.0	9.0
201743062309	ダ	左	1200	曇	重	19:05	安房スプリント 		2017-6-23	3	船橋	5			1	6380	10	1.0	1,560	10.0	6.0	160	1.0	1-6	11810	34	1-6	3,130	34	1-11	5,030	38	6-11	370	2	1=>6	24200	66	1-6-11	15500	58	1=>6=>11	99880	332		951721086311412.0	951108726311412.0	915861027113412.0	11.8 - 11.4 - 11.7 - 12.5 - 13.6 - 13.7	11.8 - 23.2 - 34.9 - 47.4 - 61.0 - 74.7 (34.9-39.8)	11.0	180	3.0	1-5	7190.0	19.0	1=>5	28190.0	51.0
201743062310	ダ	左	1200	曇	重	19:40	八犬伝スプリント 		2017-6-23	3	船橋	5			8	130	1	8.0	120	1.0	6.0	400	9.0	6-8	1140	6	6-8	550	7	7-8	810	9	6-7	4,250	47	8=>6	1500	7	6-7-8	6030	28	8=>6=>7	14130	45		781159124621031	8,7,11,5,9,(4,6,12),10,3,2,1	871154691012132	12.3 - 11.7 - 11.8 - 11.8 - 12.6 - 13.5	12.3 - 24.0 - 35.8 - 47.6 - 60.2 - 73.7 (35.8-37.9)	7.0	490	10.0	5-6	410.0	2.0	6=>5	520.0	2.0
201743062311	ダ	左	1600	曇	重	20:15	千葉ジェッツカップ 		2017-6-23	3	船橋	5	(ハンデ)		7	560	2	7.0	200	2.0	2.0	270	5.0	2-7	3180	12	2-7	890	12	6-7	730	6	2-6	1,720	21	7=>2	4760	17	2-6-7	6770	29	7=>2=>6	45210	146	5671291048113	5671210941183	5,6,7,2,1,(9,10),4,8,11,3	6572910148311	12.5 - 12.4 - 12.9 - 12.6 - 12.4 - 12.8 - 13.6 - 13.9	12.5 - 24.9 - 37.8 - 50.4 - 62.8 - 75.6 - 89.2 - 103.1 (37.8-40.3)	6.0	270	4.0	2-6	1800.0	6.0	6=>2	3020.0	13.0
