	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200930110509	ダ	右	1200	曇	重	19:15	ヤングチャレンジカッ 		2009-11-5	13	門別	6	(定量)		15.0	4070.0	10.0	15.0	220	3.0	2.0	190	2.0	4.0	270	6.0	1-8	5440.0	18.0	2-15	5010.0	16.0	15=>2	17470.0	42.0	2-4-15	15550.0	46.0	15=>2=>4	140930.0	316.0			14,15,9,2,(4,6),(10,11),5,3,(1,12,16),13,8,7	14,15,9,2,6,4,5,(11,3),(1,10),12,16,13,8,7											
200930110510	ダ	右	1800	曇	重	19:55	北海道2歳優駿	G3	2009-11-5	13	門別	6	(定量)		6.0	170.0	1.0	6.0	120	1.0	2.0	550	7.0	3.0	620	9.0	2-5	2240.0	8.0	2-6	3550.0	8.0	6=>2	3850.0	10.0	2-3-6	8540.0	24.0	6=>2=>3	30150.0	76.0	5,4,8,(1,7),(2,11),3,12,6,(10,9),13	5,4,7,8,1,(2,11),3,12,6,9,10,13	5,4,(7,8),1,(3,11),6,2,12,10,13,9	5,(4,8),1,3,(6,11),7,2,10,12,(9,13)											
200930110511	ダ	右	1800	曇	重	20:30	日高軽種馬農業協同組 		2009-11-5	13	門別	6	(別定)		8.0	200.0	1.0	8.0	130	1.0	3.0	450	5.0	10.0	750	8.0	3-7	3440.0	11.0	3-8	4410.0	11.0	8=>3	5610.0	13.0	3-8-10	23480.0	37.0	8=>3=>10	62700.0	98.0	4,10,(6,7),5,9,8,3,1	4107569831	4,10,7,5,(6,9),8,3,1	4105768931											
200930111001	ダ	右	1200	曇	稍重	15:45	2歳　未勝利		2009-11-10	14	門別	1	(規定)		4.0	2250.0	6.0	4.0	440	5.0	5.0	340	4.0							4-5	6810.0	13.0	4=>5	8000.0	20.0	3-4-5	1870.0	7.0	4=>5=>3	34140.0	71.0			1,4,5,(2,6),3	145263											
200930111002	ダ	右	1000	曇	稍重	16:15	2歳　未勝利		2009-11-10	14	門別	1	(規定)		3.0	200.0	1.0	3.0	120	1.0	4.0	150	2.0							3-4	150.0	1.0	3=>4	360.0	1.0	3-4-7	310.0	1.0	3=>4=>7	870.0	2.0			(3,4),(1,7),2,5,6	(3,4),(1,7),2,5,6											
200930111003	ダ	右	1000	曇	稍重	16:45	D3　ー2組		2009-11-10	14	門別	1	40万円以下	(規定)	4.0	150.0	1.0	4.0	100	1.0	5.0	150	4.0	3.0	140	3.0	4-5	340.0	1.0	4-5	280.0	1.0	4=>5	500.0	1.0	3-4-5	520.0	1.0	4=>5=>3	1370.0	1.0			4,11,3,7,10,(2,5),9,1,8,6,12	4,11,3,7,5,(2,10),9,1,8,6,12											
200930111004	ダ	右	1200	曇	稍重	17:20	D3　ー2組		2009-11-10	14	門別	1	40万円以下	(規定)	7.0	120.0	1.0	7.0	110	1.0	2.0	170	4.0	8.0	110	2.0	2-7	560.0	4.0	2-7	1010.0	4.0	7=>2	1080.0	4.0	2-7-8	580.0	2.0	7=>2=>8	2870.0	7.0			2761084193	2,7,(6,10),8,4,1,3,9											
200930111005	ダ	右	1700	曇	稍重	17:50	D2　ー2組		2009-11-10	14	門別	1	60万円以下	(規定)	7.0	170.0	1.0	7.0	110	1.0	1.0	120	2.0	8.0	190	5.0				1-7	240.0	1.0	7=>1	370.0	1.0	1-7-8	360.0	1.0	7=>1=>8	860.0	1.0	1,7,8,4,6,2,(3,5)	1,7,8,4,6-2,3,5	1,7,8,4,6-2,3,5	1,7,8,4,6-(2,3),5											
200930111006	ダ	右	1200	曇	稍重	18:20	D1　ー1組		2009-11-10	14	門別	1	80万円以下	(規定)	7.0	230.0	2.0	7.0	110	1.0	6.0	160	2.0							6-7	370.0	1.0	7=>6	700.0	2.0	3-6-7	2390.0	6.0	7=>6=>3	5820.0	23.0			1,(5,7),4,6,3,2	7,(1,5),4,6,3,2											
200930111007	ダ	右	1000	曇	稍重	18:50	JRA認定アタックチ		2009-11-10	14	門別	1	(規定)		12.0	260.0	1.0	12.0	200	3.0	2.0	260	4.0	6.0	140	1.0	2-8	3240.0	11.0	2-12	2860.0	13.0	12=>2	9160.0	43.0	2-6-12	3250.0	8.0	12=>2=>6	26800.0	75.0			12,2,5,3,(8,10),4,1,9,6,7,11	12,2,10,5,3,4,(8,9),(1,6),7,11											
200930111008	ダ	右	1800	曇	稍重	19:25	JA富川ルシナ特別 		2009-11-10	14	門別	1	130万円以下	(規定)	5.0	150.0	1.0	5.0	100	1.0	4.0	210	4.0	6.0	120	3.0				4-5	740.0	3.0	5=>4	840.0	3.0	4-5-6	530.0	2.0	5=>4=>6	2180.0	5.0	45628731	45268731	(4,5),(8,6),2,3,7,1	(4,5),(8,6),3,2,7,1											
200930111009	ダ	右	1200	曇	稍重	20:00	キッケンクリス賞 		2009-11-10	14	門別	1	130万円以下	(規定)	6.0	430.0	2.0	6.0	120	2.0	12.0	110	1.0	7.0	130	3.0	4-7	360.0	1.0	6-12	620.0	1.0	6=>12	1520.0	5.0	6-7-12	920.0	1.0	6=>12=>7	6410.0	14.0			2,12,14,6,7,3,5,1,10,(9,11),(4,8),13	(2,12),14,(6,7),3,5,1,10,11,(4,8,9)-13											
200930111010	ダ	右	1700	曇	稍重	20:35	りんどう特別 		2009-11-10	14	門別	1	100万円以下	(規定)	10.0	590.0	3.0	10.0	170	5.0	6.0	120	1.0	4.0	140	2.0	5-7	430.0	1.0	6-10	1190.0	5.0	10=>6	2510.0	11.0	4-6-10	1610.0	4.0	10=>6=>4	9600.0	26.0	6,7,3,11,9,10,5,(1,8),4,2,12	671193105184212	6,7,10,9,3,11,4,1,(5,8),2-12	6,7,10,3,9,4,1,11,8,5,2-12											
200930111101	ダ	右	1000	曇	重	15:45	2歳　未勝利		2009-11-11	14	門別	2	(規定)		8.0	420.0	2.0	8.0	140	3.0	3.0	240	5.0	7.0	140	2.0				3-8	2640.0	9.0	8=>3	3490.0	12.0	3-7-8	1300.0	5.0	8=>3=>7	11770.0	37.0			3,2,4,8,(1,7),6,5	3,2,(4,8),7,1,6,5											
200930111102	ダ	右	1700	曇	重	16:15	2歳　未勝利		2009-11-11	14	門別	2	(規定)		5.0	360.0	3.0	5.0	150	2.0	3.0	130	1.0							3-5	410.0	1.0	5=>3	560.0	2.0	2-3-5	480.0	2.0	5=>3=>2	1730.0	4.0	4257316	4527316	4,5,(2,7),3,6,1	4523761											
200930111103	ダ	右	1200	曇	重	16:45	D3　ー1組		2009-11-11	14	門別	2	40万円以下	(規定)	1.0	140.0	1.0	1.0	110	1.0	3.0	460	7.0	10.0	190	4.0	1-3	2880.0	8.0	1-3	2490.0	8.0	1=>3	2660.0	8.0	1-3-10	5930.0	21.0	1=>3=>10	20210.0	60.0			1,5,10,(3,7),8,9,2,4,6	1,(3,5),10,(7,8),2,9,4,6											
200930111104	ダ	右	1200	曇	重	17:15	D2　ー1組		2009-11-11	14	門別	2	60万円以下	(規定)	3.0	210.0	2.0	3.0	100	1.0	1.0	100	2.0	10.0	120	3.0	1-3	120.0	1.0	1-3	110.0	1.0	3=>1	180.0	1.0	1-3-10	320.0	1.0	3=>1=>10	640.0	1.0			(1,3),10,2,9,(6,11),(4,5,7),8	(1,3),10,2,9,(6,11),4,5,7,8											
200930111105	ダ	右	1700	曇	重	17:50	D1　ー1組		2009-11-11	14	門別	2	80万円以下	(規定)	8.0	1480.0	5.0	8.0	300	5.0	3.0	200	2.0	11.0	390	7.0	3-6	1880.0	8.0	3-8	1620.0	7.0	8=>3	9080.0	22.0	3-8-11	9410.0	26.0	8=>3=>11	55060.0	145.0	(4,8),11,7,(3,12),1,10,6,5,2,9	4,8,11,7,(3,12),(1,10),(5,6),2,9	4,8,11,7,(3,12),1,(10,6),5,2,9	8,4,(11,12),3,6,(1,7,10),5,2,9											
200930111201	ダ	右	1000	晴	稍重	15:15	2歳　未勝利		2009-11-12	14	門別	3	(規定)		4.0	300.0	2.0	4.0	130	2.0	3.0	110	1.0							3-4	230.0	1.0	4=>3	540.0	2.0	1-3-4	250.0	1.0	4=>3=>1	1110.0	4.0			3,4,1,5,2-6	3,4,2,1,5-6											
200930111202	ダ	右	1000	晴	稍重	15:45	D3　ー1組		2009-11-12	14	門別	3	40万円以下	(規定)	1.0	190.0	1.0	1.0	100	1.0	4.0	130	3.0	9.0	130	4.0	1-4	620.0	3.0	1-4	640.0	3.0	1=>4	720.0	2.0	1-4-9	830.0	3.0	1=>4=>9	2430.0	7.0			179452863.0	179452863.0											
200930111203	ダ	右	1200	晴	稍重	16:15	D2　ー2組		2009-11-12	14	門別	3	60万円以下	(規定)	2.0	210.0	1.0	2.0	120	2.0	1.0	100	1.0	4.0	150	4.0				1-2	160.0	1.0	2=>1	260.0	1.0	1-2-4	670.0	2.0	2=>1=>4	1650.0	5.0			1,2,(4,6),5,7,3,8	12467583											
200930111204	ダ	右	1200	晴	稍重	16:45	D2　ー2組		2009-11-12	14	門別	3	60万円以下	(規定)	1.0	230.0	2.0	1.0	100	1.0	2.0	100	2.0	5.0	150	4.0				1-2	130.0	1.0	1=>2	240.0	2.0	1-2-5	520.0	2.0	1=>2=>5	1610.0	5.0			2,6,1,3,4,(7,8),5	2,1,(3,6),4,8,7,5											
200930111205	ダ	右	1200	晴	稍重	17:20	JRA認定アタックチ		2009-11-12	14	門別	3	(規定)		1.0	1870.0	7.0	1.0	400	8.0	9.0	260	5.0	10.0	260	6.0	1-7	2800.0	14.0	1-9	8150.0	29.0	1=>9	11170.0	40.0	1-9-10	17790.0	57.0	1=>9=>10	124710.0	352.0			3,5,8,6,9,10,(1,11),2,4,7	(3,5),(6,8),9,(1,10),11,2,(7,4)											
200930111701	ダ	右	1200	曇	重	15:10	2歳　未勝利		2009-11-17	14	門別	4	(規定)		2.0	590.0	4.0	2.0	180	4.0	4.0	110	1.0	9.0	180	5.0	2-4	680.0	2.0	2-4	500.0	2.0	2=>4	1360.0	5.0	2-4-9	1120.0	4.0	2=>4=>9	7120.0	19.0			(2,4)-8,9,(1,10),5,11,3,7,6	(2,4)-9,8,1,10,5,11,(3,7),6											
200930111702	ダ	右	1200	曇	重	15:45	アポイ岳アポイアザミ 		2009-11-17	14	門別	4	80万円以下	(規定)	9.0	200.0	1.0	9.0	130	1.0	8.0	150	3.0	7.0	140	2.0	4-5	290.0	1.0	8-9	890.0	2.0	9=>8	1310.0	3.0	7-8-9	1120.0	1.0	9=>8=>7	4770.0	3.0			7,9,10,8,(1,12,14),(11,16),4,(6,5),13,3,15	(7,9),10,8,14,1,(12,4),11,16,6,5,(3,13),15											
200930111703	ダ	右	1000	曇	重	16:20	2歳　牝馬		2009-11-17	14	門別	4	牝(規定)		7.0	140.0	1.0	7.0	110	1.0	10.0	110	2.0	6.0	1,160	10.0	6-7	270.0	1.0	7-10	260.0	1.0	7=>10	370.0	1.0	6-7-10	8360.0	22.0	7=>10=>6	19650.0	48.0			711039564821211	(1,7),10,3,9,5,6-4,8,12,2,11											
200930111704	ダ	右	1000	曇	重	16:50	JRA認定フレッシュ		2009-11-17	14	門別	4	(規定)		4.0	160.0	1.0	4.0	100	1.0	8.0	120	2.0							4-8	150.0	1.0	4=>8	300.0	1.0	3-4-8	290.0	1.0	4=>8=>3	910.0	2.0			4382657	4,8,3,(2,6),5,7											
200930111705	ダ	右	1200	曇	重	17:20	D3　ー2組		2009-11-17	14	門別	4	40万円以下	(規定)	2.0	270.0	2.0	2.0	120	1.0	4.0	180	4.0	8.0	300	5.0	2-4	1210.0	4.0	2-4	880.0	3.0	2=>4	1390.0	4.0	2-4-8	4830.0	11.0	2=>4=>8	8270.0	23.0			2,9,4-8,1,3,6,5,7	2,9,4-8,3,1,(6,5),7											
200930111706	ダ	右	1200	曇	重	17:50	D3　ー2組		2009-11-17	14	門別	4	40万円以下	(規定)	9.0	170.0	1.0	9.0	100	1.0	8.0	100	2.0	1.0	110	3.0	8-8	230.0	1.0	8-9	190.0	1.0	9=>8	370.0	1.0	1-8-9	430.0	2.0	9=>8=>1	1320.0	2.0			9,8,(2,3),(1,6),7,(4,5)	(9,8),(2,6),(3,7),1,5,4											
200930111707	ダ	右	1700	曇	重	18:20	D3　ー1組		2009-11-17	14	門別	4	40万円以下	(規定)	5.0	240.0	2.0	5.0	100	2.0	7.0	130	3.0	3.0	100	1.0	5-6	760.0	3.0	5-7	940.0	3.0	5=>7	1480.0	4.0	3-5-7	300.0	1.0	5=>7=>3	2870.0	6.0	3,5,(7,8),9,12,11,1,4,(2,10),6	3,5,7,8,9,12,1,11,(4,10),2,6	(3,5),7,8,9,1,12,11,10,6,2-4	5,3,7,8,1,9,12,11,(2,10),6-4											
200930111708	ダ	右	1200	曇	重	18:50	JRA認定アタックチ		2009-11-17	14	門別	4	(規定)		7.0	270.0	1.0	7.0	130	2.0	5.0	130	1.0	3.0	270	6.0	5-6	380.0	1.0	5-7	570.0	1.0	7=>5	850.0	1.0	3-5-7	1780.0	4.0	7=>5=>3	5830.0	8.0			6,5,(4,11),7,(9,12),10,(3,8),(1,2)	6,(5,11),4,7,10,(3,9),12,8,1,2											
200930111709	ダ	右	1800	曇	重	19:20	北海道農協軽種馬対策 		2009-11-17	14	門別	4	300万円以下	(規定)	2.0	300.0	2.0	2.0	120	2.0	10.0	180	3.0	6.0	720	7.0	2-8	1120.0	4.0	2-10	1060.0	4.0	2=>10	1720.0	7.0	2-6-10	15250.0	33.0	2=>10=>6	24950.0	64.0	(5,2),3,6,1,8,9,10,11,4	5,2,3,1,6,8,9,10,11-4	2,3,6,5,(1,8),9,(10,11)=4	2,6,3,(1,8),(5,9),10,11=4											
200930111801	ダ	右	1200	晴	不良	15:10	2歳　牝馬		2009-11-18	14	門別	5	牝(規定)		8.0	250.0	2.0	8.0	100	1.0	2.0	100	2.0	5.0	110	3.0	2-7	850.0	3.0	2-8	820.0	3.0	8=>2	1320.0	3.0	2-5-8	650.0	2.0	8=>2=>5	2850.0	6.0			(4,7,8),(1,2),(3,5),(6,9)	8,7,4,2,1,(3,5),9,6											
200930111802	ダ	右	1700	晴	不良	15:50	2歳　未勝利		2009-11-18	14	門別	5	(規定)		9.0	390.0	1.0	9.0	180	2.0	1.0	510	6.0	7.0	190	4.0	1-7	1990.0	6.0	1-9	3610.0	12.0	9=>1	4960.0	16.0	1-7-9	3590.0	12.0	9=>1=>7	21210.0	57.0	5687391110142	5687391111042	5,6,8,(7,9),11,(3,1),(4,10),2	(5,6),8,9,7,(1,11),4,3,10,2											
200930111803	ダ	右	1200	晴	不良	16:25	D3　ー1組		2009-11-18	14	門別	5	40万円以下	(規定)	6.0	210.0	1.0	6.0	100	1.0	4.0	110	3.0	3.0	110	2.0	4-6	860.0	3.0	4-6	650.0	3.0	6=>4	780.0	5.0	3-4-6	150.0	1.0	6=>4=>3	1270.0	4.0			6,4,3,8-1,7,5,(2,9)	6,3,4,8-1,7,5,2,9											
200930111804	ダ	右	1000	晴	不良	16:55	JRA認定アタックチ		2009-11-18	14	門別	5	(規定)		3.0	130.0	1.0	3.0	120	1.0	2.0	270	5.0	10.0	200	4.0	2-3	1240.0	5.0	2-3	1080.0	6.0	3=>2	1100.0	4.0	2-3-10	2550.0	7.0	3=>2=>10	6550.0	21.0			(1,10),(2,11),3,12,8,(6,7),5,4,9	10,1,2,11,3,12,8,(6,7),5,4-9											
200930111805	ダ	右	1800	晴	不良	17:25	JRA認定アタックチ		2009-11-18	14	門別	5	(規定)		2.0	130.0	1.0	2.0	120	1.0	9.0	1,550	12.0	6.0	350	8.0	2-7	1040.0	4.0	2-9	7720.0	18.0	2=>9	13760.0	32.0	2-6-9	51290.0	83.0	2=>9=>6	193850.0	326.0	123101245671198	123101245761198	2,(1,3),10,12,4,7,6,5,11,9,8	2,(10,12),3,4,6,1,(11,9),7,5,8											
200930111806	ダ	右	1200	晴	不良	17:55	えりも悲恋沼特別 		2009-11-18	14	門別	5	100万円以下	(規定)	9.0	560.0	2.0	9.0	230	3.0	11.0	290	6.0	7.0	250	4.0	7-8	260.0	1.0	9-11	4100.0	12.0	9=>11	8130.0	23.0	7-9-11	10290.0	28.0	9=>11=>7	41230.0	107.0			9,3,12,(7,10),6,11,5,8,4,(1,2)	9,3,7,12,(6,10,11),5-8-(4,2),1											
200930111807	ダ	右	1200	晴	不良	18:25	樽前山特別 		2009-11-18	14	門別	5	100万円以下	(規定)	6.0	260.0	2.0	6.0	190	4.0	5.0	150	3.0	8.0	510	6.0	5-5	1080.0	6.0	5-6	1260.0	6.0	6=>5	1880.0	6.0	5-6-8	3580.0	10.0	6=>5=>8	14150.0	42.0			481261195732	4,8,(6,12),5,(11,9),7,3,2											
200930111808	ダ	右	1200	晴	不良	18:55	ウィナーズチャレンジ		2009-11-18	14	門別	5	100万円以下	(規定)	13.0	160.0	1.0	13.0	160	2.0	7.0	1,010	9.0	5.0	1,250	11.0	5-8	490.0	2.0	7-13	11110.0	30.0	13=>7	18900.0	49.0	5-7-13	78370.0	137.0	13=>7=>5	482220.0	702.0			2,7,9,(1,6,10),8,13,3,4,12,(5,11)	27961013834112511											
200930111809	ダ	右	1200	晴	不良	19:25	鵡川カネダイ大野しし 		2009-11-18	14	門別	5	450万円以下	(別定)	1.0	140.0	1.0	1.0	100	1.0	3.0	110	2.0	6.0	170	4.0				1-3	190.0	1.0	1=>3	250.0	1.0	1-3-6	470.0	2.0	1=>3=>6	1180.0	3.0			(3,6),(7,8),2,(1,5),4	(3,6),2,1,8,7,(4,5)											
200930111810	ダ	右	1200	晴	不良	19:55	ディープインパクト・ 		2009-11-18	14	門別	5	(別定)		3.0	2700.0	7.0	3.0	290	6.0	9.0	130	2.0	1.0	110	1.0	3-8	2870.0	12.0	3-9	3650.0	14.0	3=>9	8000.0	27.0	1-3-9	2270.0	10.0	3=>9=>1	37290.0	114.0			478192635	4,(1,7,9),8,(2,3),6,5											
200930111811	ダ	右	1800	晴	不良	20:30	JA富川雷峰いちご特 		2009-11-18	14	門別	5	450万円以下	(別定)	13.0	4160.0	8.0	13.0	1,260	10.0	11.0	240	5.0	7.0	170	3.0	7-8	990.0	3.0	11-13	18800.0	37.0	13=>11	57600.0	84.0	7-11-13	16330.0	42.0	13=>11=>7	184900.0	386.0	62481112510931371	6,2,4,8,11,(5,12),10,9,3,13,7,1	6,2,(4,8),(12,11),10,(5,9),13,7,3,1	6,2,8,(4,11),12,13,10,9,(5,7),(3,1)											
200930111901	ダ	右	1000	曇	重	14:40	サッポロがぶ飲みミル		2009-11-19	14	門別	6	(規定)		9.0	2520.0	6.0	9.0	1,130	10.0	1.0	180	2.0	4.0	610	7.0	1-7	1680.0	9.0	1-9	14700.0	32.0	9=>1	33420.0	66.0	1-4-9	182990.0	134.0	9=>1=>4	316050.0	531.0			9,10,(1,3),12,(2,7),(8,11),(4,6),5	9,10,(1,3),(2,12),7,(4,6,11),8-5											
200930111902	ダ	右	1200	曇	重	15:10	サッポロクラシック’		2009-11-19	14	門別	6	(規定)		10.0	140.0	1.0	10.0	110	1.0	8.0	590	8.0	9.0	270	6.0	7-8	450.0	2.0	8-10	2480.0	9.0	10=>8	2580.0	8.0	8-9-10	3300.0	13.0	10=>8=>9	19340.0	58.0			(1,2,4,9),8,6,10,7,11,5	9,(1,2),8,4,6,10-7,(5,11)											
200930111903	ダ	右	1200	曇	重	15:45	サッポロゲロルシュタ		2009-11-19	14	門別	6	60万円以下	(規定)	3.0	320.0	2.0	3.0	170	2.0	10.0	230	3.0	5.0	340	5.0	3-7	640.0	2.0	3-10	840.0	3.0	3=>10	1170.0	3.0	3-5-10	3220.0	9.0	3=>10=>5	9740.0	25.0			(3,11),2,7,4,(10,9),1,6,5,8	(3,11),2,4,7,10,9,1,5,6,8											
200930111904	ダ	右	1000	曇	重	16:20	サッポロドラフトワン		2009-11-19	14	門別	6	60万円以下	(規定)	5.0	280.0	2.0	5.0	120	2.0	4.0	110	1.0	2.0	170	4.0				4-5	210.0	1.0	5=>4	480.0	2.0	2-4-5	430.0	1.0	5=>4=>2	1870.0	4.0			(1,4),5,2,6,7,(3,9)	4,1,5,2,6,7,(3,9)											
200930111905	ダ	右	1000	曇	重	16:50	サッポロポレール賞		2009-11-19	14	門別	6	60万円以下	(規定)	2.0	900.0	5.0	2.0	180	3.0	7.0	180	4.0	11.0	130	1.0	2-6	3170.0	10.0	2-7	7210.0	20.0	2=>7	14190.0	35.0	2-7-11	3590.0	10.0	2=>7=>11	55830.0	145.0			2,8,5,9,11,(3,4,6),(1,7),10	2,8,5,9,3,(4,11),(1,6,7),10											
200930111906	ダ	右	1200	雪	重	17:20	JRA認定アタックチ		2009-11-19	14	門別	6	牝(規定)		10.0	470.0	3.0	10.0	160	3.0	3.0	130	2.0	1.0	240	4.0	3-7	870.0	4.0	3-10	900.0	4.0	10=>3	1840.0	8.0	1-3-10	1750.0	5.0	10=>3=>1	12740.0	33.0			(5,8),11,10,1,(4,12),3,2,6,7,9	5,(8,11),10,1,3,2,7,12,6,4,9											
200930111907	ダ	右	1800	雪	重	17:50	サッポロオフの贅沢特 		2009-11-19	14	門別	6	200万円以下	(別定)	12.0	790.0	2.0	12.0	120	2.0	1.0	100	1.0	2.0	310	7.0	1-8	210.0	1.0	1-12	160.0	1.0	12=>1	1330.0	5.0	1-2-12	1380.0	4.0	12=>1=>2	11910.0	31.0	4,(5,8),(1,12),6,10,(2,7),9,3,11	4,5,8,1,12,6,10,2,7,(3,9),11	12,4,8,(5,1),6,(2,10),9,7,3,11	12,1,8,(4,5,2),6,10,9,7,3,11											
200930111908	ダ	右	1200	雪	重	18:20	門別軽種馬生産振興会 		2009-11-19	14	門別	6	200万円以下	(別定)	12.0	490.0	2.0	12.0	130	2.0	5.0	170	4.0	14.0	120	1.0	3-6	1130.0	5.0	5-12	1490.0	8.0	12=>5	2690.0	13.0	5-12-14	1220.0	2.0	12=>5=>14	9650.0	22.0			4,5,14,12,15,8,(6,7),2,(3,9),13,16,10,1,11	(4,5,14),12,8,15,2,7,6,3,9,13,10,16,(1,11)											
200930111909	ダ	右	2000	雪	重	18:50	JRA認定アタックチ		2009-11-19	14	門別	6	(規定)		8.0	2910.0	6.0	8.0	400	6.0	10.0	200	4.0	3.0	130	1.0	7-8	4850.0	14.0	8-10	9120.0	20.0	8=>10	21170.0	41.0	3-8-10	3710.0	12.0	8=>10=>3	49260.0	129.0	5,3,(10,7),2,1,8,6,11,4	5,3,10,(2,7),1,8,11,6,4	(5,10),3,7,11,2,8,4,1,6	(5,10),3,11,7,(2,8),1,4,6											
200930111910	ダ	右	1800	雪	重	19:20	浦河ウエリントンホテ 		2009-11-19	14	門別	6	(別定)		3.0	540.0	3.0	3.0	190	3.0	14.0	530	7.0	7.0	2,340	11.0	3-8	1180.0	4.0	3-14	4500.0	20.0	3=>14	7860.0	36.0	3-7-14	79010.0	155.0	3=>14=>7	396450.0	775.0	4,6,8,11,3,13,7,9,14,(10,12),5,1,2	4,6,8,(3,11),(9,7,13),14,10,12,5,1,2	(4,6),8,11,3,(9,13),7,14,1,5,12,2,10	6,11,4,(3,8),(9,13),7,14,1,5,12,10,2											
200930111911	ダ	右	1800	雪	重	19:55	ヤングチャレンジカッ 		2009-11-19	14	門別	6	(定量)		6.0	510.0	2.0	6.0	120	2.0	2.0	100	1.0	5.0	210	5.0				2-6	210.0	1.0	6=>2	980.0	4.0	2-5-6	530.0	1.0	6=>2=>5	4270.0	17.0	6,(7,8),5,2,1,3,4	62587134	6,2,5,1,(7,8),3,4	6,2,5,1,7,4,(8,3)											
200930111912	ダ	右	2000	曇	重	20:30	道営記念〔H1〕	G	2009-11-19	14	門別	6	(別定)		5.0	280.0	2.0	5.0	110	1.0	8.0	130	2.0	6.0	520	9.0	3-4	310.0	1.0	5-8	330.0	1.0	5=>8	600.0	1.0	5-6-8	9560.0	25.0	5=>8=>6	28160.0	69.0	7,6,(3,4),8,(5,16),2,(9,15),10,(11,14),12,13	7,6,(3,4),8,(5,16),2,(9,15),10,11,14,13,12	(7,6),4,3,8,15,5,2,16,(11,9),(10,12),14,13	6,7,4,3,8,2,5,11,15,16,10,(9,12),(13,14)											
200930052012	ダ	右	1800	晴	良	20:30	サッポロ麦とホップ特 		2009-5-20	1	門別	1	200万円以下	(規定)	6.0	810.0	5.0	6.0	190	4.0	8.0	130	1.0	3.0	160	2.0	4-5	1530.0	6.0	6-8	7360.0	17.0	6=>8	14910.0	41.0	3-6-8	4960.0	14.0	6=>8=>3	40120.0	97.0	6,3,8,(7,10),2,12,(4,14),11,9,13,5,1	6,3,8,2,7,(4,10),12,14,(9,11),13,5,1	6387101424119131125	6,8,3,7,2,10,14,4,(9,11),(13,1),5,12											
200930060909	ダ	右	1800	晴	良	19:55	タップダンスシチー賞 		2009-6-9	3	門別	1	130万円以下	(規定)	6.0	230.0	2.0	6.0	130	2.0	1.0	100	1.0	3.0	190	5.0	1-6	270.0	1.0	1-6	250.0	1.0	6=>1	630.0	2.0	1-3-6	830.0	3.0	6=>1=>3	3670.0	10.0	3,(5,6),1,7,11,4,8,2,9,10	3,5,6,(1,7),11,4,(2,9,8),10	3,5,6,(1,4,7),11,9,10,2,8	3,6,1,(7,9),(5,4),11,10,2,8											
200930070709	ダ	右	1800	晴	良	20:35	カペラ特別 		2009-7-7	5	門別	1	130万円以下	(規定)	8.0	140.0	1.0	8.0	100	1.0	9.0	160	3.0	1.0	170	4.0	8-8	280.0	2.0	8-9	310.0	1.0	8=>9	430.0	2.0	1-8-9	890.0	5.0	8=>9=>1	1730.0	6.0	1,(7,8),9,4,(2,6),3,5	1,7,8,9,(2,4),6,3,5	1,(7,8),9,2,3,6,4,5	817923654											
200930070910	ダ	右	1700	曇	重	20:35	むかわ町穂別地球体験 		2009-7-9	5	門別	3	60万円以下	(規定)	2.0	230.0	1.0	2.0	110	1.0	8.0	150	2.0	9.0	280	6.0	2-8	300.0	1.0	2-8	410.0	1.0	2=>8	760.0	1.0	2-8-9	2300.0	9.0	2=>8=>9	7490.0	23.0	129354786	129354786	1,2,9,3,5,(7,8),4,6	1,2,9,3,8,5,(4,7),6											
200930071610	ダ	右	2000	曇	重	20:00	星雲賞〔H2〕	G	2009-7-16	5	門別	6	(別定)		8.0	250.0	1.0	8.0	110	1.0	4.0	110	2.0	2.0	130	3.0	4-6	410.0	1.0	4-8	430.0	1.0	8=>4	710.0	1.0	2-4-8	390.0	1.0	8=>4=>2	1450.0	1.0	2,8,4,(5,6),(1,11),9,7,(3,12),10	2,8,4,5,6,1,11,9,7,3,12-10	2,8,(4,11),6,5,9,1,7,3,12,10	2,4,(8,11),(5,9),1,(3,6),7,12,10											
200930071611	ダ	右	1200	曇	重	20:35	「うらかわ馬フェスタ 		2009-7-16	5	門別	6	60万円以下	(規定)	5.0	140.0	1.0	5.0	100	1.0	8.0	120	2.0	1.0	170	4.0				5-8	270.0	1.0	5=>8	370.0	1.0	1-5-8	510.0	2.0	5=>8=>1	1220.0	2.0			(6,7,8),5,1,3,2	8,(6,7),5,1,3,2											
