	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気
200203030210	芝	右	1200	曇	良	14:40	秋明菊賞 		2002-11-3	3	福島	2	2歳500万下	(混)(特指)(馬齢)	4	1230	6	4	370	7	11	210	2	12	2,790	14	3-7	2350	11	4-11	4770.0	22.0	4-11	1,590	20.0	4-12	15,730	84.0	11-12	8,260	65.0	4-11-12	140080	235			4(1,11)(5,6)(2,14)7-(12,13)-(3,9)-10-8	(*4,11)-1,2-5,7,12(3,9,13)(6,14)=10-8	12.0 - 10.4 - 10.9 - 11.5 - 12.4 - 13.9	12.0 - 22.4 - 33.3 - 44.8 - 57.2 - 71.1 (33.3-37.8)	4=>11	9360.0	36.0
200203030211	ダ	右	1700	曇	良	15:15	福島民友カップ 		2002-11-3	3	福島	2	3歳以上オープン	(混)(特指)(ハンデ)	9	2690	8	9	570	9	1	230	4	5	390	5	1-6	5700	20	1-9	7890.0	29.0	1-9	2,450	32.0	5-9	3,370	40.0	1-5	1,170	12.0	1-5-9	21900	69	(*6,7)-(1,2,4)-11-3,10,9(5,12,13)8	(*6,7)-1(2,4)=11(9,3)(5,10)(8,12,13)	(*6,7,1)-(9,4)2,5(3,10)(12,13)11,8	(*6,1,9)(5,10)(12,3)-(7,2,4)(8,13)11	6.8 - 10.7 - 11.0 - 11.9 - 12.3 - 12.7 - 13.2 - 12.9 - 13.6	6.8 - 17.5 - 28.5 - 40.4 - 52.7 - 65.4 - 78.6 - 91.5 - 105.1 (28.5-39.7)	9=>1	20700.0	62.0
200203030212	芝	右	2000	曇	良	15:50	霊山特別 		2002-11-3	3	福島	2	3歳以上500万下	(混)[指](別定)	3	540	2	3	210	3	7	140	1	1	380	8	2-4	610	1	3-7	830.0	2.0	3-7	390	2.0	1-3	1,800	20.0	1-7	1,400	15.0	1-3-7	5910	12	4,15-9(10,11)(1,3,13)(8,14)(2,7)(6,12)(5,16)	4,15(9,10,11)(1,3,13)(2,7,14)8(5,6,12)-16	(*4,15)(9,10,11,13)1,3(5,2,14)7(8,12)6,16	15(10,11,13)(4,9,1,3)7(8,5,2)14-(6,12)16	12.3 - 11.4 - 11.9 - 12.6 - 12.9 - 12.5 - 12.3 - 12.3 - 11.9 - 12.5	12.3 - 23.7 - 35.6 - 48.2 - 61.1 - 73.6 - 85.9 - 98.2 - 110.1 - 122.6 (35.6-36.7)	3=>7	2040.0	4.0
200203030301	芝	右	1700	晴	良	09:50	2歳未勝利		2002-11-9	3	福島	3	2歳未勝利	(混)(馬齢)	3	880	5	3	260	4	12	390	7	14	690	11	3-7	5000	24	3-12	4680.0	25.0	3-12	1,720	26.0	3-14	3,970	46.0	12-14	7,510	67.0	3-12-14	82950	183	12,14(6,11)(7,10)(1,5)(2,13)8(3,9)4	12,14(6,11,7)(5,10)1(2,13)(3,8)(4,9)	12,14,7(6,11,10,13)(3,5)(2,8)(1,4,9)	12,14(6,7,13)(3,5)(11,8)10(1,2,4)9	7.0 - 11.3 - 12.0 - 12.5 - 12.5 - 12.6 - 12.2 - 12.1 - 12.8	7.0 - 18.3 - 30.3 - 42.8 - 55.3 - 67.9 - 80.1 - 92.2 - 105.0 (30.3-37.1)	3=>12	11130.0	51.0
200203030302	芝	右	1000	晴	良	10:15	2歳新馬		2002-11-9	3	福島	3	2歳新馬	(馬齢)	11	640	3	11	180	3	5	150	2	2	550	8	4-7	520	2	5-11	960.0	3.0	5-11	440	3.0	2-11	1,850	19.0	2-5	1,680	18.0	2-5-11	7650	24			11(3,4,12,13)(5,10)(2,6)7(1,9)-8	11,3,5,6,13(2,4,12,10)-9(1,8)=7	12.6 - 11.0 - 11.3 - 11.8 - 12.1	12.6 - 23.6 - 34.9 - 46.7 - 58.8 (34.9-35.2)	11=>5	2220.0	7.0
200203030303	ダ	右	1700	晴	良	10:40	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	牝(別定)	10	420	2	10	130	1	12	200	3	2	200	4	7-8	590	3	10-12	1770.0	6.0	10-12	680	7.0	2-10	410	2.0	2-12	740	8.0	2-10-12	2330	5	5(8,10)(1,7,13)(4,9)-(2,12,11)6=3	5(8,10)(1,7)13,4(2,9)11(6,12)=3	(*5,8,10,11,12)(1,13)-(4,7,9)(2,6)3	12(10,11)-13-(8,1)7(4,2,9,6)(5,3)	6.8 - 11.5 - 12.1 - 13.0 - 13.2 - 13.1 - 12.6 - 12.4 - 13.0	6.8 - 18.3 - 30.4 - 43.4 - 56.6 - 69.7 - 82.3 - 94.7 - 107.7 (30.4-38.0)	10=>12	2930.0	11.0
200203030304	ダ	右	1000	晴	良	11:05	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	牝(別定)	1	1740	8	1	390	8	6	260	4	10	190	2	1-6	6240	18	1-6	8060.0	28.0	1-6	3,120	39.0	1-10	950	12.0	6-10	770	6.0	1-6-10	9450	31			1(6,11)(3,10)(5,9)2(4,8)=7	1,6,11(3,10)(5,9)2(4,8)-7	12.6 - 11.0 - 11.7 - 12.0 - 12.7	12.6 - 23.6 - 35.3 - 47.3 - 60.0 (35.3-36.4)	1=>6	16800.0	57.0
200203030305	ダ	右	1700	晴	良	11:35	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	(別定)	9	650	4	9	240	4	7	300	6	13	200	2	5-6	1560	8	7-9	4560.0	24.0	7-9	1,170	15.0	9-13	770	7.0	7-13	1,190	16.0	7-9-13	7350	29	10(6,13)(3,8)7(5,9)(1,12)4,11,2	10,13(6,3,8)-7(1,9)5,12,4,11,2	(*10,13)(9,5)(3,7,8)-12(6,1,11)(4,2)	10(13,9)(3,7)5-8(4,12)(1,11,2)-6	6.9 - 11.2 - 11.6 - 12.6 - 12.9 - 13.0 - 13.0 - 13.1 - 13.4	6.9 - 18.1 - 29.7 - 42.3 - 55.2 - 68.2 - 81.2 - 94.3 - 107.7 (29.7-39.5)	9=>7	7870.0	41.0
200203030306	ダ	右	1700	曇	良	12:35	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	(別定)	1	190	1	1	100	2	8	100	1	6	200	3	1-6	160	1	1-8	170.0	1.0	1-8	120	1.0	1-6	400	4.0	6-8	500	5.0	1-6-8	930	2	(*5,8)13(1,9)6,4,7,11,3,10,12,2	5,8,13,1,9(4,6)-7(3,11)-(10,12)-2	(*5,8)(1,13,6)9,4(7,11)(3,2)(10,12)	(*5,8)(1,6)13,9,7(4,2)(3,11)12-10	7.1 - 11.1 - 11.6 - 12.9 - 13.0 - 12.7 - 13.0 - 12.9 - 12.4	7.1 - 18.2 - 29.8 - 42.7 - 55.7 - 68.4 - 81.4 - 94.3 - 106.7 (29.8-38.3)	1=>8	310.0	1.0
200203030307	ダ	右	1700	小雨	良	13:05	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	(別定)	12	310	1	12	140	1	7	510	8	11	230	5	5-8	2980	15	7-12	6310.0	21.0	7-12	2,110	24.0	11-12	580	7.0	7-11	2,360	31.0	7-11-12	16420	54	(4,*6)-2,5(3,12,11)8-(7,10)-13(1,9)	(4,*6)-2-(3,5)11,12,8=(7,10)-(13,9)1	(*2,3)(4,11)-(8,12)-7(10,6,13,9)5=1	2(3,11)-(4,12)8,7(10,9)13=5-(6,1)	6.7 - 10.9 - 11.3 - 12.1 - 13.1 - 13.1 - 13.2 - 13.5 - 13.4	6.7 - 17.6 - 28.9 - 41.0 - 54.1 - 67.2 - 80.4 - 93.9 - 107.3 (28.9-40.1)	12=>7	9520.0	35.0
200203030308	芝	右	1200	小雨	良	13:35	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	牝(別定)	5	230	1	5	120	1	8	270	5	11	200	3	3-4	1180	4	5-8	1700.0	4.0	5-8	820	7.0	5-11	370	3.0	8-11	1,470	15.0	5-8-11	4080	9			(*3,5,9)12(7,11,13)(4,10,14)1(2,6,15)(8,16)	(*3,5,9)12,7(4,11)13(1,10)2(8,6,14)15-16	12.2 - 10.9 - 11.3 - 11.7 - 11.5 - 12.4	12.2 - 23.1 - 34.4 - 46.1 - 57.6 - 70.0 (34.4-35.6)	5=>8	3050.0	8.0
200203030309	ダ	右	1700	小雨	良	14:05	3歳以上500万下		2002-11-9	3	福島	3	3歳以上500万下	(混)(別定)	11	230	1	11	120	1	7	160	2	2	170	3	5-7	350	1	7-11	600.0	1.0	7-11	260	1.0	2-11	370	4.0	2-7	500	5.0	2-7-11	1230	3	(*13,4,6)9,3-(10,12)(2,11)-7,5-1 8	13(4,6)(3,9)(10,2,11)12-7(5,1) 8	13,4(6,11)3(10,2)(9,7)(12,1)-5 8	(*13,11)-3(4,6,2)(10,7)9,1,12=5 8	6.8 - 11.0 - 12.0 - 12.9 - 13.0 - 12.4 - 12.8 - 12.3 - 12.6	6.8 - 17.8 - 29.8 - 42.7 - 55.7 - 68.1 - 80.9 - 93.2 - 105.8 (29.8-37.7)	11=>7	960.0	1.0
200203030310	芝	右	1700	小雨	良	14:35	原町特別 		2002-11-9	3	福島	3	3歳以上500万下	(混)(別定)	4	270	1	4	130	1	10	200	3	13	1,830	11	3-6	530	1	4-10	640.0	1.0	4-10	280	1.0	4-13	2,350	27.0	10-13	4,460	44.0	4-10-13	15940	49	(*1,2,8)10,9(3,12)4-13(6,11,14)-(5,7)	1,2-(8,10)(3,4,9)12-(13,14)(6,11)-(5,7)	(*1,2)10,4,8(12,9)(13,14)11(3,6)5,7	(1,*2,10)4(12,9)(13,14)(8,6,11)5,3,7	6.9 - 10.9 - 11.7 - 12.1 - 12.2 - 12.2 - 12.1 - 11.9 - 12.8	6.9 - 17.8 - 29.5 - 41.6 - 53.8 - 66.0 - 78.1 - 90.0 - 102.8 (29.5-36.8)	4=>10	850.0	1.0
200203030311	ダ	右	1700	小雨	良	15:10	渡利特別 		2002-11-9	3	福島	3	3歳以上1000万下	(混)(ハンデ)	7	510	2	7	250	4	2	690	10	3	500	7	2-5	4810	19	2-7	10450.0	36.0	2-7	2,330	27.0	3-7	2,000	19.0	2-3	4,890	53.0	2-3-7	48500	128	7,3(2,8)-(1,6,11)(13,12)(4,9)5-10	7,3(2,8)(1,6,11)4(5,13,12)9-10	7(3,8)2(6,11)1(5,12,9)(4,13,10)	7-3,8(2,6)(1,11)(5,12)(4,9,10)13	6.8 - 11.2 - 11.4 - 12.4 - 12.4 - 12.3 - 12.4 - 12.7 - 13.2	6.8 - 18.0 - 29.4 - 41.8 - 54.2 - 66.5 - 78.9 - 91.6 - 104.8 (29.4-38.3)	7=>2	16920.0	53.0
200203030401	ダ	右	1000	晴	重	09:50	2歳未勝利		2002-11-10	3	福島	4	2歳未勝利	[指](馬齢)	4	460	2	4	150	2	2	210	3	1	550	9	2-4	1280	6	2-4	1030.0	4.0	2-4	420	5.0	1-4	1,490	17.0	1-2	1,920	22.0	1-2-4	6770	22			4(2,5,8)-(1,6,9)(7,12)10-3-11	4(2,5)8-1,6,10,9,7,12-3-11	12.4 - 10.9 - 11.6 - 12.3 - 12.7	12.4 - 23.3 - 34.9 - 47.2 - 59.9 (34.9-36.6)	4=>2	1740.0	5.0
200203030402	ダ	右	1700	晴	重	10:15	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	牝[指](別定)	11	1290	7	11	290	7	9	260	5	2	220	3	6-7	1120	4	9-11	5350.0	28.0	9-11	1,600	25.0	2-11	1,970	31.0	2-9	750	9.0	2-9-11	11800	53	4,5(9,11)-(1,6,10)(2,12)7,13,8-3	4(5,11)9(1,6,10,12)2,7,13,8,3	(*4,11)-(1,5,9)2,10,3,6,7(8,12)13	11-9(4,1)(2,5)(3,10)=6-(8,7)13-12	6.9 - 11.0 - 11.9 - 12.7 - 12.6 - 12.4 - 12.6 - 12.4 - 13.0	6.9 - 17.9 - 29.8 - 42.5 - 55.1 - 67.5 - 80.1 - 92.5 - 105.5 (29.8-38.0)	11=>9	14530.0	64.0
200203030403	ダ	右	1000	晴	重	10:40	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	5	760	3	5	250	3	2	750	8	8	300	5	2-5	12810	26	2-5	6860.0	18.0	2-5	1,540	16.0	5-8	920	11.0	2-8	3,640	33.0	2-5-8	19610	55			5,2(4,8)(6,11)(1,10,9)-7-3	5,2-(4,8)1(6,11)10,9,7-3	12.6 - 11.0 - 11.3 - 11.5 - 12.7	12.6 - 23.6 - 34.9 - 46.4 - 59.1 (34.9-35.5)	5=>2	20100.0	48.0
200203030404	ダ	右	1700	晴	重	11:05	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	1	820	4	1	180	3	7	240	5	9	130	1	1-5	2690	11	1-7	3190.0	13.0	1-7	1,000	13.0	1-9	440	3.0	7-9	520	4.0	1-7-9	2780	7	(*2,6)(1,7,11)(9,12)(5,8,13)3-(4,10)	(*2,6)(1,7,11)(9,12)(3,5,13)8(4,10)	(*6,7,11)13(1,9,12)(2,3,5,8)(4,10)	(*7,11,13)(1,9,12,5)-(6,3,10)(4,8)-2	6.8 - 11.2 - 11.4 - 12.4 - 12.8 - 13.1 - 13.0 - 13.0 - 13.4	6.8 - 18.0 - 29.4 - 41.8 - 54.6 - 67.7 - 80.7 - 93.7 - 107.1 (29.4-39.4)	1=>7	8600.0	29.0
200203030405	芝	右	2000	晴	稍重	11:35	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	13	260	1	13	140	1	2	190	4	1	460	7	2-7	380	1	2-13	590.0	1.0	2-13	280	2.0	1-13	1,550	15.0	1-2	1,620	16.0	1-2-13	5790	16	5(6,14)4(2,9)13,3(10,12)(7,15)8(1,11)	5-(6,14)(2,4,13)(3,9)12,10(7,15)(8,11)-1	5,14(2,13)(3,4)12,11(10,6,15)(8,1)9,7	5(2,14,13)-(3,4,12)10(15,11)(8,1)-9-(6,7)	12.4 - 11.3 - 11.7 - 12.4 - 12.4 - 12.6 - 12.3 - 12.4 - 12.6 - 13.0	12.4 - 23.7 - 35.4 - 47.8 - 60.2 - 72.8 - 85.1 - 97.5 - 110.1 - 123.1 (35.4-38.0)	13=>2	1020.0	1.0
200203030406	ダ	右	1700	晴	稍重	12:35	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	4	300	1	4	130	1	3	140	2	5	300	6	3-4	440	1	3-4	510.0	1.0	3-4	220	1.0	4-5	720	10.0	3-5	630	8.0	3-4-5	1850	4	(1,*4,7,8)(3,11,9,12)(5,13)6-2-10	(*1,4)(3,7)8,11(5,9,12)6-(2,13)-10	(*1,4)(3,8,6)7(5,11,12)-2-(9,10)=13	4(1,3)-(5,6)12(11,8)-2-7=10,9=13	6.9 - 11.4 - 11.5 - 12.3 - 12.8 - 12.5 - 12.6 - 12.7 - 12.7	6.9 - 18.3 - 29.8 - 42.1 - 54.9 - 67.4 - 80.0 - 92.7 - 105.4 (29.8-38.0)	4=>3	730.0	1.0
200203030407	芝	右	2000	晴	稍重	13:05	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	(混)[指](別定)	5	540	4	5	130	1	6	140	2	10	170	4	3-4	790	4	5-6	920.0	3.0	5-6	330	2.0	5-10	410	5.0	6-10	390	4.0	5-6-10	1510	4	14,10(1,11)(9,8)(3,7,6,13,15)(2,4)(5,12)	14,10(1,11)8(3,9,13,15)(7,6)2,4(5,12)	10(14,11)(3,1,13)(9,8,15,6)(7,5)(2,4,12)	10(1,11,6)(3,13)(14,9,7,5)(2,8)(4,12,15)	12.4 - 11.8 - 12.3 - 12.8 - 12.6 - 12.4 - 12.2 - 12.0 - 11.9 - 13.0	12.4 - 24.2 - 36.5 - 49.3 - 61.9 - 74.3 - 86.5 - 98.5 - 110.4 - 123.4 (36.5-36.9)	5=>6	2400.0	10.0
200203030408	芝	右	1700	晴	稍重	13:35	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	14	190	1	14	130	1	6	900	13	3	550	8	4-8	1780	8	6-14	4640.0	16.0	6-14	1,540	15.0	3-14	1,150	10.0	3-6	9,210	64.0	3-6-14	36080	100	1(2,5)12,4,6-11,9(3,10,13)(7,14)-8	1,2,5,12(4,6)(3,9,11)-10,13,7,14,8	1(2,5,12)(3,4,6)(9,11)(8,13,14)(7,10)	(*1,5)(3,2,6)4(8,9,12,13,14)7(10,11)	7.0 - 11.3 - 11.7 - 12.1 - 12.4 - 12.4 - 12.4 - 11.9 - 12.7	7.0 - 18.3 - 30.0 - 42.1 - 54.5 - 66.9 - 79.3 - 91.2 - 103.9 (30.0-37.0)	14=>6	5780.0	20.0
200203030409	ダ	右	1700	晴	稍重	14:05	3歳以上500万下		2002-11-10	3	福島	4	3歳以上500万下	[指](別定)	11	340	2	11	170	2	6	280	5	9	200	3	5-7	1220	7	6-11	2640.0	10.0	6-11	760	9.0	9-11	420	3.0	6-9	1,080	14.0	6-9-11	4140	11	(*5,11,12)(3,4)9,13,6,7(1,8)-2,10	(*5,11)12(3,4)(9,13)6-7(1,8)-(2,10)	(*11,4)(5,13)9,12,6-3,7,8(2,10)-1	(*11,4)9(13,6)-5-(12,7,10)(3,8,2)=1	6.8 - 11.3 - 11.3 - 12.4 - 12.4 - 12.6 - 12.9 - 13.2 - 13.0	6.8 - 18.1 - 29.4 - 41.8 - 54.2 - 66.8 - 79.7 - 92.9 - 105.9 (29.4-39.1)	11=>6	4580.0	16.0
200203030410	芝	右	1200	晴	良	14:35	久慈川特別 		2002-11-10	3	福島	4	3歳以上500万下	(混)[指](別定)	10	450	2	10	180	2	14	130	1	9	300	6	5-7	540	1	10-14	840.0	1.0	10-14	310	1.0	9-10	1,400	16.0	9-14	1,090	12.0	9-10-14	4240	8			10(1,6,14,16)(11,12,15,13)(3,8,5,9)7,4,2	(1,*10)(6,14)16(11,12,15,13)(9,5)4(3,8)7-2	12.3 - 10.8 - 11.3 - 11.6 - 11.4 - 13.1	12.3 - 23.1 - 34.4 - 46.0 - 57.4 - 70.5 (34.4-36.1)	10=>14	1730.0	3.0
200203030411	芝	右	1200	晴	良	15:10	河北新報杯 		2002-11-10	3	福島	4	3歳以上1000万下	(混)(特指)(別定)	1	820	4	1	310	5	3	180	1	6	510	9	1-2	1490	5	1-3	1720.0	4.0	1-3	800	4.0	1-6	2,420	35.0	3-6	1,520	19.0	1-3-6	14090	48			(*5,7,8,9)13(3,4,11)(10,12,14)(1,6,15)(2,16)	5,7(3,8)9(1,4,13)(6,10,12,11)(2,16,14,15)	12.2 - 10.7 - 11.2 - 11.3 - 11.6 - 12.9	12.2 - 22.9 - 34.1 - 45.4 - 57.0 - 69.9 (34.1-35.8)	1=>3	4010.0	11.0
200203030501	ダ	右	1000	曇	良	09:50	2歳未勝利		2002-11-16	3	福島	5	2歳未勝利	牝(馬齢)	2	430	2	2	310	5	3	280	3	6	2,000	10	2-3	5290	16	2-3	4710.0	17.0	2-3	1,310	15.0	2-6	11,430	47.0	3-6	8,500	43.0	2-3-6	49210	90			(*9,2)(1,5,10)3(7,12)6,4-11-8	9,2-3,1(6,5)(4,10)7,12-11-8	12.5 - 11.3 - 11.8 - 12.0 - 12.5	12.5 - 23.8 - 35.6 - 47.6 - 60.1 (35.6-36.3)	2=>3	10890.0	33.0
200203030502	ダ	右	1000	曇	良	10:15	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(混)(別定)	3	770	4	3	200	2	1	200	3	5	420	7	1-3	1480	6	1-3	1440.0	4.0	1-3	530	5.0	3-5	1,050	14.0	1-5	1,050	15.0	1-3-5	5330	16			1(6,10)3,5,12,2,7(4,11)(8,9)	1-(3,6,10)5-2,12,4(8,7)11,9	12.4 - 10.8 - 11.5 - 11.9 - 12.6	12.4 - 23.2 - 34.7 - 46.6 - 59.2 (34.7-36.0)	3=>1	3430.0	11.0
200203030503	ダ	右	1700	曇	良	10:40	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	牝(別定)	1	180	1	1	110	1	5	140	2	6	210	5	1-4	540	2	1-5	640.0	2.0	1-5	260	2.0	1-6	550	6.0	5-6	920	11.0	1-5-6	2050	6	3,6(2,5,9,13)(10,12)8,1,7-(4,11)	(*3,6)(2,5,9,13)(10,12)8,1-7-(4,11)	(*3,6)(2,5)(8,9,1)(10,13)12,7,4-11	(*3,6)5(2,1)8-(10,9)(7,12,4)-13-11	6.9 - 11.9 - 12.2 - 13.3 - 12.8 - 12.8 - 12.6 - 12.6 - 12.9	6.9 - 18.8 - 31.0 - 44.3 - 57.1 - 69.9 - 82.5 - 95.1 - 108.0 (31.0-38.1)	1=>5	910.0	2.0
200203030504	ダ	右	1700	曇	良	11:05	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(別定)	2	1940	8	2	560	8	4	180	2	1	290	6	2-4	7190	25	2-4	4710.0	20.0	2-4	1,350	18.0	1-2	2,260	28.0	1-4	970	12.0	1-2-4	13650	47	1(2,6,9)11(3,10,12)(4,8,5)=7	1,6(2,9)(3,11)(4,10,12)(8,5)=7	1(2,6)(11,5)(4,9)(10,12)(3,8)-7	1,2(4,6,5)-3,11(12,8)(7,10)9	6.9 - 11.5 - 12.0 - 12.9 - 13.1 - 12.5 - 12.3 - 12.7 - 12.8	6.9 - 18.4 - 30.4 - 43.3 - 56.4 - 68.9 - 81.2 - 93.9 - 106.7 (30.4-37.8)	2=>4	12840.0	48.0
200203030505	芝	右	1200	曇	良	11:35	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(別定)	3	130	1	3	110	1	2	190	2	7	750	12	1-2	620	3	2-3	620.0	1.0	2-3	330	2.0	3-7	1,890	18.0	2-7	5,960	50.0	2-3-7	10690	37			4(3,12)(2,15)6(8,9,11)(1,14)(10,13)(5,7)16	4,3,2,12(6,15)(1,9,14)(8,10,11,13)5(7,16)	12.3 - 10.8 - 11.3 - 11.4 - 11.5 - 11.9	12.3 - 23.1 - 34.4 - 45.8 - 57.3 - 69.2 (34.4-34.8)	3=>2	770.0	2.0
200203030506	ダ	右	1700	曇	良	12:35	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(別定)	4	150	1	4	110	1	2	150	2	7	180	3	2-4	360	1	2-4	530.0	1.0	2-4	200	1.0	4-7	290	2.0	2-7	620	5.0	2-4-7	1260	1	4,11,12(1,3)(7,10)2(13,8)-6,9,5	4,11(1,12)3,10,2(13,7)8(6,5)9	4(1,11,12)(3,10,7)(2,13,8)5(6,9)	4(1,12)7,2,11(6,10)(3,13,8,9)5	7.0 - 11.6 - 11.7 - 13.0 - 13.2 - 12.8 - 12.7 - 12.4 - 12.5	7.0 - 18.6 - 30.3 - 43.3 - 56.5 - 69.3 - 82.0 - 94.4 - 106.9 (30.3-37.6)	4=>2	680.0	1.0
200203030507	芝	右	1700	曇	良	13:05	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(別定)	2	340	1	2	120	1	8	140	3	6	140	2	2-5	760	3	2-8	920.0	3.0	2-8	310	3.0	2-6	230	1.0	6-8	300	2.0	2-6-8	930	1	(*6,10)(3,5,13)(2,8)(7,14)12,11(4,9)-1	(*6,10)(3,5,13)8(2,14)(7,12)11,4,9-1	(*6,10)13(3,5)(8,14)2(7,12)(11,4,9)-1	(*6,10)(3,5)(2,8,14)13(11,7)(4,9)12,1	7.1 - 11.6 - 12.4 - 12.5 - 12.2 - 11.8 - 11.6 - 11.6 - 12.1	7.1 - 18.7 - 31.1 - 43.6 - 55.8 - 67.6 - 79.2 - 90.8 - 102.9 (31.1-35.3)	2=>8	1770.0	5.0
200203030508	芝	右	1200	曇	良	13:35	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(別定)	6	360	2	6	150	1	3	220	3	10	250	4	2-3	730	3	3-6	1330.0	3.0	3-6	510	3.0	6-10	480	2.0	3-10	1,040	10.0	3-6-10	3050	3			(*10,11)(1,14,16)(6,8,13)(3,12)(4,9,15)(2,7,5)	10,11(1,3,6,14,16)(8,13)4(9,12)(2,7,5,15)	11.9 - 10.4 - 11.3 - 11.8 - 11.7 - 13.1	11.9 - 22.3 - 33.6 - 45.4 - 57.1 - 70.2 (33.6-36.6)	6=>3	2050.0	4.0
200203030509	ダ	右	1700	曇	良	14:05	3歳以上500万下		2002-11-16	3	福島	5	3歳以上500万下	(混)(別定)	11	140	1	11	110	1	4	290	6	10	170	3	4-7	1080	5	4-11	1120.0	5.0	4-11	490	6.0	10-11	190	1.0	4-10	1,260	15.0	4-10-11	1440	4	(9,*11)6(3,13)7(4,8,10,12)-1,2-5	11,9-(6,13)3(4,10,12)7(1,8)-(5,2)	11-(3,6)13(9,10,4)-1(8,12)5(7,2)	11-3(10,4)6-(1,13)-8-5-(9,7,2)12	6.9 - 11.3 - 11.5 - 12.0 - 12.7 - 12.7 - 12.6 - 12.6 - 13.1	6.9 - 18.2 - 29.7 - 41.7 - 54.4 - 67.1 - 79.7 - 92.3 - 105.4 (29.7-38.3)	11=>4	1670.0	6.0
200203030510	芝	右	2000	曇	良	14:35	伊達特別 		2002-11-16	3	福島	5	3歳以上500万下	(別定)	8	450	2	8	220	2	2	520	10	13	170	1	1-4	5600	21	2-8	8350.0	34.0	2-8	2,540	32.0	8-13	550	3.0	2-13	2,100	29.0	2-8-13	16160	58	1,15(3,13)6(2,14)(8,11,16)4(10,9,7)-5-12	1,15(3,13)6(2,8,14)16(4,11)10(9,7)5,12	1(15,13)(3,8,11,14)6(10,2,16)(4,9)-(12,7)-5	(1,*15,13)(3,8)(10,2,11,14)9(6,4,16)-(12,7)-5	12.3 - 11.6 - 12.2 - 12.7 - 12.7 - 12.2 - 11.9 - 11.7 - 12.0 - 13.0	12.3 - 23.9 - 36.1 - 48.8 - 61.5 - 73.7 - 85.6 - 97.3 - 109.3 - 122.3 (36.1-36.7)	8=>2	17900.0	67.0
200203030511	芝	右	2000	曇	良	15:10	磐梯山特別 		2002-11-16	3	福島	5	3歳以上1000万下	(混)(ハンデ)	16	970	6	16	390	8	1	380	7	13	290	4	1-8	1880	11	1-16	4390.0	21.0	1-16	1,680	24.0	13-16	1,020	5.0	1-13	1,540	20.0	1-13-16	14900	52	16-(4,5,9)-14(1,6)15,13,7,3(8,12)2(10,11)	16(5,9)4,14,1,6,15-(3,13)7(8,12)2,11,10	16(5,9,14)4,1-(3,6,13,7,12)(2,8,15)(10,11)	16(9,14)5,1,13(4,6)(8,12)(3,7)(10,15)(2,11)	12.2 - 11.2 - 11.6 - 12.5 - 12.1 - 12.1 - 12.2 - 12.0 - 11.9 - 12.5	12.2 - 23.4 - 35.0 - 47.5 - 59.6 - 71.7 - 83.9 - 95.9 - 107.8 - 120.3 (35.0-36.4)	16=>1	9420.0	47.0
