	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200210020709	芝	右	1200	晴	良	14:35	フェニックス賞 		2002-8-3	2	小倉	7	2歳オープン	(混)(特指)(別定)	4	690	4	4	150	4	8	110	1	6.0	110	2.0	4-7	790	2	4-8	240	3.0	4-6	340	5.0	6-8	140	1.0	4=>8	1960.0	9.0	4-6-8	630.0	2.0						(*4,10)(8,6,7)5(3,2)-1,11,9	4(8,10,6)7-5,2-1-(3,11,9)	11.7 - 10.7 - 11.1 - 11.4 - 11.9 - 11.8	11.7 - 22.4 - 33.5 - 44.9 - 56.8 - 68.6 (33.5-35.1)	4-8	700.0	2.0
200210020710	芝	右	1800	晴	良	15:10	インディアトロフィー 		2002-8-3	2	小倉	7	3歳以上500万下	(混)[指](別定)	5	950	4	5	160	3	2	110	2	3.0	100	1.0	2-3	440	2	2-5	310	3.0	3-5	280	2.0	2-3	130	1.0	5=>2	3300.0	12.0	2-3-5	580.0	1.0				2,13,14(8,12)-15(1,7)(11,9)5(10,6)3-4	2(13,14)-(8,12)-15-1,7-11(5,9)-(10,6)3=4	2,13,14(8,12)15,1(7,3)5,11,10,6-9=4	2,13(14,1,3)15,12(8,5)-(10,11)7-6=9,4	12.5 - 10.8 - 11.9 - 11.8 - 11.8 - 11.9 - 11.9 - 12.1 - 12.3	12.5 - 23.3 - 35.2 - 47.0 - 58.8 - 70.7 - 82.6 - 94.7 - 107.0 (35.2-36.3)	2-5	1280.0	5.0
200210020711	芝	右	1200	晴	良	15:45	マラヤンRAT 		2002-8-3	2	小倉	7	3歳以上1000万下	(混)(特指)(別定)	9	440	3	9	160	2	12	520	7	5.0	170	3.0	5-6	1580	4	9-12	1,870	18.0	5-9	480	3.0	5-12	1,770	16.0	9=>12	9970.0	30.0	5-9-12	8400.0	23.0						7-10(4,8,12,16)(5,9)(1,18)-(15,6)(2,14,17)-13,3,11	7(10,12)(5,16)(4,9)(1,8,18)(15,6)(2,14)-(3,13,17)11	11.8 - 10.1 - 10.8 - 11.5 - 12.0 - 12.2	11.8 - 21.9 - 32.7 - 44.2 - 56.2 - 68.4 (32.7-35.7)	9-12	6470.0	19.0
200210020712	ダ	右	1700	晴	良	16:20	香港JCトロフィー 		2002-8-3	2	小倉	7	3歳以上500万下	(混)[指](別定)	10	640	3	10	230	3	14	560	8	8.0	430	7.0	6-8	2380	13	10-14	2,270	33.0	8-10	1,830	27.0	8-14	3,360	39.0	10=>14	13980.0	55.0	8-10-14	26150.0	87.0				4(5,7)11(1,9)(13,15)(2,3)8-(6,14)(10,12)	4,7(5,11)(1,9,13,15)(2,3)8-(6,14)(10,12)	4,7,15(11,8)(1,13)5(10,14)(9,3)12,6,2	(*4,7)(15,8)1(5,10)(11,14)(9,13)-(3,12)6-2	6.8 - 10.9 - 11.6 - 12.7 - 12.6 - 13.1 - 13.2 - 13.8 - 13.3	6.8 - 17.7 - 29.3 - 42.0 - 54.6 - 67.7 - 80.9 - 94.7 - 108.0 (29.3-40.3)	10-14	7660.0	33.0
200210020801	芝	右	1200	晴	良	10:05	2歳未勝利		2002-8-4	2	小倉	8	2歳未勝利	[指](馬齢)	5	350	2	5	140	2	4	110	1	11.0	920	8.0	4-5	420	1	4-5	200	1.0	5-11	1,710	20.0	4-11	1,860	22.0	5=>4	1100.0	2.0	4-5-11	5360.0	21.0						(*5,10)(1,4,9)8(7,11)2-6,3	(*5,10)(1,4)-8(9,11)7-2-6-3	12.0 - 10.8 - 11.2 - 11.3 - 12.1 - 12.5	12.0 - 22.8 - 34.0 - 45.3 - 57.4 - 69.9 (34.0-35.9)	4-5	470.0	1.0
200210020802	ダ	右	1000	晴	良	10:30	3歳未勝利		2002-8-4	2	小倉	8	3歳未勝利	(混)[指](馬齢)	4	340	2	4	100	1	12	100	2	9.0	150	4.0	4-8	200	1	4-12	130	1.0	4-9	220	3.0	9-12	210	2.0	4=>12	730.0	2.0	4-9-12	550.0	2.0						(*4,12)8(9,11)-2,1(3,6,10)5-7	4,12,8-(9,11)-2-1(5,6,10)-3-7	12.5 - 10.8 - 11.5 - 12.1 - 12.9	12.5 - 23.3 - 34.8 - 46.9 - 59.8 (34.8-36.5)	4-12	250.0	1.0
200210020803	ダ	右	1700	晴	良	10:55	3歳未勝利		2002-8-4	2	小倉	8	3歳未勝利	[指](馬齢)	3	660	3	3	140	3	2	120	2	4.0	100	1.0	2-3	240	1	2-3	240	4.0	3-4	200	2.0	2-4	160	1.0	3=>2	2020.0	9.0	2-3-4	490.0	1.0				(*9,10)(2,12)(4,6,14)3(8,7)-11,13,1-5	(*9,10)(2,12)4(14,7)(3,6)-8,11(1,13)-5	9(2,10)(4,12)(14,7)3,1(11,8)5,6-13	9(2,10)(4,3,12)1(11,5)(14,7)(13,6,8)	6.8 - 11.3 - 12.3 - 13.4 - 13.2 - 12.9 - 13.6 - 13.7 - 12.9	6.8 - 18.1 - 30.4 - 43.8 - 57.0 - 69.9 - 83.5 - 97.2 - 110.1 (30.4-40.2)	2-3	850.0	4.0
200210020804	芝	右	1200	晴	良	11:25	3歳未勝利		2002-8-4	2	小倉	8	3歳未勝利	[指](馬齢)	8	4090	10	8	600	9	5	180	2	4.0	250	3.0	3-4	6000	20	5-8	4,080	44.0	4-8	3,230	34.0	4-5	940	8.0	8=>5	40350.0	96.0	4-5-8	32720.0	94.0						(*11,14)18(5,8)(16,7,17)(1,2)10(4,6)15,3(9,12)=13	(11,*14)18(5,8)17(1,2,7)(4,16)10-6(3,15,12)-9=13	12.1 - 10.3 - 11.0 - 11.4 - 12.1 - 12.6	12.1 - 22.4 - 33.4 - 44.8 - 56.9 - 69.5 (33.4-36.1)	5-8	14580.0	43.0
200210020805	障		2900	晴	良	11:55	障害3歳以上未勝利		2002-8-4	2	小倉	8	障害3歳以上未勝利	(混)(馬齢)	1	140	1	1	130	2	9	240	3	7.0	360	6.0	1-8	690	2	1-9	390	3.0	1-7	590	6.0	7-9	1,130	13.0	1=>9	1390.0	3.0	1-7-9	4000.0	10.0				2,1,3-7(8,4)(6,9)-5	2-1(3,7)-(8,9)(6,4,5)	(2,*1)-7,3(8,9)(6,5) 4	1=2(7,9)(8,5)(3,6) 4			1-9	1090.0	2.0
200210020806	芝	右	1200	晴	良	12:55	2歳新馬		2002-8-4	2	小倉	8	2歳新馬	(混)[指](馬齢)	8	130	1	8	110	1	10	650	7	12.0	280	5.0	5-6	2550	9	8-10	1,070	8.0	8-12	470	5.0	10-12	3,880	29.0	8=>10	2930.0	9.0	8-10-12	8440.0	24.0						8(10,13)(4,6)11(3,2,12)(1,5)(7,14)9	8(10,13)-4(3,6,11,5)2(1,12)(7,14)-9	12.0 - 10.9 - 11.3 - 11.6 - 12.1 - 12.5	12.0 - 22.9 - 34.2 - 45.8 - 57.9 - 70.4 (34.2-36.2)	8-10	2470.0	6.0
200210020807	芝	右	1800	晴	良	13:25	3歳未勝利		2002-8-4	2	小倉	8	3歳未勝利	(混)[指](馬齢)	11	140	1	11	100	1	7	130	2	12.0	170	4.0	6-8	290	1	7-11	160	1.0	11-12	260	3.0	7-12	470	6.0	11=>7	470.0	1.0	7-11-12	750.0	2.0				11(10,12)(1,7,9)(3,6)(2,5)4,8	11(10,12)(7,9)1,3,6-5,4,2,8	(*11,12)7(10,9)6,3,1-4,5(8,2)	(*11,12)7,10,9(4,3)6,1,8-(5,2)	12.4 - 11.4 - 12.3 - 12.0 - 11.8 - 12.0 - 12.0 - 12.1 - 12.6	12.4 - 23.8 - 36.1 - 48.1 - 59.9 - 71.9 - 83.9 - 96.0 - 108.6 (36.1-36.7)	7-11	360.0	1.0
200210020808	ダ	右	1700	晴	良	14:00	3歳以上500万下		2002-8-4	2	小倉	8	3歳以上500万下	牝[指](別定)	6	400	1	6	140	1	15	810	10	10.0	190	3.0	4-8	2730	11	6-15	2,070	22.0	6-10	470	3.0	10-15	2,760	38.0	6=>15	12110.0	38.0	6-10-15	14610.0	49.0				5(11,13)(7,10,12,14)-(2,6)(3,4,15)1-8,9	5(11,13)(7,10,12)14,6(2,4,15)3-1-8,9	(11,*13,15)(5,12)(10,6,3)7,4,14(2,9,1)8	(*13,15)3,6(11,10)(12,1)(7,4)9(5,2)8-14	7.0 - 11.1 - 11.6 - 12.8 - 12.8 - 13.2 - 13.1 - 13.0 - 13.4	7.0 - 18.1 - 29.7 - 42.5 - 55.3 - 68.5 - 81.6 - 94.6 - 108.0 (29.7-39.5)	6-15	7310.0	27.0
200210020809	芝	右	2000	晴	良	14:35	タイランドカップ 		2002-8-4	2	小倉	8	3歳以上500万下	(混)(特指)(別定)	11	600	3	11	240	4	10	210	3	17.0	240	5.0	5-6	910	4	10-11	1,110	13.0	11-17	710	7.0	10-17	1,220	15.0	11=>10	6390.0	27.0	10-11-17	6770.0	21.0				9(11,17)16-4,10-13,1(5,15)2,7,12(6,8)-3,14	9,11,17,16-10-4,13,1-(2,15)(5,7)12(6,8)-3-14	9(11,17)(16,10)-(4,13)1(15,12,8)(6,2)7-5,3=14	(9,*11)17(16,10)-13(4,1,8)6(7,15,12)2-3-5=14	12.0 - 11.1 - 11.0 - 12.4 - 12.3 - 11.9 - 12.2 - 12.3 - 12.0 - 12.0	12.0 - 23.1 - 34.1 - 46.5 - 58.8 - 70.7 - 82.9 - 95.2 - 107.2 - 119.2 (34.1-36.3)	10-11	3070.0	13.0
200210020810	芝	右	1800	晴	良	15:10	フィリピントロフィー 		2002-8-4	2	小倉	8	3歳以上1000万下	(混)[指](ハンデ)	2	540	3	2	230	3	9	510	7	3.0	330	4.0	2-8	2120	9	2-9	2,230	25.0	2-3	1,230	13.0	3-9	2,640	30.0	2=>9	14000.0	44.0	2-3-9	16870.0	53.0				10(2,5)8,9,3,4-(1,6)7	10-5,2,8,9-3,4,6(1,7)	10(5,2)9(8,6)(4,3)(1,7)	(*10,5,2)9,8,6(4,3)(1,7)	12.3 - 11.2 - 12.0 - 11.7 - 12.1 - 12.4 - 11.8 - 11.9 - 11.8	12.3 - 23.5 - 35.5 - 47.2 - 59.3 - 71.7 - 83.5 - 95.4 - 107.2 (35.5-35.5)	2-9	8150.0	25.0
200210020811	芝	右	1200	晴	良	15:45	小倉日経オープン 		2002-8-4	2	小倉	8	3歳以上オープン	(混)(指)(別定)	2	360	2	2	100	2	9	120	3	3.0	100	1.0	2-7	1100	4	2-9	270	3.0	2-3	120	1.0	3-9	180	2.0	2=>9	2140.0	6.0	2-3-9	410.0	1.0						3,9(2,5)6(4,10)(8,1)11,7	(*3,9)(2,5)-(6,4)10(8,1)7,11	11.8 - 10.4 - 11.1 - 11.4 - 11.4 - 12.0	11.8 - 22.2 - 33.3 - 44.7 - 56.1 - 68.1 (33.3-34.8)	2-9	1280.0	4.0
200210020812	芝	右	1200	晴	良	16:20	マカオJCトロフィー 		2002-8-4	2	小倉	8	3歳以上500万下	(混)[指](別定)	8	1690	5	8	300	5	18	110	1	13.0	1,250	11.0	4-8	1060	5	8-18	510	3.0	8-13	8,290	60.0	13-18	2,160	19.0	8=>18	4550.0	14.0	8-13-18	30900.0	84.0						18(14,16)(2,5,12,13)(4,9)11(8,15)(3,6,17)10(1,7)	18(14,13)(5,16)(9,12,11)(4,8)2,3(6,10,17)15(1,7)	11.9 - 10.7 - 11.1 - 11.6 - 11.6 - 12.2	11.9 - 22.6 - 33.7 - 45.3 - 56.9 - 69.1 (33.7-35.4)	8-18	1290.0	4.0
200210030101	芝	右	1200	曇	良	10:05	2歳未勝利		2002-8-10	3	小倉	1	2歳未勝利	九州産馬[指](馬齢)	7	290	2	7	100	2	13	140	3	1.0	100	1.0	5-8	1600	4	7-13	280	4.0	1-7	110	1.0	1-13	230	3.0	7=>13	2350.0	7.0	1-7-13	420.0	1.0						13-7(8,12,1)(3,6,9)11-(4,10)5-2	13,7,1-8(3,12,9)-6-11(4,10)5=2	12.0 - 10.7 - 11.4 - 11.6 - 12.3 - 12.6	12.0 - 22.7 - 34.1 - 45.7 - 58.0 - 70.6 (34.1-36.5)	7-13	1850.0	7.0
200210030102	ダ	右	1000	曇	良	10:30	3歳未勝利		2002-8-10	3	小倉	1	3歳未勝利	(混)[指](馬齢)	6	250	1	6	140	1	1	4,460	14	12.0	150	2.0	1-4	12360	19	1-6	7,760	41.0	6-12	250	1.0	1-12	11,210	53.0	6=>1	60980.0	77.0	1-6-12	41660.0	74.0						(*6,9)-12-(1,14)(5,7)10-8-(4,2)11-13,3	(*6,9)-12-1(5,14)-10,7(4,2,8)-(13,11)3	12.1 - 10.5 - 11.4 - 12.6 - 13.7	12.1 - 22.6 - 34.0 - 46.6 - 60.3 (34.0-37.7)	1-6	42130.0	44.0
200210030103	ダ	右	1700	曇	良	10:55	3歳未勝利		2002-8-10	3	小倉	1	3歳未勝利	[指](馬齢)	9	320	2	9	170	4	6	1,390	8	2.0	170	3.0	5-6	6750	18	6-9	2,620	20.0	2-9	360	4.0	2-6	2,890	23.0	9=>6	12800.0	32.0	2-6-9	9270.0	27.0				2(3,4,10)-9,11(6,13)8(5,7)-12 1	2(3,10)4,9-11(6,13)-8(5,7)-12 1	(*2,10)9(3,11)(6,7)(8,13)-4,5-12 1	(*2,9)-10,11(3,6)(8,7)-13=(4,5)-12 1	7.1 - 11.7 - 12.0 - 13.3 - 13.2 - 12.8 - 13.0 - 13.2 - 14.6	7.1 - 18.8 - 30.8 - 44.1 - 57.3 - 70.1 - 83.1 - 96.3 - 110.9 (30.8-40.8)	6-9	9960.0	22.0
200210030104	芝	右	1200	曇	良	11:25	2歳新馬		2002-8-10	3	小倉	1	2歳新馬	牝[指](馬齢)	1	2640	8	1	590	7	11	230	5	9.0	220	3.0	1-7	4940	15	1-11	1,400	17.0	1-9	1,520	19.0	9-11	510	5.0	1=>11	12100.0	45.0	1-9-11	8430.0	28.0						1,3(7,12)9(10,13)(2,6,11)-8-(4,5)	1,3(9,7)(10,12)(2,6,13)11,8-(4,5)	12.1 - 10.6 - 11.0 - 11.9 - 12.0 - 12.8	12.1 - 22.7 - 33.7 - 45.6 - 57.6 - 70.4 (33.7-36.7)	1-11	4560.0	18.0
200210030105	障		2900	曇	良	11:55	障害3歳以上未勝利		2002-8-10	3	小倉	1	障害3歳以上未勝利	(馬齢)	12	500	2	12	150	3	8	140	1	4.0	1,110	11.0	6-8	380	1	8-12	220	1.0	4-12	2,670	32.0	4-8	2,010	24.0	12=>8	1480.0	3.0	4-8-12	9910.0	29.0				12,6,7(4,8)10,9,3-5=11,1=2	12,6(7,8)4-10(9,5)-3=11-1=2	12=8=(6,4)=10(3,9)=1-11=2 5,7	12=8-4-6-(10,9)-3=1,11=2 5,7			8-12	680.0	1.0
200210030106	芝	右	1200	雨	良	12:55	2歳新馬		2002-8-10	3	小倉	1	2歳新馬	(混)[指](馬齢)	3	180	1	3	120	1	8	240	4	7.0	1,070	9.0	3-5	720	2	3-8	410	3.0	3-7	1,930	16.0	7-8	4,110	33.0	3=>8	1240.0	4.0	3-7-8	12450.0	37.0						3,5-7(11,12)(8,14,13)4-9(1,6)10-2	3-5(7,12)(11,8)14-(4,13)-(1,9)-6,10-2	11.9 - 10.6 - 11.2 - 11.6 - 11.8 - 12.4	11.9 - 22.5 - 33.7 - 45.3 - 57.1 - 69.5 (33.7-35.8)	3-8	870.0	2.0
200210030107	芝	右	1800	雨	良	13:25	3歳未勝利		2002-8-10	3	小倉	1	3歳未勝利	[指](馬齢)	6	560	3	6	200	3	3	160	2	1.0	280	5.0	2-3	1470	6	3-6	600	4.0	1-6	970	12.0	1-3	640	7.0	6=>3	3630.0	14.0	1-3-6	3350.0	9.0				(*6,8)(3,9)15(10,11,14)13(5,12)2-(4,7)(1,16)	6,8(3,9)(10,15)11(5,14,13)(2,12)(4,7)16,1	6(8,9)(3,15)(10,13)14(5,2,11,12,7)(4,1)-16	6(3,8,9)(15,13)10(14,12)(5,2)(11,4,7)1-16	12.4 - 11.2 - 12.4 - 12.7 - 12.4 - 12.0 - 11.7 - 12.3 - 12.6	12.4 - 23.6 - 36.0 - 48.7 - 61.1 - 73.1 - 84.8 - 97.1 - 109.7 (36.0-36.6)	3-6	1190.0	3.0
200210030108	ダ	右	1000	曇	良	14:00	3歳以上500万下		2002-8-10	3	小倉	1	3歳以上500万下	(混)[指](別定)	11	410	2	11	150	2	6	520	9	2.0	120	1.0	4-7	1980	12	6-11	1,600	21.0	2-11	280	1.0	2-6	1,510	19.0	11=>6	8930.0	33.0	2-6-11	6410.0	18.0						(*2,11)(6,14)(3,4)(9,13)(1,8,12)10,7-5	(*2,11)(6,14)3(9,13)(4,8)(1,12)(7,10)-5	12.2 - 11.0 - 11.7 - 12.0 - 13.4	12.2 - 23.2 - 34.9 - 46.9 - 60.3 (34.9-37.1)	6-11	5260.0	20.0
200210030109	芝	右	2000	曇	良	14:35	筑後川特別 		2002-8-10	3	小倉	1	3歳以上500万下	(混)(特指)(別定)	11	340	2	11	160	2	9	240	5	1.0	480	7.0	7-8	990	5	9-11	520	7.0	1-11	970	12.0	1-9	2,130	22.0	11=>9	2300.0	10.0	1-9-11	8140.0	31.0				7-1(4,9)2,11(8,10)-3,5-6	7-1(4,9)11,2(8,10)-3,5-6	7,11(4,9)1(2,10)5,8-3-6	7(11,9)4,1,10(2,5)8-3-6	12.6 - 11.2 - 11.7 - 12.8 - 12.4 - 12.3 - 12.1 - 12.0 - 11.9 - 12.1	12.6 - 23.8 - 35.5 - 48.3 - 60.7 - 73.0 - 85.1 - 97.1 - 109.0 - 121.1 (35.5-36.0)	9-11	1230.0	6.0
200210030110	芝	右	1200	小雨	良	15:10	有田特別 		2002-8-10	3	小倉	1	3歳以上500万下	(混)[指](別定)	2	180	1	2	120	1	8	170	4	11.0	160	3.0	2-7	500	2	2-8	250	2.0	2-11	290	3.0	8-11	400	5.0	2=>8	920.0	2.0	2-8-11	1200.0	3.0						2(3,11)(5,7)-10(4,9)8,6-1	2,11,3,7,5(4,10)-(8,9,6)1	11.8 - 10.3 - 10.7 - 11.3 - 11.7 - 12.6	11.8 - 22.1 - 32.8 - 44.1 - 55.8 - 68.4 (32.8-35.6)	2-8	590.0	2.0
200210030111	ダ	右	1700	曇	稍重	15:45	TVQ杯 		2002-8-10	3	小倉	1	3歳以上1000万下	(混)(特指)(別定)	3	1390	5	3	410	6	9	120	1	14.0	1,530	11.0	2-5	1400	5	3-9	810	7.0	3-14	16,780	73.0	9-14	4,900	36.0	3=>9	4410.0	15.0	3-9-14	36290.0	79.0				1,6(2,8)13,14,12(5,15)9,11,10(3,7)4	(*1,6,8)(2,13)(12,14)(5,15)9,11(10,7,4)3	3-1(6,14)-(2,8,13,4)(5,12,15,7)(10,9,11)	3-1(6,14)-(2,4)-15(8,13,7)(12,9)(10,11)5	7.0 - 11.3 - 12.2 - 13.3 - 12.8 - 12.0 - 12.1 - 12.5 - 13.5	7.0 - 18.3 - 30.5 - 43.8 - 56.6 - 68.6 - 80.7 - 93.2 - 106.7 (30.5-38.1)	3-9	1550.0	5.0
200210030201	芝	右	1000	曇	良	10:05	2歳未勝利		2002-8-11	3	小倉	2	2歳未勝利	(混)[指](馬齢)	11	120	1	11	110	1	6	170	4	9.0	460	6.0	6-8	400	3	6-11	250	3.0	9-11	880	9.0	6-9	2,670	20.0	11=>6	640.0	3.0	6-9-11	3990.0	12.0						11,9-4,6(1,8,10)5-(3,2)-7	11,9,6(4,10)-8,1(5,2)7,3	12.0 - 10.9 - 11.3 - 11.9 - 12.5	12.0 - 22.9 - 34.2 - 46.1 - 58.6 (34.2-35.7)	6-11	500.0	3.0
200210030202	ダ	右	1700	曇	良	10:30	3歳未勝利		2002-8-11	3	小倉	2	3歳未勝利	牝[指](馬齢)	8	590	3	8	160	3	7	690	8	10.0	130	1.0	4-5	6750	19	7-8	2,420	26.0	8-10	310	2.0	7-10	1,800	18.0	8=>7	13430.0	36.0	7-8-10	7780.0	25.0				4,10(7,11)(1,14)-(5,6,15)2,12,13,8-9=3	(*4,10)(7,11)(1,14)-(5,6)-(2,15)(12,13)8-9=3	(4,*10,7,14)-1,11(2,5)-(8,13)-6(9,12)-15=3	10,7(4,14)1,2,8-(5,13)11-9,12-6-15=3	6.9 - 11.7 - 12.0 - 13.2 - 12.8 - 12.6 - 12.8 - 13.7 - 14.3	6.9 - 18.6 - 30.6 - 43.8 - 56.6 - 69.2 - 82.0 - 95.7 - 110.0 (30.6-40.8)	7-8	8500.0	24.0
200210030203	ダ	右	1700	曇	良	10:55	3歳未勝利		2002-8-11	3	小倉	2	3歳未勝利	[指](馬齢)	7	1360	4	7	220	3	5	370	8	2.0	110	1.0	5-6	2290	8	5-7	2,770	30.0	2-7	330	2.0	2-5	630	7.0	7=>5	27250.0	56.0	2-5-7	4740.0	17.0				(*6,10)-12(1,2)11-(4,7)8(3,9)-5	(*6,10)-(1,12)2,11-4,7(3,8)-(5,9)	6(1,10,11)2(7,12)(4,3)8-5-9	(6,*11,2)1(10,7,5)3(4,8)12-9	6.9 - 11.2 - 11.8 - 13.1 - 13.4 - 13.3 - 13.8 - 13.3 - 13.3	6.9 - 18.1 - 29.9 - 43.0 - 56.4 - 69.7 - 83.5 - 96.8 - 110.1 (29.9-40.4)	5-7	8860.0	22.0
200210030204	芝	右	1200	曇	良	11:25	3歳未勝利		2002-8-11	3	小倉	2	3歳未勝利	(混)[指](馬齢)	12	820	5	12	210	4	10	240	5	18.0	160	2.0	5-6	910	4	10-12	1,010	11.0	12-18	550	5.0	10-18	590	7.0	12=>10	6690.0	27.0	10-12-18	3680.0	11.0						1,18(2,11,3)12-(5,7,9,10)-(8,15,13)16-(6,14)4,17	(*1,18)3(11,12)(2,10)13(5,9,15)(7,8)-16(6,14)-17-4	11.6 - 10.3 - 11.1 - 12.0 - 12.4 - 12.5	11.6 - 21.9 - 33.0 - 45.0 - 57.4 - 69.9 (33.0-36.9)	10-12	2980.0	12.0
200210030205	芝	右	1000	曇	良	11:55	2歳新馬		2002-8-11	3	小倉	2	2歳新馬	[指](馬齢)	10	200	1	10	110	1	11	130	2	5.0	560	9.0	7-7	390	2	10-11	180	1.0	5-10	1,150	13.0	5-11	1,570	19.0	10=>11	600.0	1.0	5-10-11	5030.0	14.0						(*8,10,11)13,3,5-(1,2)12(9,7)=6,4	(*8,10)11,13-(3,5)-(1,2,12,7)9=4=6	12.0 - 10.4 - 10.9 - 12.4 - 12.4	12.0 - 22.4 - 33.3 - 45.7 - 58.1 (33.3-35.7)	10-11	380.0	1.0
200210030206	芝	右	1800	曇	良	12:55	2歳新馬		2002-8-11	3	小倉	2	2歳新馬	(混)[指](馬齢)	1	530	2	1	130	2	5	110	1	16.0	170	3.0	1-3	410	1	1-5	220	1.0	1-16	570	6.0	5-16	340	2.0	1=>5	1240.0	3.0	1-5-16	1110.0	1.0				1,2(8,16,15)14(3,5)10-7(4,11)13,12,9-6	1(2,16)8(14,15)-(3,5)10(7,11)-4-13,12,9-6	1(2,16)(14,8,15)5(3,7,10,11)(12,9,4)13-6	(1,*16,5)(2,11)10(8,15)(14,12)(3,7,9)13,4-6	12.9 - 10.9 - 12.8 - 12.4 - 12.6 - 12.6 - 12.3 - 12.5 - 13.0	12.9 - 23.8 - 36.6 - 49.0 - 61.6 - 74.2 - 86.5 - 99.0 - 112.0 (36.6-37.8)	1-5	530.0	1.0
200210030207	芝	右	2000	曇	良	13:25	3歳未勝利		2002-8-11	3	小倉	2	3歳未勝利	(混)[指](馬齢)	10	1430	6	10	310	6	12	150	1	13.0	200	4.0	6-7	1870	7	10-12	1,120	15.0	10-13	1,350	18.0	12-13	520	4.0	10=>12	8070.0	31.0	10-12-13	4910.0	16.0				14(6,8,11)(3,7,13)4,1(5,10)(2,12)-9	14(6,8)11(3,7,13)4,1,5(2,10)12-9	(14,*6,8,11)(3,4,7,12)13(1,5,10)2-9	(14,11,*12)(7,13,10)(8,2)(3,6,1,4,5)9	12.5 - 11.7 - 12.0 - 13.2 - 12.4 - 12.2 - 12.3 - 12.0 - 12.6 - 13.1	12.5 - 24.2 - 36.2 - 49.4 - 61.8 - 74.0 - 86.3 - 98.3 - 110.9 - 124.0 (36.2-37.7)	10-12	3330.0	13.0
200210030208	芝	右	1200	曇	良	14:00	3歳以上500万下		2002-8-11	3	小倉	2	3歳以上500万下	[指](別定)	4	2460	7	4	730	9	13	210	2	7.0	690	7.0	2-7	1320	6	4-13	1,850	17.0	4-7	5,630	54.0	7-13	1,720	16.0	4=>13	17150.0	46.0	4-7-13	37380.0	108.0						(2,*8)(6,7,15)(4,17)(14,16)(13,18)-(9,12)(3,11)-1(10,5)	(*4,2)7,13(6,8,15)(14,16,17)18(3,12)11,9(1,10)-5	11.7 - 10.4 - 11.2 - 11.6 - 12.2 - 12.4	11.7 - 22.1 - 33.3 - 44.9 - 57.1 - 69.5 (33.3-36.2)	4-13	6100.0	19.0
200210030209	芝	右	1700	曇	良	14:35	対馬特別 		2002-8-11	3	小倉	2	3歳以上500万下	牝(特指)(別定)	2	290	1	2	140	2	13	220	4	9.0	160	3.0	2-8	660	3	2-13	700	7.0	2-9	380	3.0	9-13	820	9.0	2=>13	2930.0	10.0	2-9-13	3220.0	8.0				3,13,14(4,8)(2,7)9(6,11)12(5,10)-1	3,13(4,14)(8,7)(2,9)(6,11)12(5,10)-1	(*3,13)-(2,14,7)4(6,8,9)(11,12)5(10,1)	(3,*13)-(6,2,7)(14,8)(4,9)12(5,11)-10-1	6.8 - 10.9 - 12.1 - 12.3 - 12.2 - 11.9 - 11.6 - 12.2 - 12.6	6.8 - 17.7 - 29.8 - 42.1 - 54.3 - 66.2 - 77.8 - 90.0 - 102.6 (29.8-36.4)	2-13	1750.0	7.0
200210030210	芝	右	1200	雨	良	15:10	耶馬渓特別 		2002-8-11	3	小倉	2	3歳以上1000万下	(混)[指](別定)	7	210	1	7	130	1	11	220	5	8.0	490	7.0	6-8	880	5	7-11	570	6.0	7-8	1,170	13.0	8-11	2,190	21.0	7=>11	2060.0	6.0	7-8-11	7630.0	25.0						3(6,11)4(2,10,8)9(1,7,5)	3(6,11)(2,4)(10,8)(7,5)9,1	11.6 - 10.6 - 11.1 - 11.4 - 12.1 - 12.0	11.6 - 22.2 - 33.3 - 44.7 - 56.8 - 68.8 (33.3-35.5)	7-11	1340.0	6.0
