	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
199909030808	芝	右	1600	晴	良	13:40	胡蝶蘭賞 		1999-7-11	3	阪神	8	4歳500万下	(混)(特指)(馬齢)	12	1150	5	12	300	5	13	240	4	11.0	140	1.0	6-7	1090	4																							12.6 - 11.0 - 11.3 - 11.5 - 11.6 - 12.2 - 12.0 - 13.1	12.6 - 23.6 - 34.9 - 46.4 - 58.0 - 70.2 - 82.2 - 95.3 (12.6-12.6)	12-13	3790.0	15.0
199909030809	芝	右	1400	晴	良	14:20	舞子特別 		1999-7-11	3	阪神	8	4歳以上900万下	[指](別定)	7	240	1	7	120	1	9	200	4	6.0	550	8.0	7-8	600	3																							13.0 - 11.9 - 11.7 - 11.4 - 11.9 - 11.2 - 12.2	13.0 - 24.9 - 36.6 - 48.0 - 59.9 - 71.1 - 83.3 (13.0-13.0)	7-9	750.0	3.0
199909030810	芝	右	1400	晴	良	15:00	菩提樹ステークス 		1999-7-11	3	阪神	8	4歳オープン	(混)(特指)(別定)	3	590	4	3	190	5	10	140	2	11.0	130	1.0	3-7	760	4																							12.4 - 10.9 - 11.3 - 11.4 - 12.0 - 11.6 - 12.3	12.4 - 23.3 - 34.6 - 46.0 - 58.0 - 69.6 - 81.9 (12.4-12.4)	3-10	1530.0	6.0
199909030811	芝	右	2200	晴	良	15:40	宝塚記念	G1	1999-7-11	3	阪神	8	4歳以上オープン	(国際)(指)(定量)	5	280	2	5	110	2	9	100	1	1.0	210	3.0	5-7	180	1																							12.9 - 11.5 - 11.9 - 12.3 - 12.4 - 12.1 - 12.1 - 11.5 - 11.7 - 11.0 - 12.7	12.9 - 24.4 - 36.3 - 48.6 - 61.0 - 73.1 - 85.2 - 96.7 - 108.4 - 119.4 - 132.1 (12.9-12.9)	5-9	200.0	1.0
199909040101	ダ	右	1800	晴	良	10:05	4歳未勝利		1999-9-11	4	阪神	1	4歳未勝利	牝[指](馬齢)	11	680	4	11	190	4	5	130	2	1.0	110	1.0	5-8	680	3																							12.8 - 11.4 - 13.2 - 12.9 - 13.4 - 12.8 - 12.5 - 13.3 - 13.3	12.8 - 24.2 - 37.4 - 50.3 - 63.7 - 76.5 - 89.0 - 102.3 - 115.6 (12.8-12.8)	5-11	1570.0	6.0
199909040102	ダ	右	1200	晴	良	10:30	4歳未勝利		1999-9-11	4	阪神	1	4歳未勝利	(混)[指](馬齢)	9	410	2	9	150	1	5	180	3	15.0	270	5.0	3-5	1120	5																							12.7 - 10.9 - 11.5 - 12.1 - 12.1 - 13.4	12.7 - 23.6 - 35.1 - 47.2 - 59.3 - 72.7 (12.7-12.7)	5-9	1260.0	3.0
199909040103	芝	右	2000	晴	良	10:55	4歳未勝利		1999-9-11	4	阪神	1	4歳未勝利	[指](馬齢)	2	1590	6	2	640	8	6	360	4	5.0	500	6.0	1-3	2980	15																							12.8 - 11.2 - 12.3 - 12.7 - 12.4 - 12.4 - 12.0 - 12.2 - 11.4 - 11.9	12.8 - 24.0 - 36.3 - 49.0 - 61.4 - 73.8 - 85.8 - 98.0 - 109.4 - 121.3 (12.8-12.8)	2-6	11920.0	43.0
199909040104	芝	右	1200	晴	良	11:25	3歳新馬		1999-9-11	4	阪神	1	3歳新馬	(混)[指](馬齢)	3	450	2	3	130	2	2	250	5	5.0	110	1.0	2-3	4340	10																							12.4 - 10.8 - 11.1 - 11.9 - 11.2 - 12.7	12.4 - 23.2 - 34.3 - 46.2 - 57.4 - 70.1 (12.4-12.4)	2-3	4290.0	11.0
199909040105	障		3140	晴	良  ダート	11:55	障害4歳以上オープン		1999-9-11	4	阪神	1	障害4歳以上オープン	(混)(別定)	2	260	1	2	120	1	7	270	6	1.0	170	4.0	2-7	1680	8																											
199909040106	芝	右	1600	晴	良	12:55	3歳新馬		1999-9-11	4	阪神	1	3歳新馬	(混)[指](馬齢)	4	120	1	4	100	1	6	830	8	3.0	230	4.0	4-6	6060	12																							13.0 - 11.8 - 12.1 - 12.2 - 12.0 - 12.1 - 11.1 - 12.5	13.0 - 24.8 - 36.9 - 49.1 - 61.1 - 73.2 - 84.3 - 96.8 (13.0-13.0)	4-6	6190.0	14.0
199909040107	ダ	右	1200	晴	良	13:25	3歳新馬		1999-9-11	4	阪神	1	3歳新馬	[指](馬齢)	1	640	3	1	160	4	7	130	2	2.0	110	1.0	1-6	1530	6																							12.6 - 11.4 - 12.2 - 12.5 - 12.8 - 13.1	12.6 - 24.0 - 36.2 - 48.7 - 61.5 - 74.6 (12.6-12.6)	1-7	1590.0	6.0
199909040108	ダ	右	1400	晴	良	14:00	4歳以上500万下		1999-9-11	4	阪神	1	4歳以上500万下	[指](別定)	13	540	2	13	190	2	9	640	9	6.0	220	3.0	5-7	3520	16																							12.3 - 10.4 - 11.0 - 12.0 - 12.6 - 13.4 - 13.7	12.3 - 22.7 - 33.7 - 45.7 - 58.3 - 71.7 - 85.4 (12.3-12.3)	9-13	11870.0	42.0
199909040109	芝	右	2000	晴	良	14:35	野分特別 		1999-9-11	4	阪神	1	4歳以上900万下	(混)[指](ハンデ)	9	290	1	9	130	1	1	290	6	4.0	210	4.0	1-8	1400	6																							12.8 - 11.8 - 12.3 - 12.4 - 12.0 - 11.8 - 11.5 - 11.7 - 11.4 - 12.1	12.8 - 24.6 - 36.9 - 49.3 - 61.3 - 73.1 - 84.6 - 96.3 - 107.7 - 119.8 (12.8-12.8)	1-9	1620.0	7.0
199909040110	芝	右	2200	晴	良	15:10	能勢特別 		1999-9-11	4	阪神	1	4歳以上500万下	(混)[指](別定)	6	450	1	6	170	1	8	250	5	7.0	690	9.0	3-4	1060	4																							12.9 - 11.1 - 12.0 - 13.3 - 13.3 - 12.1 - 12.0 - 11.7 - 12.1 - 11.6 - 12.6	12.9 - 24.0 - 36.0 - 49.3 - 62.6 - 74.7 - 86.7 - 98.4 - 110.5 - 122.1 - 134.7 (12.9-12.9)	6-8	2560.0	9.0
199909040111	芝	右	1200	晴	良	15:45	仲秋ステークス 		1999-9-11	4	阪神	1	4歳以上1600万下	(混)(特指)(別定)	12	240	1	12	120	1	8	150	3	3.0	130	2.0	6-8	570	3																							11.8 - 11.0 - 11.3 - 11.5 - 10.8 - 11.9	11.8 - 22.8 - 34.1 - 45.6 - 56.4 - 68.3 (11.8-11.8)	8-12	600.0	1.0
199909040201	芝	右	1200	曇	良	10:05	3歳未勝利		1999-9-12	4	阪神	2	3歳未勝利	(混)[指](馬齢)	9	860	4	9	220	3	8	140	2	6.0	240	4.0	7-8	590	3																							12.2 - 10.8 - 11.4 - 11.9 - 11.5 - 12.6	12.2 - 23.0 - 34.4 - 46.3 - 57.8 - 70.4 (12.2-12.2)	8-9	1370.0	5.0
199909040202	ダ	右	1800	曇	良	10:30	4歳未勝利		1999-9-12	4	阪神	2	4歳未勝利	[指](馬齢)	9	230	1	9	130	2	3	130	1	1.0	170	4.0	3-8	330	1																							12.9 - 11.6 - 13.0 - 12.7 - 12.7 - 12.5 - 12.4 - 12.3 - 12.7	12.9 - 24.5 - 37.5 - 50.2 - 62.9 - 75.4 - 87.8 - 100.1 - 112.8 (12.9-12.9)	3-9	450.0	1.0
199909040203	ダ	右	1400	晴	良	10:55	4歳未勝利		1999-9-12	4	阪神	2	4歳未勝利	[指](馬齢)	8	280	1	8	150	2	4	960	11	1.0	1,730	14.0	2-4	4640	20																							12.5 - 10.8 - 11.6 - 12.3 - 12.8 - 12.4 - 13.7	12.5 - 23.3 - 34.9 - 47.2 - 60.0 - 72.4 - 86.1 (12.5-12.5)	4-8	10280.0	32.0
199909040204	芝	右	1200	晴	良	11:20	4歳未勝利		1999-9-12	4	阪神	2	4歳未勝利	(混)[指](馬齢)	15	300	1	15	150	1	1	180	2	2.0	380	6.0	1-8	590	1																							12.2 - 10.9 - 10.9 - 11.4 - 11.6 - 13.4	12.2 - 23.1 - 34.0 - 45.4 - 57.0 - 70.4 (12.2-12.2)	1-15	960.0	1.0
199909040205	障		3000	晴	良  ダート	11:50	障害4歳以上未勝利		1999-9-12	4	阪神	2	障害4歳以上未勝利	(定量)	2	140	1	2	110	1	5	230	3				2-5	420	2																											
199909040206	ダ	右	1400	晴	良	12:50	3歳新馬		1999-9-12	4	阪神	2	3歳新馬	(混)[指](馬齢)	7	200	1	7	120	2	4	120	1				4-7	180	1																							12.7 - 11.2 - 11.9 - 12.9 - 12.0 - 12.2 - 12.6	12.7 - 23.9 - 35.8 - 48.7 - 60.7 - 72.9 - 85.5 (12.7-12.7)			
199909040207	芝	右	1400	晴	良	13:20	3歳新馬		1999-9-12	4	阪神	2	3歳新馬	牝[指](馬齢)	1	390	1	1	130	1	6	180	3	5.0	160	2.0	1-4	420	1																							12.7 - 11.2 - 11.8 - 12.3 - 12.3 - 11.9 - 13.0	12.7 - 23.9 - 35.7 - 48.0 - 60.3 - 72.2 - 85.2 (12.7-12.7)	1-6	1040.0	2.0
199909040208	ダ	右	1200	晴	良	13:55	4歳以上500万下		1999-9-12	4	阪神	2	4歳以上500万下	牝[指](別定)	6	4470	11	6	970	11	7	2,670	15	14.0	630	8.0	3-4	2020	8																							12.5 - 10.9 - 11.9 - 12.0 - 12.4 - 13.0	12.5 - 23.4 - 35.3 - 47.3 - 59.7 - 72.7 (12.5-12.5)	6-7	76950.0	101.0
199909040209	芝	右	1600	晴	良	14:30	蓬莱峡特別 		1999-9-12	4	阪神	2	4歳以上900万下	(混)(特指)(別定)	3	330	2	3	180	2	6	360	5	7.0	720	7.0	3-6	2040	8																							12.4 - 10.5 - 11.0 - 11.9 - 12.1 - 12.4 - 11.4 - 12.1	12.4 - 22.9 - 33.9 - 45.8 - 57.9 - 70.3 - 81.7 - 93.8 (12.4-12.4)	3-6	2200.0	8.0
199909040210	ダ	右	1800	晴	良	15:05	西脇特別 		1999-9-12	4	阪神	2	4歳以上500万下	(混)(特指)(別定)	3	840	4	3	280	5	10	300	6	6.0	130	1.0	2-6	5560	23																							12.9 - 11.1 - 13.0 - 12.7 - 12.8 - 12.7 - 12.4 - 12.9 - 12.9	12.9 - 24.0 - 37.0 - 49.7 - 62.5 - 75.2 - 87.6 - 100.5 - 113.4 (12.9-12.9)	3-10	5510.0	19.0
199909040211	芝	右	2000	晴	良	15:45	朝日チャレンジカップ	G3	1999-9-12	4	阪神	2	4歳以上オープン	(混)(特指)(別定)	1	700	5	1	230	4	4	160	2	2.0	410	6.0	1-4	1030	5																							12.5 - 11.0 - 12.1 - 12.3 - 11.7 - 12.0 - 11.8 - 12.2 - 11.2 - 12.7	12.5 - 23.5 - 35.6 - 47.9 - 59.6 - 71.6 - 83.4 - 95.6 - 106.8 - 119.5 (12.5-12.5)	1-4	1010.0	2.0
199909040212	芝	右	1200	晴	良	16:20	4歳以上500万下		1999-9-12	4	阪神	2	4歳以上500万下	(混)[指](別定)	12	1850	6	12	440	9	6	420	8	14.0	110	1.0	4-7	4720	18																							11.8 - 10.7 - 11.2 - 11.7 - 11.4 - 12.7	11.8 - 22.5 - 33.7 - 45.4 - 56.8 - 69.5 (11.8-11.8)	6-12	20170.0	54.0
199909040301	ダ	右	1400	晴	重	10:05	3歳未勝利		1999-9-18	4	阪神	3	3歳未勝利	(混)[指](馬齢)	6	1540	7	6	410	5	5	200	3	7.0	460	6.0	3-3	4270	17																							12.8 - 11.5 - 12.2 - 12.3 - 12.4 - 12.2 - 13.6	12.8 - 24.3 - 36.5 - 48.8 - 61.2 - 73.4 - 87.0 (12.8-12.8)	5-6	3970.0	17.0
199909040302	ダ	右	1800	晴	重	10:30	4歳未勝利		1999-9-18	4	阪神	3	4歳未勝利	(混)[指](馬齢)	9	1730	7	9	260	5	1	110	1	4.0	300	7.0	1-7	390	1																							12.7 - 11.5 - 13.1 - 12.7 - 12.7 - 12.8 - 12.7 - 12.4 - 13.3	12.7 - 24.2 - 37.3 - 50.0 - 62.7 - 75.5 - 88.2 - 100.6 - 113.9 (12.7-12.7)	1-9	1060.0	5.0
199909040303	ダ	右	1200	晴	重	10:55	4歳未勝利		1999-9-18	4	阪神	3	4歳未勝利	牝[指](馬齢)	15	180	1	15	110	1	7	300	7	1.0	270	5.0	4-8	600	1																							12.8 - 10.8 - 11.8 - 12.0 - 12.5 - 13.5	12.8 - 23.6 - 35.4 - 47.4 - 59.9 - 73.4 (12.8-12.8)	7-15	1530.0	7.0
199909040304	芝	右	1600	晴	稍重	11:25	4歳未勝利		1999-9-18	4	阪神	3	4歳未勝利	(混)[指](馬齢)	11	620	2	11	260	2	2	4,420	18	17.0	500	7.0	1-6	2000	9																							12.9 - 11.7 - 12.2 - 12.4 - 12.0 - 11.6 - 10.9 - 12.6	12.9 - 24.6 - 36.8 - 49.2 - 61.2 - 72.8 - 83.7 - 96.3 (12.9-12.9)	2-11	53810.0	100.0
199909040305	障		3000	晴	稍重  ダート	11:55	障害4歳以上未勝利		1999-9-18	4	阪神	3	障害4歳以上未勝利	(混)(定量)	6	380	3	6	220	3	3	190	2				3-6	830	4																											
199909040306	ダ	右	1200	晴	重	12:55	3歳新馬		1999-9-18	4	阪神	3	3歳新馬	(父)[指](馬齢)	3	280	1	3	120	1	2	130	2	5.0	140	3.0	2-3	580	1																							12.7 - 11.1 - 12.4 - 11.9 - 12.5 - 13.7	12.7 - 23.8 - 36.2 - 48.1 - 60.6 - 74.3 (12.7-12.7)	2-3	590.0	1.0
199909040307	ダ	右	1800	晴	重	13:25	4歳以上500万下		1999-9-18	4	阪神	3	4歳以上500万下	(混)[指](別定)	9	410	2	9	150	2	11	120	1	12.0	280	6.0	6-7	340	1																							12.9 - 11.0 - 12.5 - 12.3 - 12.4 - 12.8 - 12.9 - 13.5 - 13.6	12.9 - 23.9 - 36.4 - 48.7 - 61.1 - 73.9 - 86.8 - 100.3 - 113.9 (12.9-12.9)	9-11	660.0	1.0
199909040308	ダ	右	1400	晴	重	14:00	4歳以上500万下		1999-9-18	4	阪神	3	4歳以上500万下	(混)[指](別定)	16	570	4	16	210	3	12	500	7	14.0	210	2.0	6-8	670	2																							12.2 - 10.8 - 11.5 - 12.3 - 12.3 - 11.8 - 13.0	12.2 - 23.0 - 34.5 - 46.8 - 59.1 - 70.9 - 83.9 (12.2-12.2)	12-16	4700.0	15.0
199909040309	芝	右	1400	晴	良	14:35	ききょうステークス 		1999-9-18	4	阪神	3	3歳オープン	(混)(特指)(別定)	2	440	2	2	190	2	16	260	4	14.0	200	3.0	1-8	1520	5																							12.3 - 10.6 - 11.1 - 11.4 - 12.2 - 11.7 - 13.0	12.3 - 22.9 - 34.0 - 45.4 - 57.6 - 69.3 - 82.3 (12.3-12.3)	2-16	2180.0	8.0
199909040310	芝	右	1400	晴	良	15:10	芦屋川特別 		1999-9-18	4	阪神	3	4歳以上900万下	(混)[指](ハンデ)	15	1940	7	15	490	7	13	320	5	7.0	470	6.0	7-8	3900	17																							12.5 - 10.8 - 11.7 - 11.8 - 11.8 - 11.1 - 12.6	12.5 - 23.3 - 35.0 - 46.8 - 58.6 - 69.7 - 82.3 (12.5-12.5)	13-15	5770.0	19.0
199909040311	ダ	右	1200	晴	重	15:45	大阪スポーツ杯 		1999-9-18	4	阪神	3	4歳以上1600万下	(混)(特指)(別定)	6	180	1	6	100	1	8	100	2	5.0	150	3.0	5-6	150	1																							12.3 - 11.1 - 11.4 - 11.3 - 11.4 - 12.4	12.3 - 23.4 - 34.8 - 46.1 - 57.5 - 69.9 (12.3-12.3)	6-8	180.0	1.0
199909040312	芝	右	1200	晴	良	16:20	4歳以上500万下		1999-9-18	4	阪神	3	4歳以上500万下	(特指)(別定)	6	850	5	6	260	5	16	170	2	5.0	240	3.0	3-8	630	2																							12.3 - 10.6 - 11.0 - 11.8 - 11.1 - 12.7	12.3 - 22.9 - 33.9 - 45.7 - 56.8 - 69.5 (12.3-12.3)	6-16	2340.0	8.0
199909040401	芝	右	1600	晴	良	10:05	3歳未勝利		1999-9-19	4	阪神	4	3歳未勝利	[指](馬齢)	8	420	2	8	160	2	12	140	1	4.0	330	6.0	4-6	600	1																							12.7 - 11.5 - 11.6 - 12.4 - 12.4 - 12.5 - 11.6 - 12.0	12.7 - 24.2 - 35.8 - 48.2 - 60.6 - 73.1 - 84.7 - 96.7 (12.7-12.7)	8-12	670.0	1.0
199909040402	ダ	右	1800	晴	良	10:30	4歳未勝利		1999-9-19	4	阪神	4	4歳未勝利	牝[指](馬齢)	9	370	2	9	150	3	5	240	4	8.0	130	2.0	5-8	1010	4																							12.5 - 10.9 - 12.6 - 13.0 - 13.2 - 13.3 - 12.7 - 13.5 - 13.4	12.5 - 23.4 - 36.0 - 49.0 - 62.2 - 75.5 - 88.2 - 101.7 - 115.1 (12.5-12.5)	5-9	1960.0	7.0
199909040403	ダ	右	1400	晴	良	10:55	4歳未勝利		1999-9-19	4	阪神	4	4歳未勝利	[指](馬齢)	3	190	1	3	110	1	7	110	2	11.0	160	4.0	3-6	390	2																							12.6 - 11.1 - 11.8 - 12.1 - 11.9 - 12.4 - 13.9	12.6 - 23.7 - 35.5 - 47.6 - 59.5 - 71.9 - 85.8 (12.6-12.6)	3-7	380.0	1.0
199909040404	ダ	右	1200	晴	良	11:20	4歳未勝利		1999-9-19	4	阪神	4	4歳未勝利	[指](馬齢)	8	220	1	8	120	1	11	280	4	10.0	220	3.0	7-8	570	2																							12.8 - 11.3 - 11.9 - 12.1 - 12.4 - 13.0	12.8 - 24.1 - 36.0 - 48.1 - 60.5 - 73.5 (12.8-12.8)	8-11	1990.0	9.0
199909040405	ダ	右	1400	晴	良	11:50	3歳新馬		1999-9-19	4	阪神	4	3歳新馬	[指](馬齢)	11	500	3	11	210	3	9	220	4	2.0	470	6.0	7-8	1720	6																							12.7 - 11.2 - 11.8 - 12.3 - 12.4 - 13.1 - 14.0	12.7 - 23.9 - 35.7 - 48.0 - 60.4 - 73.5 - 87.5 (12.7-12.7)	9-11	2420.0	8.0
199909040406	芝	右	1400	晴	良	12:50	3歳新馬		1999-9-19	4	阪神	4	3歳新馬	(混)[指](馬齢)	7	310	2	7	150	2	11	1,100	10	2.0	270	4.0	6-8	3780	12																							12.4 - 10.9 - 12.0 - 12.1 - 12.5 - 11.5 - 12.4	12.4 - 23.3 - 35.3 - 47.4 - 59.9 - 71.4 - 83.8 (12.4-12.4)	7-11	12970.0	27.0
199909040407	ダ	右	1800	晴	良	13:20	4歳以上500万下		1999-9-19	4	阪神	4	4歳以上500万下	牝[指](別定)	5	650	4	5	250	5	3	250	6	4.0	160	1.0	3-5	2010	10																							12.6 - 11.5 - 13.4 - 13.3 - 13.1 - 12.8 - 12.3 - 12.3 - 12.6	12.6 - 24.1 - 37.5 - 50.8 - 63.9 - 76.7 - 89.0 - 101.3 - 113.9 (12.6-12.6)	3-5	2900.0	13.0
199909040408	ダ	右	1200	晴	良	13:55	4歳以上500万下		1999-9-19	4	阪神	4	4歳以上500万下	[指](別定)	7	520	2	7	180	2	12	500	10	4.0	160	1.0	4-6	2960	14																							12.7 - 11.0 - 11.5 - 11.7 - 12.4 - 13.3	12.7 - 23.7 - 35.2 - 46.9 - 59.3 - 72.6 (12.7-12.7)	7-12	6120.0	26.0
199909040409	芝	右	1600	晴	良	14:30	箕面特別 		1999-9-19	4	阪神	4	4歳以上500万下	(混)[指](別定)	15	210	1	15	130	1	4	240	4	11.0	430	6.0	2-7	730	2																							12.7 - 11.2 - 11.2 - 11.9 - 12.0 - 12.5 - 11.1 - 12.4	12.7 - 23.9 - 35.1 - 47.0 - 59.0 - 71.5 - 82.6 - 95.0 (12.7-12.7)	4-15	1310.0	3.0
199909040410	ダ	右	1800	晴	良	15:05	秋分特別 		1999-9-19	4	阪神	4	4歳以上900万下	(混)[指](別定)	9	530	4	9	180	4	12	150	1	2.0	290	5.0	7-8	580	1																							12.7 - 11.1 - 12.8 - 12.8 - 12.5 - 12.4 - 11.8 - 12.4 - 12.3	12.7 - 23.8 - 36.6 - 49.4 - 61.9 - 74.3 - 86.1 - 98.5 - 110.8 (12.7-12.7)	9-12	810.0	2.0
199909040411	芝	右	2000	晴	良	15:45	神戸新聞杯	G2	1999-9-19	4	阪神	4	4歳オープン	(指)(定量)	3	240	1	3	100	1	10	120	3	4.0	110	2.0	3-7	470	2																							12.9 - 11.4 - 12.4 - 12.8 - 12.3 - 12.2 - 11.8 - 12.0 - 11.1 - 12.3	12.9 - 24.3 - 36.7 - 49.5 - 61.8 - 74.0 - 85.8 - 97.8 - 108.9 - 121.2 (12.9-12.9)	3-10	500.0	2.0
199909040412	ダ	右	1200	晴	良	16:20	4歳以上900万下		1999-9-19	4	阪神	4	4歳以上900万下	(特指)(別定)	4	4220	10	4	840	9	10	440	6	5.0	710	8.0	3-6	530	1																							12.5 - 11.0 - 12.0 - 12.1 - 11.8 - 12.8	12.5 - 23.5 - 35.5 - 47.6 - 59.4 - 72.2 (12.5-12.5)	4-10	19550.0	53.0
199909040501	ダ	右	1800	晴	稍重	10:05	4歳未勝利		1999-9-25	4	阪神	5	4歳未勝利	(混)[指](馬齢)	6	2300	5	6	280	5	3	140	2	5.0	100	1.0	3-6	5030	13																							12.7 - 11.7 - 13.0 - 12.3 - 12.7 - 12.6 - 12.3 - 12.9 - 13.1	12.7 - 24.4 - 37.4 - 49.7 - 62.4 - 75.0 - 87.3 - 100.2 - 113.3 (12.7-12.7)	3-6	4610.0	13.0
199909040502	ダ	右	1200	晴	稍重	10:30	3歳未勝利		1999-9-25	4	阪神	5	3歳未勝利	(市)(抽)[指](馬齢)	3	180	1	3	120	1	10	130	2	7.0	340	5.0	3-7	240	1																							12.8 - 10.9 - 12.1 - 12.5 - 12.7 - 12.7	12.8 - 23.7 - 35.8 - 48.3 - 61.0 - 73.7 (12.8-12.8)	3-10	320.0	1.0
199909040503	ダ	右	1400	晴	稍重	10:55	4歳未勝利		1999-9-25	4	阪神	5	4歳未勝利	牝[指](馬齢)	6	1210	5	6	210	4	13	120	1	2.0	190	3.0	5-8	920	4																							12.5 - 10.9 - 12.0 - 12.4 - 11.9 - 12.6 - 13.0	12.5 - 23.4 - 35.4 - 47.8 - 59.7 - 72.3 - 85.3 (12.5-12.5)	6-13	1240.0	5.0
199909040504	芝	右	2000	晴	良	11:25	4歳未勝利		1999-9-25	4	阪神	5	4歳未勝利	(混)[指](馬齢)	14	1360	7	14	390	8	11	160	2	1.0	160	1.0	7-8	770	2																							12.7 - 11.6 - 12.2 - 12.4 - 12.4 - 12.3 - 12.0 - 11.7 - 12.1 - 11.9	12.7 - 24.3 - 36.5 - 48.9 - 61.3 - 73.6 - 85.6 - 97.3 - 109.4 - 121.3 (12.7-12.7)	11-14	3240.0	14.0
199909040505	ダ	右	1400	晴	稍重	11:55	3歳新馬		1999-9-25	4	阪神	5	3歳新馬	[指](馬齢)	3	170	1	3	120	1	8	400	6	7.0	180	3.0	3-8	1560	6																							12.7 - 11.3 - 12.0 - 12.7 - 12.8 - 12.5 - 13.2	12.7 - 24.0 - 36.0 - 48.7 - 61.5 - 74.0 - 87.2 (12.7-12.7)	3-8	1800.0	6.0
199909040506	ダ	右	1800	晴	稍重	12:55	4歳以上500万下		1999-9-25	4	阪神	5	4歳以上500万下	(父)[指](別定)	9	260	1	9	130	1	8	170	2	7.0	1,300	9.0	7-8	470	1																							12.8 - 11.2 - 13.0 - 13.0 - 13.0 - 12.7 - 12.2 - 12.0 - 12.8	12.8 - 24.0 - 37.0 - 50.0 - 63.0 - 75.7 - 87.9 - 99.9 - 112.7 (12.8-12.8)	8-9	590.0	1.0
199909040507	ダ	右	1200	晴	稍重	13:25	4歳以上500万下		1999-9-25	4	阪神	5	4歳以上500万下	(混)[指](別定)	11	370	3	11	190	3	5	840	9	12.0	160	2.0	3-6	2510	11																							12.4 - 10.8 - 11.7 - 12.1 - 12.3 - 13.4	12.4 - 23.2 - 34.9 - 47.0 - 59.3 - 72.7 (12.4-12.4)	5-11	11960.0	33.0
199909040508	芝	右	1400	晴	良	14:00	4歳以上500万下		1999-9-25	4	阪神	5	4歳以上500万下	(混)[指](別定)	4	1790	7	4	520	8	6	170	1	3.0	1,600	12.0	3-4	2610	13																							12.2 - 10.7 - 11.0 - 11.8 - 11.5 - 12.0 - 12.9	12.2 - 22.9 - 33.9 - 45.7 - 57.2 - 69.2 - 82.1 (12.2-12.2)	4-6	3680.0	13.0
199909040509	ダ	右	1400	晴	稍重	14:35	新涼特別 		1999-9-25	4	阪神	5	4歳以上900万下	(混)(特指)(別定)	12	330	1	12	150	1	7	260	3	10.0	390	8.0	5-7	760	4																							12.5 - 10.7 - 10.9 - 11.9 - 11.9 - 12.6 - 13.7	12.5 - 23.2 - 34.1 - 46.0 - 57.9 - 70.5 - 84.2 (12.5-12.5)	7-12	1810.0	4.0
199909040510	障		3170	晴	良	15:10	阪神ジャンプS	J.G3	1999-9-25	4	阪神	5	障害4歳以上オープン	(混)(別定)	10	140	1	10	110	1	2	470	8	9.0	390	6.0	2-8	1990	6																									2-10	2060.0	7.0
199909040511	芝	右	1600	晴	良	15:45	ムーンライトハンデ 		1999-9-25	4	阪神	5	4歳以上1600万下	(混)[指](ハンデ)	8	880	4	8	340	4	11	500	9	5.0	410	8.0	6-7	1860	13																							12.8 - 11.1 - 11.4 - 11.5 - 11.5 - 12.0 - 11.8 - 12.1	12.8 - 23.9 - 35.3 - 46.8 - 58.3 - 70.3 - 82.1 - 94.2 (12.8-12.8)	8-11	11450.0	49.0
199909040512	芝	右	2500	晴	良	16:20	兵庫特別 		1999-9-25	4	阪神	5	4歳以上900万下	(混)[指](ハンデ)	4	340	2	4	170	2	2	350	5	7.0	420	7.0	2-4	2660	10																							6.9 - 11.2 - 11.7 - 11.8 - 12.1 - 13.0 - 12.2 - 12.1 - 12.1 - 12.2 - 12.7 - 12.9 - 12.6	6.9 - 18.1 - 29.8 - 41.6 - 53.7 - 66.7 - 78.9 - 91.0 - 103.1 - 115.3 - 128.0 - 140.9 - 153.5 (6.9-6.9)	2-4	2810.0	9.0
199909040601	芝	右	1400	曇	良	10:05	3歳未勝利		1999-9-26	4	阪神	6	3歳未勝利	(混)[指](馬齢)	4	480	2	4	210	3	6	1,100	8	9.0	260	5.0	4-6	12890	24																							12.5 - 11.1 - 11.3 - 11.7 - 11.6 - 11.9 - 12.5	12.5 - 23.6 - 34.9 - 46.6 - 58.2 - 70.1 - 82.6 (12.5-12.5)	4-6	12410.0	25.0
199909040602	ダ	右	1400	曇	良	10:30	4歳未勝利		1999-9-26	4	阪神	6	4歳未勝利	(混)[指](馬齢)	11	670	3	11	230	4	7	210	3	12.0	330	6.0	6-8	1030	4																							12.7 - 11.4 - 12.2 - 12.4 - 12.0 - 12.6 - 13.5	12.7 - 24.1 - 36.3 - 48.7 - 60.7 - 73.3 - 86.8 (12.7-12.7)	7-11	1840.0	8.0
