	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200304030408	ダ	左	1200	晴	良	13:55	3歳以上500万下		2003-8-24	3	新潟	4	3歳以上500万下	[指](別定)	9	180	1	9.0	120	1.0	15.0	390	8.0	5.0	200	4.0	5-8	410	1	9=>15	3130	10	5-9-15	4170	17			15,5(9,11,14)-(6,4,13)(3,7,12)2(8,10)1	15,5(9,11)14-(6,4,13)(3,7,12)(2,10)8,1	12.4 - 10.8 - 11.7 - 12.1 - 12.2 - 12.9	12.4 - 23.2 - 34.9 - 47.0 - 59.2 - 72.1 (34.9-37.2)	9-15	2280.0	10.0	9-15	930	13.0	5-9	370	3.0	5-15	1,260	17.0
200304030409	芝	左	1400	晴	良	14:30	白山特別 		2003-8-24	3	新潟	4	3歳以上500万下	(混)(特指)(別定)	5	370	2	5.0	160	1.0	17.0	1,730	13.0	11.0	220	3.0	3-8	2480	11	5=>17	38210	101	5-11-17	48760	137			(*5,17)18,2,7-(10,11)-16(8,1,9)(3,6,15)(4,13,14)-12	(*5,17)(2,18)7-11,10,16,9(8,6,1,15)(3,14)4,13,12	12.5 - 10.8 - 11.1 - 11.5 - 11.5 - 11.7 - 12.5	12.5 - 23.3 - 34.4 - 45.9 - 57.4 - 69.1 - 81.6 (34.4-35.7)	5-17	26860.0	58.0	5-17	5,840	56.0	5-11	520	2.0	11-17	9,450	70.0
200304030410	芝	左	2000	晴	良	15:05	阿賀野川特別 		2003-8-24	3	新潟	4	3歳以上1000万下	(混)[指](ハンデ)	8	440	3	8.0	140	3.0	9.0	180	4.0	5.0	140	2.0	7-7	1640	7	8=>9	2680	11	5-8-9	1850	5			9,4,6,2,7(1,3)8(5,11) 10	9(4,6)2(1,7)(5,3,8)11 10	12.6 - 11.1 - 11.9 - 12.0 - 12.4 - 12.8 - 12.0 - 11.9 - 10.6 - 12.5	12.6 - 23.7 - 35.6 - 47.6 - 60.0 - 72.8 - 84.8 - 96.7 - 107.3 - 119.8 (35.6-35.0)	8-9	1550.0	7.0	8-9	450	4.0	5-8	330	3.0	5-9	510	6.0
200304030411	芝	直	1000	晴	良	15:40	アイビスサマーD	G3	2003-8-24	3	新潟	4	3歳以上オープン	(混)(指)(別定)	7	1140	6	7.0	300	5.0	12.0	360	6.0	2.0	740	10.0	4-7	1040	3	7=>12	9630	44	2-7-12	55390	169					11.8 - 10.0 - 10.4 - 10.0 - 12.0	11.8 - 21.8 - 32.2 - 42.2 - 54.2 (32.2-32.4)	7-12	4740.0	22.0	7-12	1,630	23.0	2-7	3,660	46.0	2-12	4,060	51.0
200304030412	芝	左	1800	晴	良	16:15	3歳以上500万下		2003-8-24	3	新潟	4	3歳以上500万下	(特指)(別定)	15	350	2	15.0	120	2.0	16.0	130	3.0	18.0	120	1.0	7-8	250	1	15=>16	1370	4	15-16-18	580	1			(2,4,*10)-(6,14)17,16(3,11)12,5(1,8,15)(9,7)18,13	(*2,4,10)-(6,14)16,17(3,11)-(1,12)(5,8,15)9(7,18)13	12.7 - 11.3 - 11.4 - 12.2 - 12.0 - 11.8 - 12.0 - 10.7 - 12.3	12.7 - 24.0 - 35.4 - 47.6 - 59.6 - 71.4 - 83.4 - 94.1 - 106.4 (35.4-35.0)	15-16	800.0	3.0	15-16	260	3.0	15-18	210	1.0	16-18	240	2.0
200304030501	芝	左	1200	曇	良	10:00	2歳未勝利		2003-8-30	3	新潟	5	2歳未勝利	[指](馬齢)	4	690	3	4.0	240	3.0	7.0	280	4.0	9.0	280	5.0	2-4	1120	4	4=>7	5340	22	4-7-9	5200	13			4(11,14,7)(1,3,9,16)(2,10)(5,6)8(12,13,15)	4(14,7)11(3,9,16)(1,10)2(5,6)(12,8,15)13	12.1 - 11.2 - 11.7 - 11.8 - 11.8 - 12.6	12.1 - 23.3 - 35.0 - 46.8 - 58.6 - 71.2 (35.0-36.2)	4-7	2680.0	12.0	4-7	1,050	12.0	4-9	950	10.0	7-9	620	5.0
200304030502	ダ	左	1800	曇	良	10:25	3歳未勝利		2003-8-30	3	新潟	5	3歳未勝利	(父)[指](馬齢)	1	940	3	1.0	230	4.0	8.0	130	1.0	3.0	1,640	12.0	1-5	1530	7	1=>8	3400	12	1-3-8	21440	51	(*8,11)(1,5,14,15)(3,10)9,12,7(4,13)(2,6)	8,11(1,5,14,15)(3,10)(9,12)7,13,4(2,6)	(*8,11)(1,5,14)(3,15)(13,12)(9,10)(7,4,6)2	8,11(1,5,14)3(13,15)(9,12)7(10,6)(2,4)	12.7 - 11.3 - 12.9 - 13.6 - 13.1 - 12.8 - 13.3 - 12.6 - 12.9	12.7 - 24.0 - 36.9 - 50.5 - 63.6 - 76.4 - 89.7 - 102.3 - 115.2 (36.9-38.8)	1-8	1360.0	6.0	1-8	490	5.0	1-3	4,640	34.0	3-8	3,270	24.0
200304030503	ダ	左	1200	晴	良	10:50	3歳未勝利		2003-8-30	3	新潟	5	3歳未勝利	(混)[指](馬齢)	1	280	2	1.0	120	1.0	7.0	220	4.0	13.0	180	3.0	1-4	1160	7	1=>7	1850	6	1-7-13	1970	5			13(5,7)-2(3,9)10(1,8)15,12-4,6-14-11	(*13,5,7)-2(3,9)1,8(10,15)12-4-6,14=11	12.4 - 11.2 - 11.7 - 12.1 - 12.4 - 13.3	12.4 - 23.6 - 35.3 - 47.4 - 59.8 - 73.1 (35.3-37.8)	1-7	1110.0	5.0	1-7	450	5.0	1-13	360	3.0	7-13	750	8.0
200304030504	芝	左	1800	晴	良	11:20	3歳未勝利		2003-8-30	3	新潟	5	3歳未勝利	牝[指](馬齢)	14	3210	11	14.0	440	7.0	5.0	170	1.0	17.0	250	5.0	3-7	2580	11	14=>5	20370	73	5-14-17	15360	47			4,5(1,12)17,2(10,13,18)(7,9)(8,14)3,16,6,15,11	(*4,5)1(12,17)2(10,13,18)(7,9)(8,14)(3,16)6,15,11	12.6 - 11.8 - 12.1 - 12.7 - 12.6 - 12.2 - 12.0 - 10.7 - 12.1	12.6 - 24.4 - 36.5 - 49.2 - 61.8 - 74.0 - 86.0 - 96.7 - 108.8 (36.5-34.8)	5-14	7540.0	29.0	5-14	1,440	16.0	14-17	1,960	23.0	5-17	560	3.0
200304030505	芝	左	1600	晴	良	11:50	3歳未勝利		2003-8-30	3	新潟	5	3歳未勝利	(混)[指](馬齢)	12	340	1	12.0	180	1.0	17.0	200	4.0	13.0	1,030	10.0	6-8	520	1	12=>17	2320	6	12-13-17	18910	62			12(10,16)(8,14)(2,11,13)3(1,15)(4,6)17(5,7)(9,18)	12(10,16)2(8,14,13)(3,11)(1,4,6,15)17(5,7)9,18	12.5 - 11.5 - 11.6 - 12.8 - 12.6 - 11.5 - 10.3 - 11.9	12.5 - 24.0 - 35.6 - 48.4 - 61.0 - 72.5 - 82.8 - 94.7 (35.6-33.7)	12-17	1250.0	4.0	12-17	490	4.0	12-13	3,170	31.0	13-17	3,570	39.0
200304030506	芝	左	1200	晴	良	12:50	2歳新馬		2003-8-30	3	新潟	5	2歳新馬	(混)[指](馬齢)	10	690	3	10.0	180	3.0	11.0	130	1.0	13.0	340	6.0	5-6	860	3	10=>11	2330	5	10-11-13	3600	7			5,16,11(10,15)14(9,13)(6,18)17,4,2,12,8(3,7)=1	(*5,16)(11,15)10(9,14)(6,13)18(4,17)-12,8(2,3)7=1	12.7 - 10.8 - 11.7 - 12.5 - 11.9 - 12.2	12.7 - 23.5 - 35.2 - 47.7 - 59.6 - 71.8 (35.2-36.6)	10-11	1020.0	2.0	10-11	380	2.0	10-13	1,340	14.0	11-13	860	9.0
200304030507	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-8-30	3	新潟	5	3歳以上500万下	[指](別定)	8	240	1	8.0	120	1.0	5.0	150	2.0	7.0	170	4.0	4-5	430	2	8=>5	1450	3	5-7-8	1010	1			(*5,8)(7,11)1(6,12)9,13(4,14)3(10,2)	(5,*8)(7,11)-(1,6,12)9(4,14,13)(3,10,2)	12.3 - 10.9 - 11.6 - 12.3 - 12.0 - 13.1	12.3 - 23.2 - 34.8 - 47.1 - 59.1 - 72.2 (34.8-37.4)	5-8	780.0	2.0	5-8	290	2.0	7-8	270	1.0	5-7	400	4.0
200304030508	ダ	左	1800	晴	良	13:55	3歳以上500万下		2003-8-30	3	新潟	5	3歳以上500万下	牝[指](別定)	2	230	1	2.0	120	1.0	7.0	140	2.0	6.0	240	4.0	2-4	380	1	2=>7	910	1	2-6-7	1680	2	8(10,11)(6,15)(2,5)9,13,14,4(3,7)1,12	8-(10,11)15,6,5,2,9(14,13)(3,4,7)(1,12)	8,11(6,15,9)(10,5)(2,13,4)1(14,7)(3,12)	8,11(6,9)15(5,4)(2,13)7(10,1,14)(3,12)	12.3 - 11.2 - 12.4 - 13.2 - 13.2 - 13.2 - 13.2 - 12.8 - 12.8	12.3 - 23.5 - 35.9 - 49.1 - 62.3 - 75.5 - 88.7 - 101.5 - 114.3 (35.9-38.8)	2-7	580.0	1.0	2-7	240	1.0	2-6	500	3.0	6-7	740	7.0
200304030509	ダ	左	1200	晴	良	14:30	魚沼特別 		2003-8-30	3	新潟	5	3歳以上500万下	(混)[指](別定)	6	2330	9	6.0	390	6.0	12.0	110	1.0	7.0	140	2.0	4-7	380	1	6=>12	5820	21	6-7-12	2610	6			5,6(4,14,15)(2,12)9(3,13)8(1,11)(10,7)	(*5,6)15,4(14,12)(2,9)3,13(8,11)1(10,7)	12.3 - 10.8 - 11.6 - 12.5 - 12.3 - 12.8	12.3 - 23.1 - 34.7 - 47.2 - 59.5 - 72.3 (34.7-37.6)	6-12	1690.0	5.0	6-12	650	7.0	6-7	1,170	14.0	7-12	240	1.0
200304030510	芝	左	1800	晴	良	15:05	火打山特別 		2003-8-30	3	新潟	5	3歳以上500万下	(混)[指](別定)	5	460	2	5.0	150	3.0	10.0	140	1.0	11.0	240	5.0	5-8	580	2	5=>10	2050	5	5-10-11	2070	4			11,4,3(1,5,10)8(2,7,9)6	11,4,3(1,10)5(8,9)2(7,6)	12.8 - 12.1 - 12.7 - 13.2 - 12.7 - 12.2 - 11.5 - 10.4 - 11.9	12.8 - 24.9 - 37.6 - 50.8 - 63.5 - 75.7 - 87.2 - 97.6 - 109.5 (37.6-33.8)	5-10	950.0	2.0	5-10	380	2.0	5-11	680	11.0	10-11	460	4.0
200304030511	芝	直	1000	晴	良	15:40	驀進特別 		2003-8-30	3	新潟	5	3歳以上1000万下	(混)(特指)(別定)	12	210	1	12.0	110	1.0	4.0	170	2.0	13.0	220	5.0	3-7	460	1	12=>4	1270	1	4-12-13	2090	4					12.0 - 10.2 - 10.6 - 10.2 - 11.9	12.0 - 22.2 - 32.8 - 43.0 - 54.9 (32.8-32.7)	4-12	790.0	1.0	4-12	340	1.0	12-13	410	4.0	4-13	710	6.0
200304030512	芝	左	1600	晴	良	16:15	3歳以上500万下		2003-8-30	3	新潟	5	3歳以上500万下	[指](別定)	4	3870	11	4.0	1,080	11.0	15.0	330	3.0	3.0	530	6.0	2-7	4150	21	4=>15	54420	122	3-4-15	63240	170			7(9,11,17)(5,16)(6,18)(4,8)10(3,14)15-(13,12)2,1	(*7,9,11,17)5(4,6,16)(3,8,18)(14,10)15,2(13,12)1	12.8 - 11.2 - 11.9 - 12.2 - 11.7 - 11.7 - 10.2 - 12.6	12.8 - 24.0 - 35.9 - 48.1 - 59.8 - 71.5 - 81.7 - 94.3 (35.9-34.5)	4-15	19670.0	54.0	4-15	5,510	54.0	3-4	4,330	47.0	3-15	1,840	18.0
200304030601	芝	左	1800	小雨	重	10:00	2歳未勝利		2003-8-31	3	新潟	6	2歳未勝利	(混)[指](馬齢)	1	1120	6	1.0	430	7.0	4.0	250	3.0	8.0	5,660	17.0	1-2	3870	19	1=>4	8310	36	1-4-8	271230	294			14,15,11(1,7,16)18(3,10)(8,12,9)(2,4,17)5,6 13	14,15(1,11)16(7,18)3,10(2,8,12)9,4,17,5,6 13	12.6 - 11.0 - 12.0 - 12.9 - 13.0 - 12.4 - 12.5 - 11.4 - 12.6	12.6 - 23.6 - 35.6 - 48.5 - 61.5 - 73.9 - 86.4 - 97.8 - 110.4 (35.6-36.5)	1-4	3780.0	17.0	1-4	1,180	13.0	1-8	22,180	94.0	4-8	17,050	87.0
200304030602	ダ	左	1200	小雨	不良	10:25	3歳未勝利		2003-8-31	3	新潟	6	3歳未勝利	牝[指](馬齢)	5	220	1	5.0	100	1.0	3.0	120	3.0	1.0	120	2.0	2-3	430	1	5=>3	710	2	1-3-5	530	1			5(3,10)(1,12)(6,14)7(4,11)15(9,13)=2 8	5,3,10,1(6,12)14,7(4,11)(15,9,13)=2 8	12.3 - 10.9 - 11.3 - 12.5 - 12.4 - 13.6	12.3 - 23.2 - 34.5 - 47.0 - 59.4 - 73.0 (34.5-38.5)	3-5	350.0	1.0	3-5	170	1.0	1-5	210	2.0	1-3	330	4.0
200304030603	芝	左	1200	小雨	重	10:55	3歳未勝利		2003-8-31	3	新潟	6	3歳未勝利	[指](馬齢)	3	710	4	3.0	200	3.0	12.0	160	2.0	1.0	280	5.0	2-6	360	1	3=>12	2920	11	1-3-12	4060	11			1,12,5(8,15)(3,4,13,14,17)11(6,18)(10,16)9(2,7)	(*1,12)(8,5)15(3,4)(14,17)13(6,11,18)(10,16)(9,2)7	12.3 - 10.9 - 11.6 - 11.6 - 12.1 - 12.6	12.3 - 23.2 - 34.8 - 46.4 - 58.5 - 71.1 (34.8-36.3)	3-12	1270.0	5.0	3-12	490	4.0	1-3	1,090	11.0	1-12	700	7.0
200304030604	ダ	左	1800	小雨	不良	11:20	3歳未勝利		2003-8-31	3	新潟	6	3歳未勝利	[指](馬齢)	9	140	1	9.0	110	1.0	15.0	160	2.0	1.0	350	6.0	5-8	400	1	9=>15	560	1	1-9-15	3430	9	9(1,15)(3,11)2(7,13)(10,14)6,4-(8,12)5	9(1,15)(3,11)(2,13)(7,14)(4,6,10)(8,12)5	(*9,15)11(1,3,12)(2,13)(7,14,10)4(6,8)5	(*9,15)(1,11,12)3(2,13)14(4,7)(6,10)8,5	12.8 - 11.3 - 12.9 - 13.6 - 13.5 - 13.1 - 12.8 - 12.2 - 12.8	12.8 - 24.1 - 37.0 - 50.6 - 64.1 - 77.2 - 90.0 - 102.2 - 115.0 (37.0-37.8)	9-15	440.0	1.0	9-15	220	2.0	1-9	740	8.0	1-15	2,250	21.0
200304030605	障		2850	小雨	重	11:50	障害3歳以上未勝利		2003-8-31	3	新潟	6	障害3歳以上未勝利	(混)(定量)	5	550	2	5.0	200	2.0	7.0	570	6.0	13.0	500	5.0	4-5	1030	4	5=>7	9250	25	5-7-13	20720	54	(*4,14)(13,12)5(6,8)(7,1)(3,10)(2,11)9	4(13,12)-(5,3,14)(6,8)7-11(2,1,10)9	(4,*3)(13,12)7,5-8(9,11)14-10(2,1)-6	(4,*3)(13,12,7)5-11,14(8,9)1(2,10)-6			5-7	4880.0	17.0	5-7	1,330	15.0	5-13	1,220	12.0	7-13	2,960	31.0
200304030606	芝	左	2000	曇	重	12:50	3歳未勝利		2003-8-31	3	新潟	6	3歳未勝利	[指](馬齢)	9	390	2	9.0	150	1.0	1.0	290	4.0	6.0	360	7.0	1-5	1360	6	9=>1	3330	10	1-6-9	6010	18	1-14,11(18,17)3(8,12,16)6(2,15)(7,10,9)(4,5,13)	1,14(11,18)17(3,8,12,16)6(15,9)(2,10,13)7(4,5)	1,9-(11,14)17(3,18)(8,12)16(6,15,10)13(2,7,4,5)	1,9,14,11(3,17,18)(8,12)6(15,16)10(2,7,13,5)4	12.4 - 11.3 - 11.8 - 13.2 - 12.6 - 12.0 - 12.0 - 12.0 - 12.6 - 13.5	12.4 - 23.7 - 35.5 - 48.7 - 61.3 - 73.3 - 85.3 - 97.3 - 109.9 - 123.4 (35.5-38.1)	1-9	1860.0	5.0	1-9	570	4.0	6-9	790	7.0	1-6	1,860	19.0
200304030607	ダ	左	1800	小雨	不良	13:20	3歳以上500万下		2003-8-31	3	新潟	6	3歳以上500万下	(特指)(別定)	14	270	1	14.0	140	1.0	15.0	260	5.0	8.0	870	12.0	8-8	1540	8	14=>15	2210	5	8-14-15	25760	77	11(14,10)4(8,15)(1,6,7)9(2,12)-(5,13)-3	11(14,10)4,8(1,15)7,6,9(2,12)(5,13)-3	(*11,14)(4,10)(1,8)(15,7)-(6,9,12)(5,13)=2,3	(*11,14)(4,10)(1,7)8,15,12,9(6,5,13)=(2,3)	12.6 - 11.6 - 12.7 - 13.0 - 12.3 - 12.3 - 12.9 - 12.6 - 13.5	12.6 - 24.2 - 36.9 - 49.9 - 62.2 - 74.5 - 87.4 - 100.0 - 113.5 (36.9-39.0)	14-15	1560.0	5.0	14-15	600	3.0	8-14	2,850	32.0	8-15	6,390	57.0
200304030608	芝	左	2000	小雨	重	13:50	3歳以上500万下		2003-8-31	3	新潟	6	3歳以上500万下	[指](別定)	10	240	1	10.0	130	1.0	6.0	180	3.0	4.0	540	8.0	6-8	430	2	10=>6	1110	3	4-6-10	5740	17			8-6,7(5,4)(3,10)9,11(1,2)	8-6,7,5,4,3,10(9,11)(1,2)	13.1 - 11.4 - 11.4 - 12.7 - 13.0 - 13.0 - 12.7 - 12.0 - 10.4 - 12.3	13.1 - 24.5 - 35.9 - 48.6 - 61.6 - 74.6 - 87.3 - 99.3 - 109.7 - 122.0 (35.9-34.7)	6-10	650.0	2.0	6-10	290	2.0	4-10	1,430	16.0	4-6	2,030	22.0
200304030609	芝	直	1000	小雨	重	14:25	稲妻特別 		2003-8-31	3	新潟	6	3歳以上500万下	(混)(特指)(別定)	17	980	4	17.0	240	5.0	16.0	210	3.0	18.0	120	1.0	8-8	460	2	17=>16	7240	25	16-17-18	2070	2					11.9 - 10.2 - 10.7 - 10.4 - 12.4	11.9 - 22.1 - 32.8 - 43.2 - 55.6 (32.8-33.5)	16-17	3240.0	12.0	16-17	1,180	12.0	17-18	500	3.0	16-18	430	2.0
200304030610	ダ	左	1200	曇	不良	15:00	妙高特別 		2003-8-31	3	新潟	6	3歳以上1000万下	(混)[指](別定)	5	1510	5	5.0	390	5.0	14.0	340	4.0	6.0	240	2.0	3-8	3540	13	5=>14	25140	74	5-6-14	22720	73			6,5(3,14,11)(13,8)15,10,12,2(1,9)4,7	6,5-(14,11)3(13,8)(10,15)2(9,12)(1,4)-7	12.0 - 10.9 - 11.4 - 11.9 - 11.7 - 12.9	12.0 - 22.9 - 34.3 - 46.2 - 57.9 - 70.8 (34.3-36.5)	5-14	10560.0	34.0	5-14	2,800	31.0	5-6	2,060	24.0	6-14	1,090	10.0
200304030611	芝	左	2000	曇	重	15:35	新潟記念	G3	2003-8-31	3	新潟	6	3歳以上オープン	(混)(特指)(ハンデ)	6	610	3	6.0	240	3.0	14.0	430	7.0	2.0	490	8.0	3-7	1720	9	6=>14	10120	41	2-6-14	33340	102			12,2,5(8,7,17)(9,10,15,13)(6,14)(1,3)(16,18)4 11	12,2,5(8,7,17)13(9,10,15)14(1,3,6)(16,18)4 11	12.7 - 11.1 - 11.7 - 12.0 - 12.4 - 12.2 - 11.8 - 11.5 - 10.8 - 12.5	12.7 - 23.8 - 35.5 - 47.5 - 59.9 - 72.1 - 83.9 - 95.4 - 106.2 - 118.7 (35.5-34.8)	6-14	5740.0	23.0	6-14	1,910	24.0	2-6	1,980	25.0	2-14	3,490	41.0
200304030612	芝	左	1600	曇	重	16:15	五頭連峰特別 		2003-8-31	3	新潟	6	3歳以上1000万下	(混)[指](ハンデ)	10	680	2	10.0	280	4.0	17.0	310	7.0	8.0	250	2.0	5-8	1100	5	10=>17	6500	20	8-10-17	11340	38			(*11,16)(2,18)(4,8,10)(7,13)(5,14)(6,17)9,15,1,12 3	11,16(2,18)(4,8)(5,7,10)13(6,14)(9,17,15)1,12 3	12.9 - 11.0 - 11.5 - 11.6 - 11.7 - 11.5 - 10.8 - 12.5	12.9 - 23.9 - 35.4 - 47.0 - 58.7 - 70.2 - 81.0 - 93.5 (35.4-34.8)	10-17	3790.0	15.0	10-17	1,320	13.0	8-10	1,370	14.0	8-17	1,230	11.0
200304030701	ダ	左	1200	小雨	重	10:00	2歳未勝利		2003-9-6	3	新潟	7	2歳未勝利	(混)[指](馬齢)	6	100	1	6.0	100	1.0	9.0	130	2.0	3.0	150	3.0	4-5	340	1	6=>9	420	1	3-6-9	870	2			9,6,3(7,8)-10,13(5,2,14)1-(4,11)-12 15	(*9,6)3-7,8-13(5,10,14)2-1-(4,11)=12 15	12.0 - 11.0 - 11.3 - 12.2 - 12.2 - 13.2	12.0 - 23.0 - 34.3 - 46.5 - 58.7 - 71.9 (34.3-37.6)	6-9	360.0	1.0	6-9	150	1.0	3-6	250	3.0	3-9	620	7.0
200304030702	芝	左	1400	曇	稍重	10:30	2歳未勝利		2003-9-6	3	新潟	7	2歳未勝利	(混)[指](馬齢)	17	2290	8	17.0	580	8.0	15.0	140	1.0	1.0	710	9.0	7-8	490	2	17=>15	8320	28	1-15-17	18690	61			(*1,15)(7,17)(6,18)(3,16)(14,11,12)(2,4,10)13,9-(5,8)	(*1,15)(7,17)(6,16,18)3(11,12)(2,4,14)10(9,13)8,5	12.2 - 11.2 - 11.4 - 12.1 - 11.9 - 12.9 - 12.7	12.2 - 23.4 - 34.8 - 46.9 - 58.8 - 71.7 - 84.4 (34.8-37.5)	15-17	2930.0	10.0	15-17	970	9.0	1-17	5,950	53.0	1-15	1,560	16.0
200304030703	芝	直	1000	曇	稍重	10:55	3歳未勝利		2003-9-6	3	新潟	7	3歳未勝利	(混)[指](馬齢)	13	370	2	13.0	180	2.0	1.0	200	3.0	10.0	130	1.0	1-7	1150	4	13=>1	2670	7	1-10-13	1350	1					12.2 - 10.5 - 11.2 - 10.6 - 12.3	12.2 - 22.7 - 33.9 - 44.5 - 56.8 (33.9-34.1)	1-13	1540.0	5.0	1-13	600	7.0	10-13	240	1.0	1-10	380	2.0
200304030704	ダ	左	1800	曇	重	11:20	3歳未勝利		2003-9-6	3	新潟	7	3歳未勝利	[指](馬齢)	4	600	2	4.0	170	2.0	10.0	300	5.0	2.0	280	3.0	3-6	400	1	4=>10	3490	10	2-4-10	5100	16	(*6,7)-14(4,15)(1,13)(2,8,11,10)(9,12)3 5	6,7-14(4,15)-13,1(8,11,10)2-9(3,12) 5	6,7(4,14)(13,15)(1,10)(11,2)-8-(9,12)3 5	6(4,7)14(13,15,10)(1,11,2)-8-(9,12)3 5	12.9 - 11.1 - 12.4 - 13.2 - 13.3 - 12.6 - 13.3 - 13.4 - 13.9	12.9 - 24.0 - 36.4 - 49.6 - 62.9 - 75.5 - 88.8 - 102.2 - 116.1 (36.4-40.6)	4-10	1720.0	6.0	4-10	630	5.0	2-4	840	9.0	2-10	1,350	14.0
200304030705	障		2850	曇	稍重	11:50	障害3歳以上オープン		2003-9-6	3	新潟	7	障害3歳以上オープン	(混)(別定)	3	570	3	3.0	190	4.0	6.0	110	1.0	2.0	470	7.0	3-6	530	3	3=>6	1320	5	2-3-6	4000	16	4=3=6(1,5)7(2,8)	4=3=6-(1,5)(7,2)8	4,3-6-5,2,1,7 8	(*4,3)6-5,2-(1,7) 8														
200304030706	芝	左	1800	曇	稍重	12:50	3歳未勝利		2003-9-6	3	新潟	7	3歳未勝利	(混)[指](馬齢)	17	1690	6	17.0	320	6.0	14.0	130	1.0	13.0	210	3.0	7-8	500	3	17=>14	5820	18	13-14-17	4000	12			(*7,16)(5,15)10,17,12(8,14)4(9,11,18)3(2,6,13)-1	(*7,16)(5,10,15)(12,17)(4,14)(8,9,11,18)(3,2,6,13)1	12.5 - 11.3 - 11.8 - 12.0 - 12.2 - 12.5 - 12.4 - 10.8 - 12.9	12.5 - 23.8 - 35.6 - 47.6 - 59.8 - 72.3 - 84.7 - 95.5 - 108.4 (35.6-36.1)	14-17	1870.0	8.0	14-17	760	9.0	13-17	1,510	16.0	13-14	480	2.0
200304030707	ダ	左	1800	曇	重	13:20	3歳以上500万下		2003-9-6	3	新潟	7	3歳以上500万下	[指](別定)	7	140	1	7.0	110	1.0	4.0	370	7.0	3.0	220	5.0	3-4	1080	5	7=>4	1440	6	3-4-7	3020	13	13(2,7,10,15)(6,12)(1,11)14,8-4,9,3-5	13(2,7,10,15)12(6,14,11)(1,8)4-(3,9)-5	(*13,7)(2,12,10)15(14,11)(8,4)(1,5)6,3,9	7(13,10)(2,12,11)(14,15,4)(8,5)1(3,9)-6	12.7 - 11.5 - 12.7 - 13.0 - 12.4 - 12.5 - 13.4 - 12.4 - 13.2	12.7 - 24.2 - 36.9 - 49.9 - 62.3 - 74.8 - 88.2 - 100.6 - 113.8 (36.9-39.0)	4-7	1200.0	6.0	4-7	460	6.0	3-7	320	2.0	3-4	1,360	16.0
200304030708	芝	左	1200	曇	稍重	13:55	3歳以上500万下		2003-9-6	3	新潟	7	3歳以上500万下	[指](別定)	11	190	1	11.0	130	1.0	15.0	690	10.0	8.0	460	7.0	6-7	1770	7	11=>15	6380	21	8-11-15	24650	72			8(10,11)15(6,7,16)(12,18)(4,14)(2,5,13)(3,9)17,1	8,11(10,15)(7,16)(6,18)12(4,14)5(2,13)(3,9,17)1	11.8 - 10.6 - 11.4 - 11.8 - 11.7 - 12.6	11.8 - 22.4 - 33.8 - 45.6 - 57.3 - 69.9 (33.8-36.1)	11-15	4200.0	15.0	11-15	1,580	17.0	8-11	700	6.0	8-15	7,010	50.0
200304030709	芝	左	1600	曇	稍重	14:30	古町特別 		2003-9-6	3	新潟	7	3歳以上500万下	(混)[指](別定)	6	360	2	6.0	120	1.0	4.0	120	2.0	11.0	190	3.0	2-3	490	1	6=>4	1230	2	4-6-11	1170	1			18(11,14)16,1(4,13)(2,7,15)6(5,12)(8,17)9,3,10	(18,*11,14)(1,16)(4,13)(2,6,7,15)(5,12)(8,17)9(3,10)	12.7 - 11.2 - 11.6 - 12.2 - 12.1 - 11.9 - 10.7 - 12.4	12.7 - 23.9 - 35.5 - 47.7 - 59.8 - 71.7 - 82.4 - 94.8 (35.5-35.0)	4-6	500.0	1.0	4-6	210	1.0	6-11	420	2.0	4-11	450	3.0
200304030710	芝	左	1800	曇	稍重	15:05	魚野川特別 		2003-9-6	3	新潟	7	3歳以上1000万下	(混)(特指)(別定)	16	280	1	16.0	160	1.0	15.0	2,470	16.0	2.0	400	6.0	7-8	480	1	16=>15	23710	71	2-15-16	72120	191			10(4,13)(5,14,18)(7,8,11,12,17)(9,16)6(3,15)(1,2)	10(4,13)(5,18)(7,8,14)(11,12,17)(6,16)9(1,3,15)2	12.9 - 10.8 - 10.9 - 12.0 - 11.9 - 12.2 - 12.1 - 10.9 - 13.2	12.9 - 23.7 - 34.6 - 46.6 - 58.5 - 70.7 - 82.8 - 93.7 - 106.9 (34.6-36.2)	15-16	17240.0	53.0	15-16	6,540	65.0	2-16	900	5.0	2-15	19,620	118.0
