	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201130071907	ダ	右	1000	晴	稍重	18:30	JRA認定フレッシュ		2011-7-19	7	門別	1	(馬齢)		7.0	100.0	1.0	7.0	110	1.0	10.0	220	4.0	7-10	960.0	4.0	7=>10	1300.0	5.0	1-7-10	960.0	2.0	7=>10=>1	3740.0	8.0			(1,7),10,4,(6,8),(2,3,9,12),11,5	(1,7),10,4,8,6,2,9,3,12,11,5			1.0	130	2.0	6-7	590.0	3.0									
201130071908	ダ	右	1000	晴	稍重	19:00	C4　ー3組		2011-7-19	7	門別	1	80万円以下	(馬齢)	6.0	130.0	1.0	6.0	100	1.0	1.0	100	2.0	1-6	160.0	1.0	6=>1	180.0	1.0	1-6-7	240.0	1.0	6=>1=>7	600.0	1.0			6,7,9,(1,5),2	6,7,9,(1,5),2			7.0	120	3.0												
201130071909	ダ	右	1200	晴	稍重	19:30	アポイの火まつりビア 		2011-7-19	7	門別	1	300万円以下	(別定)	6.0	160.0	1.0	6.0	120	1.0	5.0	520	5.0	5-6	940.0	4.0	6=>5	1120.0	5.0	1-5-6	410.0	3.0	6=>5=>1	2020.0	8.0			5614728	5,6,1,4,(2,7,8)																	
201130071910	ダ	右	1000	晴	稍重	20:00	メイショウボーラー賞 		2011-7-19	7	門別	1	200万円以下	(馬齢)	4.0	410.0	2.0	4.0	120	2.0	3.0	260	5.0	3-4	2770.0	10.0	4=>3	3400.0	12.0	3-4-7	1680.0	7.0	4=>3=>7	9880.0	28.0			4,7,2,3,1,10,5,(6,9,8)	4,7,2,3,1,10,5,(6,9,8)			7.0	130	3.0	3-4	1360.0	5.0									
201130071911	ダ	右	1800	晴	稍重	20:35	サムライハート賞 		2011-7-19	7	門別	1	200万円以下	(馬齢)	6.0	1380.0	4.0	6.0	140	4.0	7.0	100	1.0	6-7	630.0	3.0	6=>7	1850.0	8.0	2-6-7	620.0	3.0	6=>7=>2	5970.0	20.0	3,(6,8),(2,7),(4,10),5	3,6,8,(2,7),(4,10),5	(3,6,8),(2,7),(4,5),10	678243510			2.0	100	2.0	6-7	590.0	3.0									
201130072001	ダ	右	1000	曇	良	14:55	C4　ー7組		2011-7-20	7	門別	2	80万円以下	(馬齢)	1.0	190.0	1.0	1.0	100	2.0	5.0	100	1.0	1-5	250.0	1.0	1=>5	570.0	3.0	1-3-5	180.0	1.0	1=>5=>3	990.0	3.0			5,1,(3,4),(2,7),(6,8)	5,1-(2,3),4,7,(6,8)			3.0	110	3.0												
201130072002	ダ	右	1000	曇	良	15:25	2歳　未勝利		2011-7-20	7	門別	2	(馬齢)		10.0	600.0	3.0	10.0	210	3.0	5.0	310	5.0	5-10	5470.0	14.0	10=>5	9850.0	24.0	1-5-10	4300.0	12.0	10=>5=>1	55100.0	126.0			10,2,1,(8,5),4,(3,9),7,6,11	10,2,(8,5),1,4-3,9,7,6,11			1.0	170	2.0	5-8	4640.0	14.0									
201130072003	ダ	右	1000	曇	良	15:55	2歳　未勝利		2011-7-20	7	門別	2	(馬齢)		8.0	410.0	2.0	8.0	130	2.0	1.0	200	3.0	1-8	1520.0	6.0	8=>1	2120.0	8.0	1-2-8	2610.0	9.0	8=>1=>2	13140.0	42.0			8,5,1,(2,6),10,4,7,(3,9),11	8512610473911			2.0	380	5.0	1-7	1210.0	6.0									
201130072004	ダ	右	1700	曇	良	16:25	ウィナーズチャレンジ 		2011-7-20	7	門別	2	(馬齢)		3.0	420.0	2.0	3.0	120	1.0	4.0	120	2.0	3-4	270.0	1.0	3=>4	870.0	4.0	1-3-4	310.0	1.0	3=>4=>1	2480.0	9.0	4,(3,5),(1,2)	4,3,5,(1,2)	42135	4,(2,1),3,5																	
201130072005	ダ	右	1000	曇	良	16:55	C4　ー5組		2011-7-20	7	門別	2	80万円以下	(馬齢)	5.0	170.0	1.0	5.0	110	1.0	2.0	130	3.0	2-5	480.0	2.0	5=>2	650.0	2.0	2-5-6	2380.0	9.0	5=>2=>6	5170.0	19.0			5,6,(2,4,8),3,(1,7)	5,6,(2,4),(3,8),1,7			6.0	290	6.0												
201130072006	ダ	右	1700	曇	良	17:25	C4　ー6組		2011-7-20	7	門別	2	80万円以下	(馬齢)	4.0	370.0	3.0	4.0	260	4.0	1.0	170	2.0	1-4	1420.0	6.0	4=>1	4240.0	16.0	1-4-6	3770.0	14.0	4=>1=>6	22230.0	82.0	46157238	46157238	4,6,1,(7,8,5,3),2	4,6,1,8,7,(5,3),2			6.0	360	5.0												
201130072007	ダ	右	1700	曇	良	18:00	アポイ岳ジオパーク特 		2011-7-20	7	門別	2	160万円以下	(馬齢)	1.0	1290.0	5.0	1.0	250	4.0	5.0	230	3.0	1-5	1970.0	10.0	1=>5	3910.0	16.0	1-2-5	2680.0	10.0	1=>5=>2	20870.0	68.0	1,5,(2,4),7,(3,6)	1,5,4,2,7,(3,6)	1,5,(2,4),7,(3,6)	1524736																	
201130072008	ダ	右	1200	曇	良	18:30	JRA認定フレッシュ		2011-7-20	7	門別	2	(馬齢)		8.0	340.0	3.0	8.0	100	1.0	9.0	130	3.0	8-9	450.0	1.0	8=>9	980.0	2.0	1-8-9	660.0	2.0	8=>9=>1	2230.0	3.0			11,9,8,10,(5,4,1),(3,7)-6	(11,9),8-10,1,5,4,(3,7),6			1.0	120	2.0	7-7	740.0	3.0									
201130072009	ダ	右	1000	曇	良	19:00	C4　ー4組		2011-7-20	7	門別	2	80万円以下	(馬齢)	4.0	2610.0	7.0	4.0	210	5.0	2.0	190	4.0	2-4	5100.0	15.0	4=>2	17800.0	41.0	1-2-4	4240.0	13.0	4=>2=>1	65880.0	158.0			4,(5,8,9),2,7,(1,3),6	4,(5,9),(2,8),7,1,3,6			1.0	140	2.0	2-4	5350.0	14.0									
201130072010	ダ	右	1800	曇	良	19:30	ドウベー特別 		2011-7-20	7	門別	2	200万円以下	(馬齢)	7.0	370.0	2.0	7.0	140	1.0	6.0	440	5.0	6-7	1740.0	8.0	7=>6	4930.0	19.0	2-6-7	6230.0	22.0	7=>6=>2	32470.0	109.0	7,5,(1,4,6),3,2	7,5,1,6,4,3-2	7,(6,4,2),1,3,5	7642135																	
201130072011	ダ	右	1200	曇	良	20:00	アンタレス特別 		2011-7-20	7	門別	2	800万円以下	(別定)	9.0	220.0	1.0	9.0	140	1.0	2.0	140	2.0	2-9	860.0	4.0	9=>2	1800.0	4.0	2-8-9	1160.0	2.0	9=>2=>8	6210.0	11.0			4,5,8,10,2,9,(1,11),7,6-12	4,8,(2,5),(9,10),1,11,7,6-12			8.0	150	4.0	2-7	540.0	2.0									
201130072012	ダ	右	1200	曇	良	20:35	スウィフトカレント賞 		2011-7-20	7	門別	2	160万円以下	(馬齢)	5.0	200.0	1.0	5.0	100	1.0	1.0	120	2.0	1-5	810.0	3.0	5=>1	1290.0	3.0	1-5-9	510.0	1.0	5=>1=>9	3800.0	8.0			3,(9,10),4,5,11,(7,1),8,6,2	3,(9,10),4,5,1,(7,11),8,6,2			9.0	130	3.0	1-5	840.0	4.0									
201130072101	ダ	右	1000	晴	良	15:25	C4　ー2組		2011-7-21	7	門別	3	80万円以下	(馬齢)	1.0	140.0	1.0	1.0	100	1.0	5.0	290	5.0	1-5	260.0	1.0	1=>5	360.0	1.0	1-3-5	530.0	3.0	1=>5=>3	1070.0	4.0			156342.0	156342.0																	
201130072102	ダ	右	1200	晴	良	15:55	2歳　未勝利		2011-7-21	7	門別	3	(馬齢)		10.0	240.0	1.0	10.0	130	1.0	1.0	150	3.0	1-10	920.0	3.0	10=>1	1240.0	2.0	1-9-10	8770.0	30.0	10=>1=>9	57460.0	176.0			1,10,(8,9),6,7,4,(2,3),5	11098674325			9.0	780	9.0	1-8	1440.0	7.0									
201130072103	ダ	右	1000	晴	良	16:25	2歳牝馬　未勝利		2011-7-21	7	門別	3	(馬齢)		10.0	730.0	4.0	10.0	120	3.0	7.0	100	1.0	7-10	660.0	2.0	10=>7	2010.0	9.0	1-7-10	640.0	2.0	10=>7=>1	3070.0	5.0			10,1,7,(5,4),(11,8),2,3,6,9	10,1,7,4,5,(2,11),8,(6,3,9)			1.0	100	2.0	6-8	1000.0	5.0									
201130072104	ダ	右	1200	晴	良	16:55	C4　ー7組		2011-7-21	7	門別	3	80万円以下	(馬齢)	3.0	330.0	1.0	3.0	160	3.0	4.0	130	1.0	3-4	510.0	1.0	3=>4	640.0	1.0	3-4-6	4780.0	20.0	3=>4=>6	18520.0	61.0			(6,10),(3,11),4,5,(2,8),1,9,7	6,10,3,(5,11,4),(2,8),1,7,9			6.0	690	8.0	3-4	520.0	1.0									
201130072105	ダ	右	1200	晴	良	17:25	JRA認定アタックチ		2011-7-21	7	門別	3	(馬齢)		4.0	470.0	3.0	4.0	160	3.0	5.0	150	2.0	4-5	640.0	3.0	4=>5	2050.0	8.0	1-4-5	7420.0	22.0	4=>5=>1	36350.0	92.0			(4,8),9,7-(5,6),(2,3),1	(4,8),7,9,5,6,2,3,1			1.0	620	8.0	4-5	860.0	5.0									
201130072106	ダ	右	1200	晴	良	18:00	日本ジオパーク洞爺湖 		2011-7-21	7	門別	3	120万円以下	(馬齢)	10.0	550.0	3.0	10.0	240	3.0	9.0	510	6.0	9-10	4870.0	11.0	10=>9	8480.0	17.0	2-9-10	2420.0	6.0	10=>9=>2	37150.0	67.0			9,2,(3,10),1,6,(5,7,8)	9,(2,10),3,1,6,8,5,7			2.0	120	2.0	8-8	4080.0	7.0									
201130072107	ダ	右	1000	晴	良	18:30	JRA認定ルーキーチ		2011-7-21	7	門別	3	(馬齢)		8.0	150.0	1.0	8.0	140	2.0	3.0	290	5.0	3-8	1230.0	5.0	8=>3	1990.0	8.0	3-7-8	1700.0	7.0	8=>3=>7	6520.0	17.0			8,(3,6),7,(1,2),5,(4,9)	8,(3,6),7,1,2,5,4,9			7.0	150	3.0	3-8	1090.0	5.0									
201130072108	ダ	右	1200	晴	良	19:00	C4　ー2組		2011-7-21	7	門別	3	80万円以下	(馬齢)	8.0	300.0	2.0	8.0	180	2.0	2.0	440	5.0	2-8	2230.0	8.0	8=>2	3650.0	11.0	1-2-8	16980.0	23.0	8=>2=>1	62650.0	104.0			2,(3,6),4,8,(1,7),5	2,(3,6),4,8,1,7,5			1.0	1,120	6.0												
201130072109	ダ	右	1200	晴	良	19:30	「うらかわ馬フェスタ		2011-7-21	7	門別	3	80万円以下	(馬齢)	4.0	420.0	2.0	4.0	160	3.0	7.0	110	1.0	4-7	300.0	2.0	4=>7	1070.0	5.0	3-4-7	200.0	1.0	4=>7=>3	2910.0	8.0			2,3,7-6,(4,5)	2,(3,7)-4,5,6																	
201130072110	ダ	右	1700	晴	良	20:00	優駿の里「安平町アサ 		2011-7-21	7	門別	3	120万円以下	(馬齢)	1.0	590.0	2.0	1.0	150	3.0	4.0	100	1.0	1-4	220.0	1.0	1=>4	820.0	4.0	1-3-4	210.0	1.0	1=>4=>3	1900.0	7.0	1,5-3,4,2	1,5-3,4,2	1,5-3,4,2	15342																	
201130072111	ダ	右	1800	晴	良	20:35	輝け日高胆振農業特別 		2011-7-21	7	門別	3	300万円以下	(別定)	4.0	190.0	1.0	4.0	100	1.0	3.0	100	2.0	3-4	210.0	1.0	4=>3	310.0	1.0	3-4-5	270.0	1.0	4=>3=>5	840.0	1.0	5,10,7,(1,3),4,9,2,11,6,8	5,10,1,7,3,(2,4),9,6,11,8	5,3,(7,4),2,(1,10),9,6,8,11	5,(3,4),7,2,(1,9),(10,6),8,11			5.0	120	3.0	3-4	180.0	1.0									
201130072601	ダ	右	1700	晴	良	15:25	JRA認定ルーキーチ		2011-7-26	7	門別	4	(馬齢)		1.0	160.0	1.0	1.0	100	1.0	9.0	110	3.0	1-9	530.0	2.0	1=>9	710.0	3.0	1-3-9	220.0	1.0	1=>9=>3	1330.0	3.0	1,3,9,(2,7),(5,6,8),4	1,3,9,2,7,(6,8),5,4	1,(3,9)-2,7,6,(8,4),5	1,(3,9),2-7,6,8,4,5			3.0	100	2.0	1-8	460.0	2.0									
201130072602	ダ	右	1200	晴	良	15:55	JRA認定ルーキーチ		2011-7-26	7	門別	4	(馬齢)		8.0	210.0	2.0	8.0	110	1.0	3.0	240	4.0	3-8	2200.0	5.0	8=>3	3090.0	8.0	1-3-8	840.0	2.0	8=>3=>1	7680.0	21.0			3,8,9,1-(2,7),4,5,6	3,8,9,1=(2,7),4,5,6			1.0	110	2.0	3-8	1240.0	4.0									
201130072603	ダ	右	1200	晴	良	16:25	C4　ー5組		2011-7-26	7	門別	4	80万円以下	(馬齢)	8.0	150.0	1.0	8.0	120	1.0	5.0	130	2.0	5-8	440.0	1.0	8=>5	840.0	1.0	5-7-8	7630.0	23.0	8=>5=>7	27600.0	88.0			(2,5),10,8,(3,9),6,7,(1,4),11	(2,5),10,8,3,9,6,7,(1,4),11			7.0	370	7.0	5-7	370.0	1.0									
201130072604	ダ	右	1200	晴	良	16:55	C4　ー3組		2011-7-26	7	門別	4	80万円以下	(馬齢)	7.0	300.0	1.0	7.0	150	2.0	12.0	380	6.0	7-12	2140.0	9.0	7=>12	2320.0	9.0	7-10-12	12290.0	41.0	7=>12=>10	49260.0	178.0			6,7,10,1,8,12,(3,5,4),11,9,2	6,7,10,(8,12),1,3,4,5,11,(9,2)			10.0	440	7.0	6-8	670.0	1.0									
201130072605	ダ	右	1700	晴	良	17:25	2歳　未勝利		2011-7-26	7	門別	4	(馬齢)		6.0	620.0	3.0	6.0	240	3.0	7.0	2,090	10.0	6-7	37450.0	45.0	6=>7	107840.0	84.0	3-6-7	222810.0	152.0	6=>7=>3	2480420.0	892.0	7,8,(5,6),11,10,(2,12),1,(3,4),9	786511102121349	7,(8,6),(10,11),12,5,(2,1),3,4,9	7,6,(10,8),(11,12),1,3,2,5,4,9			3.0	2,490	11.0	5-6	660.0	3.0									
201130072606	ダ	右	1200	晴	良	18:00	JRA認定フレッシュ		2011-7-26	7	門別	4	(馬齢)		8.0	3290.0	5.0	8.0	380	5.0	7.0	220	3.0	7-8	7260.0	18.0	8=>7	34340.0	44.0	1-7-8	8410.0	19.0	8=>7=>1	94510.0	165.0			(2,4),(1,7),6,5,(10,11),9-8,3	(2,4),(1,7),5,6,(10,11),9-8,3			1.0	110	1.0	6-7	1720.0	5.0									
201130072607	ダ	右	1700	晴	良	18:30	C4　ー2組		2011-7-26	7	門別	4	80万円以下	(馬齢)	7.0	460.0	3.0	7.0	120	2.0	3.0	110	1.0	3-7	590.0	2.0	7=>3	1460.0	3.0	1-3-7	1290.0	2.0	7=>3=>1	6280.0	9.0	1423911758610	1,4,(2,3),9,(7,11),(5,8),6,10	1,4,(3,9),7,2,6,(8,11),5,10	1,4,3,9,7,6,2,8,(5,11)-10			1.0	150	4.0	3-6	290.0	1.0									
201130072608	ダ	右	1700	晴	良	19:00	門別ライオンズクラブ		2011-7-26	7	門別	4	120万円以下	(馬齢)	6.0	250.0	2.0	6.0	110	1.0	1.0	110	2.0	1-6	140.0	1.0	6=>1	440.0	2.0	1-5-6	2770.0	7.0	6=>1=>5	6900.0	18.0	5,11,12,7,4,6,8,(1,3,10),9,2	(5,11),12,7,4,6,(1,3,8,10),9-2	11,5,(12,2),(7,4),6,9,(1,8),(3,10)	(11,5),2,12,6,7,1,8,(9,4),3,10			5.0	520	9.0	1-5	190.0	1.0									
201130072609	ダ	右	1200	晴	良	19:30	新冠ライオンズクラブ 		2011-7-26	7	門別	4	(馬齢)		11.0	420.0	3.0	11.0	240	3.0	1.0	150	2.0	1-11	690.0	3.0	11=>1	1240.0	5.0	1-7-11	5490.0	19.0	11=>1=>7	22910.0	60.0			(5,8,10),(9,11),(4,7),(3,1)-2,6	(5,8,10),9,11,(3,7),4,1-2,6			7.0	320	6.0	1-8	180.0	1.0									
201130072610	ダ	右	1200	晴	良	20:00	静内ライオンズクラブ 		2011-7-26	7	門別	4	120万円以下	(馬齢)	4.0	130.0	1.0	4.0	130	1.0	6.0	210	5.0	4-6	600.0	3.0	4=>6	750.0	3.0	4-6-7	3810.0	13.0	4=>6=>7	10160.0	29.0			4,2,11,6,1,12,3,7,(9,10),5	4,2,6,11,1,3,(12,7),5,9,10			7.0	210	4.0	4-5	590.0	3.0									
201130072611	ダ	右	1800	晴	良	20:35	アドマイヤジャパン賞 		2011-7-26	7	門別	4	400万円以下	(別定)	4.0	540.0	2.0	4.0	160	3.0	8.0	210	5.0	4-8	1730.0	6.0	4=>8	2760.0	10.0	4-6-8	3380.0	12.0	4=>8=>6	18200.0	66.0	5,4,(2,10),11,1,8,9,3,7,6	5,4,(2,10),11,1,8,3,9,7,6	(5,4),(2,10,11,3),(7,6),8,1,9	(5,4),(2,11),3,6,(7,10,8),1-9			6.0	190	4.0	4-7	1420.0	6.0									
201130072701	ダ	右	1000	晴	良	15:25	雪印種苗ラトー賞		2011-7-27	7	門別	5	80万円以下	(馬齢)	3.0	180.0	1.0	3.0	140	1.0	11.0	1,090	7.0	3-11	5050.0	13.0	3=>11	5200.0	16.0	2-3-11	15440.0	33.0	3=>11=>2	72000.0	138.0			5,2,3,(7,9),(10,11),4,1,(6,8)	5,2,3,7,9,(10,11),4,1,8,6			2.0	460	5.0	3-8	2810.0	8.0									
201130072702	ダ	右	1000	晴	良	15:55	2歳　未勝利		2011-7-27	7	門別	5	(馬齢)		9.0	1090.0	3.0	9.0	240	3.0	5.0	170	2.0	5-9	960.0	3.0	9=>5	3090.0	10.0	5-9-10	3620.0	13.0	9=>5=>10	23100.0	56.0			(3,5),9,1,2,4,10,7,8,6	(3,5),9,1,(2,4,10),7,8-6			10.0	420	6.0	5-8	1080.0	3.0									
201130072703	ダ	右	1200	晴	良	16:25	2歳　未勝利		2011-7-27	7	門別	5	(馬齢)		9.0	150.0	1.0	9.0	120	1.0	1.0	130	2.0	1-9	280.0	1.0	9=>1	450.0	1.0	1-8-9	630.0	2.0	9=>1=>8	1790.0	2.0			(2,9),(1,10),8,6,5,3,7-11,4	(2,9),1,10,8,6,5,(3,7)-11,4			8.0	170	4.0	1-7	280.0	1.0									
201130072704	ダ	右	1000	晴	良	16:55	JRA認定アタックチ		2011-7-27	7	門別	5	(馬齢)		3.0	380.0	3.0	3.0	140	1.0	2.0	630	8.0	2-3	4150.0	18.0	3=>2	14710.0	38.0	2-3-9	10820.0	38.0	3=>2=>9	43060.0	134.0			(4,8),(3,7),9,1,5,2,6	(4,8),3,(7,9),1,5,2,6			9.0	190	5.0	2-3	10910.0	21.0									
201130072705	ダ	右	1700	晴	良	17:25	ナチュレ恵賞		2011-7-27	7	門別	5	80万円以下	(馬齢)	8.0	260.0	1.0	8.0	130	1.0	10.0	300	5.0	8-10	960.0	4.0	8=>10	1230.0	4.0	2-8-10	2490.0	6.0	8=>10=>2	7790.0	16.0	(2,9,11),(7,8)-(4,6),10,5,3,1	2,(9,11),8,7-(4,6,10),5,3,1	2,9,11,7,(8,10),(4,6),(5,3),1	2,(9,8),(7,10),4,(11,6,5,3),1			2.0	230	4.0	7-8	600.0	2.0									
201130072706	ダ	右	1200	晴	良	18:00	JRA認定フレッシュ		2011-7-27	7	門別	5	(馬齢)		6.0	540.0	2.0	6.0	150	2.0	11.0	220	5.0	6-11	950.0	11.0	6=>11	2250.0	21.0	2-6-11	1920.0	4.0	6=>11=>2	12140.0	31.0			11,5,(2,6),9,4,10,8-1	11,5,(2,6),9,4,10,8=1			2.0	200	3.0	6-8	720.0	4.0									
201130072707	ダ	右	1200	晴	良	18:30	雪印種苗ホライズン賞		2011-7-27	7	門別	5	80万円以下	(馬齢)	7.0	130.0	1.0	7.0	110	1.0	2.0	130	2.0	2-7	260.0	1.0	7=>2	370.0	1.0	2-6-7	440.0	1.0	7=>2=>6	1040.0	1.0			(1,4,6),2,7,(3,5)	4,6,(1,2),7,3,5																	
201130072708	ダ	右	1000	晴	良	19:00	毎日骨ケアMBP賞		2011-7-27	7	門別	5	80万円以下	(馬齢)	7.0	200.0	1.0	7.0	100	1.0	6.0	110	2.0	6-7	360.0	1.0	7=>6	500.0	1.0	6-7-9	10870.0	24.0	7=>6=>9	35000.0	97.0			(6,7),(1,2,5,10),3,9-8	(6,7),(1,10),(2,3,5),9=8			9.0	430	7.0	6-7	330.0	1.0									
201130072709	ダ	右	1800	晴	良	19:30	レダ特別 		2011-7-27	7	門別	5	800万円以下	(別定)	6.0	140.0	1.0	6.0	110	1.0	1.0	180	2.0	1-6	200.0	1.0	6=>1	260.0	1.0	1-5-6	330.0	1.0	6=>1=>5	830.0	1.0	621345	621345	621435	621435																	
201130072710	ダ	右	1200	晴	良	20:00	雪印メグミルク特別 		2011-7-27	7	門別	5	400万円以下	(別定)	4.0	150.0	1.0	4.0	110	1.0	3.0	140	4.0	3-4	590.0	2.0	4=>3	910.0	4.0	3-4-10	1120.0	5.0	4=>3=>10	3900.0	9.0			3,5,7,(2,4),9,6,10,(8,11),1	3,5,7,2,4,10,9,6,(8,11),1			10.0	140	3.0	3-4	600.0	2.0									
201130072801	ダ	右	1000	晴	良	15:25	C4　ー7組		2011-7-28	7	門別	6	80万円以下	(馬齢)	5.0	130.0	1.0	5.0	100	1.0	1.0	110	2.0	1-5	140.0	1.0	5=>1	210.0	1.0	1-2-5	260.0	2.0	5=>1=>2	450.0	1.0			521346.0	521346.0																	
201130072802	ダ	右	1000	晴	良	15:55	2歳　未勝利		2011-7-28	7	門別	6	(馬齢)		4.0	200.0	1.0	4.0	100	1.0	1.0	140	3.0	1-4	320.0	1.0	4=>1	480.0	1.0	1-4-5	390.0	1.0	4=>1=>5	1270.0	1.0			1,4,6,5,(3,8),(2,7)	1,4,(3,6),(5,8),(2,7)			5.0	160	4.0												
201130072803	ダ	右	1000	晴	良	16:25	2歳　未勝利		2011-7-28	7	門別	6	(馬齢)		3.0	240.0	2.0	3.0	100	1.0	1.0	120	3.0	1-3	810.0	2.0	3=>1	1180.0	3.0	1-3-6	210.0	1.0	3=>1=>6	1980.0	6.0			1,6,4,3,5,2,(8,7)	1,6,4,3,2,(8,5),7			6.0	100	2.0												
201130072804	ダ	右	1700	晴	良	16:55	C4　ー1組		2011-7-28	7	門別	6	80万円以下	(馬齢)	3.0	680.0	3.0	3.0	210	4.0	4.0	240	5.0	3-4	2420.0	10.0	3=>4	5640.0	18.0	3-4-8	1500.0	4.0	3=>4=>8	11830.0	38.0	(8,9),10,7,1,2,4,6,5,3	8,9,10-7,1,2,4-6,5,3	8,9,10,1,4,7,2,(6,3),5	8,9,10,1,4,(7,2,3),6,5			8.0	110	1.0	3-4	3450.0	9.0									
201130072805	ダ	右	1200	晴	良	17:25	C3　ー3組		2011-7-28	7	門別	6	120万円以下	(馬齢)	7.0	230.0	2.0	7.0	180	3.0	5.0	180	2.0	5-7	280.0	1.0	7=>5	480.0	1.0	2-5-7	230.0	1.0	7=>5=>2	1010.0	1.0			(3,5,7),4,(1,2),6	(5,7),3,(1,2),4,6																	
201130072806	ダ	右	1200	晴	良	18:00	2歳牝馬　未勝利		2011-7-28	7	門別	6	(馬齢)		8.0	160.0	1.0	8.0	100	1.0	4.0	110	2.0	4-8	320.0	1.0	8=>4	450.0	1.0	4-8-10	830.0	2.0	8=>4=>10	2820.0	5.0			3,8,9,(4,10),5,(2,7)	3,8,10,9,4,(5,2),7			10.0	150	4.0	4-7	320.0	1.0									
201130072807	ダ	右	1200	晴	良	18:30	C3　ー3組		2011-7-28	7	門別	6	120万円以下	(馬齢)	5.0	1800.0	6.0	5.0	660	6.0	2.0	190	2.0	2-5	3080.0	10.0	5=>2	6760.0	21.0	2-4-5	2050.0	8.0	5=>2=>4	25260.0	69.0			2,3,(6,7),(4,5),1	2,3,7,(6,5),4,1																	
201130072808	ダ	右	1700	晴	良	19:00	平取町義経神社例大祭 		2011-7-28	7	門別	6	120万円以下	(馬齢)	4.0	280.0	2.0	4.0	110	1.0	8.0	130	4.0	4-8	620.0	3.0	4=>8	1040.0	7.0	4-5-8	860.0	4.0	4=>8=>5	3610.0	17.0	3,4,8,(1,2),6,5,7	34812567	3,4,8,2,(1,5),6,7	(3,4,8),(1,2,5),6,7			5.0	130	3.0												
201130072809	ダ	右	1000	晴	良	19:30	JAとまこまい広域メ 		2011-7-28	7	門別	6	120万円以下	(馬齢)	9.0	160.0	1.0	9.0	100	1.0	10.0	110	2.0	9-10	220.0	1.0	9=>10	310.0	1.0	1-9-10	2430.0	7.0	9=>10=>1	4320.0	15.0			9,10,(1,7),2,8,6,3,4	9107128634			1.0	490	6.0	8-8	260.0	2.0									
201130072810	ダ	右	1700	晴	良	20:00	JAバンク北海道ちょ 		2011-7-28	7	門別	6	800万円以下	(別定)	7.0	120.0	1.0	7.0	150	2.0	5.0	410	4.0	5-7	1610.0	6.0	7=>5	2120.0	7.0	3-5-7	2910.0	10.0	7=>5=>3	9640.0	30.0	4,5,7,(3,6),2,1	4573621	4,5,7,(3,6),2,1	(4,5),7,3,6,2,1																	
201130072811	ダ	右	1800	晴	良	20:35	ノースクイーンカップ	G	2011-7-28	7	門別	6	牝(別定)		4.0	460.0	2.0	4.0	130	2.0	12.0	100	1.0	4-12	190.0	1.0	4=>12	950.0	4.0	1-4-12	5220.0	16.0	4=>12=>1	25400.0	57.0	(1,13,14),2,3,(10,12),8,11,5,(6,4),(7,9)	(1,13),14,(2,3),(10,12),8,(5,11),4,6,(7,9)	1,(13,14),2,(3,12),4,(5,8),(11,6),10,(7,9)	1,(2,3,12),4,8,5,6,14,11,13,(7,9),10			1.0	650	10.0	3-7	190.0	1.0									
201130080201	ダ	右	1000	晴	良	15:55	C4　ー8組		2011-8-2	8	門別	1	80万円以下	(馬齢)	1.0	1240.0	6.0	1.0	790	5.0	2.0	320	4.0	1-2	3610.0	12.0	1=>2	8620.0	25.0	1-2-6	9630.0	24.0	1=>2=>6	70940.0	129.0			1524637	1,(5,4),2,6,3-7																	
201130080202	ダ	右	1200	晴	良	16:25	C4　ー8組		2011-8-2	8	門別	1	80万円以下	(馬齢)	6.0	270.0	2.0	6.0	130	2.0	8.0	220	5.0	6-8	1470.0	7.0	6=>8	2860.0	15.0	3-6-8	770.0	3.0	6=>8=>3	5740.0	19.0			(3,4,7,5,8,6)-1-2	(3,5,8,6),7,4-1=2			3.0	150	3.0												
201130080203	ダ	右	1000	晴	良	16:55	C4　ー4組		2011-8-2	8	門別	1	80万円以下	(馬齢)	8.0	130.0	1.0	8.0	100	1.0	7.0	160	4.0	7-8	340.0	1.0	8=>7	310.0	1.0	2-7-8	990.0	4.0	8=>7=>2	1950.0	8.0			(8,7),6,4,(2,3),1,5	8,7,6-2,(1,4,3),5			2.0	200	6.0												
201130080204	ダ	右	1000	晴	良	17:25	2歳　未勝利		2011-8-2	8	門別	1	(馬齢)		5.0	800.0	2.0	5.0	200	3.0	6.0	250	4.0	5-6	2090.0	7.0	5=>6	4750.0	13.0	2-5-6	3820.0	11.0	5=>6=>2	20790.0	57.0			7,8,(1,3),5,2,6,9,10-4	(7,8),5,3,1,2,(9,6),10-4			2.0	170	2.0	5-6	1630.0	9.0									
