	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200006030204	ダ	右	1200	晴	良	11:10	4歳未勝利		2000-3-26	3	中山	2	4歳未勝利	(混)[指](馬齢)	14	390	2	14	160	2	1	160	3	7.0	280	5.0	1-8	820	3	1-14	330	3.0	7-14	760	9.0	1-7	830	11.0														12.5 - 10.7 - 11.5 - 12.1 - 12.3 - 13.5	12.5 - 23.2 - 34.7 - 46.8 - 59.1 - 72.6 (12.5-12.5)	1-14	880.0	3.0
200006030205	ダ	右	1800	晴	良	11:35	4歳未勝利		2000-3-26	3	中山	2	4歳未勝利	(混)[指](馬齢)	7	3260	7	7	710	7	8	900	9	12.0	300	4.0	5-5	43450	31	7-8	9,330	50.0	7-12	3,150	30.0	8-12	2,940	27.0														12.9 - 12.0 - 12.9 - 13.1 - 12.7 - 12.3 - 12.5 - 12.9 - 14.2	12.9 - 24.9 - 37.8 - 50.9 - 63.6 - 75.9 - 88.4 - 101.3 - 115.5 (12.9-12.9)	7-8	42390.0	48.0
200006030206	ダ	右	1800	晴	良	12:35	4歳500万下		2000-3-26	3	中山	2	4歳500万下	牝(特指)(馬齢)	2	460	3	2	130	3	3	110	1	4.0	130	2.0	2-3	560	2	2-3	210	1.0	2-4	260	3.0	3-4	210	2.0														12.4 - 11.5 - 12.6 - 13.2 - 12.5 - 12.8 - 13.4 - 13.1 - 14.0	12.4 - 23.9 - 36.5 - 49.7 - 62.2 - 75.0 - 88.4 - 101.5 - 115.5 (12.4-12.4)	2-3	540.0	2.0
200006030207	芝	右	1600	晴	良	13:05	4歳500万下		2000-3-26	3	中山	2	4歳500万下	(特指)(馬齢)	5	150	1	5	110	1	1	140	2	12.0	310	7.0	1-4	410	1	1-5	210	1.0	5-12	690	9.0	1-12	1,360	16.0														12.6 - 11.2 - 11.5 - 12.0 - 11.9 - 12.2 - 12.3 - 12.9	12.6 - 23.8 - 35.3 - 47.3 - 59.2 - 71.4 - 83.7 - 96.6 (12.6-12.6)	1-5	410.0	1.0
200006030208	ダ	右	1200	晴	良	13:35	4歳以上500万下		2000-3-26	3	中山	2	4歳以上500万下	(混)[指](別定)	4	300	2	4	120	2	1	110	1	3.0	430	7.0	1-2	200	1	1-4	170	1.0	3-4	1,040	12.0	1-3	740	8.0														12.4 - 10.9 - 11.6 - 12.1 - 12.4 - 12.9	12.4 - 23.3 - 34.9 - 47.0 - 59.4 - 72.3 (12.4-12.4)	1-4	260.0	1.0
200006030209	ダ	右	1200	晴	良	14:10	鹿島特別 		2000-3-26	3	中山	2	4歳以上900万下	[指](ハンデ)	8	1720	6	8	310	6	16	110	1	6.0	290	5.0	4-8	940	5	8-16	540	5.0	6-8	1,340	16.0	6-16	460	4.0														12.1 - 10.5 - 11.2 - 12.0 - 12.1 - 13.0	12.1 - 22.6 - 33.8 - 45.8 - 57.9 - 70.9 (12.1-12.1)	8-16	1190.0	5.0
200006030210	芝	右	1200	晴	良	14:45	船橋ステークス 		2000-3-26	3	中山	2	4歳以上1600万下	(混)[指](別定)	12	420	3	12	210	3	1	380	5	11.0	760	8.0	1-7	3250	13	1-12	1,210	15.0	11-12	2,480	27.0	1-11	6,190	47.0														12.0 - 10.3 - 10.9 - 11.8 - 12.2 - 13.1	12.0 - 22.3 - 33.2 - 45.0 - 57.2 - 70.3 (12.0-12.0)	1-12	3970.0	15.0
200006030211	芝	右	2500	晴	良	15:25	日経賞	G2	2000-3-26	3	中山	2	5歳以上オープン	(混)(指)(別定)	9	19390	9	9	1,790	9	6	160	2	4.0	240	4.0	6-8	4450	12	6-9	5,310	25.0	4-9	7,330	35.0	4-6	520	7.0														7.0 - 11.6 - 12.7 - 12.7 - 13.5 - 12.9 - 13.0 - 11.9 - 11.7 - 12.1 - 12.1 - 12.0 - 12.2	7.0 - 18.6 - 31.3 - 44.0 - 57.5 - 70.4 - 83.4 - 95.3 - 107.0 - 119.1 - 131.2 - 143.2 - 155.4 (7.0-7.0)	6-9	47470.0	25.0
200006030301	ダ	右	1200	晴	良	10:00	4歳未出走		2000-4-1	3	中山	3	4歳未出走	[指](馬齢)	7	490	3	7	160	2	3	470	7	16.0	210	4.0	2-4	840	3	3-7	1,070	13.0	7-16	460	4.0	3-16	1,450	15.0														12.8 - 10.6 - 11.2 - 12.7 - 12.6 - 14.3	12.8 - 23.4 - 34.6 - 47.3 - 59.9 - 74.2 (12.8-12.8)	3-7	3410.0	13.0
200006030302	ダ	右	1800	晴	良	10:25	4歳未出走		2000-4-1	3	中山	3	4歳未出走	牝[指](馬齢)	3	290	1	3	120	1	7	120	2	12.0	130	3.0	2-4	520	2	3-7	270	2.0	3-12	250	1.0	7-12	340	3.0														12.6 - 12.5 - 12.5 - 12.7 - 12.2 - 12.3 - 12.9 - 13.3 - 14.3	12.6 - 25.1 - 37.6 - 50.3 - 62.5 - 74.8 - 87.7 - 101.0 - 115.3 (12.6-12.6)	3-7	680.0	2.0
200006030303	ダ	右	1200	晴	良	10:50	4歳未勝利		2000-4-1	3	中山	3	4歳未勝利	(市)(抽)[指](馬齢)	3	130	1	3	100	1	10	140	2	12.0	170	4.0	3-7	290	1	3-10	170	1.0	3-12	260	2.0	10-12	480	6.0														12.2 - 10.6 - 11.1 - 11.9 - 12.9 - 14.9	12.2 - 22.8 - 33.9 - 45.8 - 58.7 - 73.6 (12.2-12.2)	3-10	310.0	1.0
200006030304	ダ	右	1800	晴	良	11:15	4歳未勝利		2000-4-1	3	中山	3	4歳未勝利	[指](馬齢)	6	230	1	6	120	1	10	830	10	8.0	330	5.0	3-5	2120	7	6-10	1,170	10.0	6-8	700	6.0	8-10	4,850	40.0														12.9 - 12.8 - 13.4 - 13.0 - 12.5 - 12.7 - 13.1 - 12.6 - 14.3	12.9 - 25.7 - 39.1 - 52.1 - 64.6 - 77.3 - 90.4 - 103.0 - 117.3 (12.9-12.9)	6-10	3530.0	10.0
200006030305	障		3200	晴	良  ダート	11:45	障害4歳以上オープン		2000-4-1	3	中山	3	障害4歳以上オープン	(混)(別定)	2	210	1	2	120	1	5	240	4	4.0	780	10.0	2-5	590	2	2-5	640	7.0	2-4	1,560	22.0	4-5	5,700	47.0																2-5	1480.0	6.0
200006030306	芝	右	2000	晴	良	12:45	4歳未勝利		2000-4-1	3	中山	3	4歳未勝利	[指](馬齢)	5	2800	8	5	390	8	3	170	2	6.0	100	1.0	2-3	470	2	3-5	1,870	23.0	5-6	680	7.0	3-6	260	1.0														12.6 - 11.2 - 12.7 - 12.3 - 12.1 - 12.0 - 12.3 - 12.5 - 12.2 - 12.9	12.6 - 23.8 - 36.5 - 48.8 - 60.9 - 72.9 - 85.2 - 97.7 - 109.9 - 122.8 (12.6-12.6)	3-5	8880.0	21.0
200006030307	芝	右	1800	晴	良	13:15	4歳500万下		2000-4-1	3	中山	3	4歳500万下	(父)(特指)(馬齢)	10	1110	5	10	260	5	8	150	1	4.0	2,240	12.0	5-6	1470	6	8-10	650	6.0	4-10	14,010	70.0	4-8	5,520	42.0														13.0 - 12.2 - 12.0 - 12.2 - 12.2 - 12.0 - 12.1 - 12.4 - 12.7	13.0 - 25.2 - 37.2 - 49.4 - 61.6 - 73.6 - 85.7 - 98.1 - 110.8 (13.0-13.0)	8-10	1450.0	5.0
200006030308	ダ	右	1800	晴	良	13:45	4歳以上500万下		2000-4-1	3	中山	3	4歳以上500万下	[指](別定)	2	440	2	2	150	3	4	150	2	7.0	180	4.0	1-2	940	3	2-4	460	3.0	2-7	540	7.0	4-7	490	5.0														12.7 - 11.9 - 12.6 - 12.8 - 12.2 - 12.5 - 13.1 - 12.8 - 13.9	12.7 - 24.6 - 37.2 - 50.0 - 62.2 - 74.7 - 87.8 - 100.6 - 114.5 (12.7-12.7)	2-4	1030.0	3.0
200006030309	ダ	右	1800	晴	良	14:20	伏竜ステークス 		2000-4-1	3	中山	3	4歳オープン	(混)(特指)(別定)	2	800	3	2	250	3	1	300	4	3.0	480	7.0	1-2	5150	11	1-2	1,070	11.0	2-3	1,540	19.0	1-3	1,830	22.0														12.6 - 12.1 - 12.8 - 13.0 - 12.3 - 11.9 - 12.2 - 13.0 - 14.1	12.6 - 24.7 - 37.5 - 50.5 - 62.8 - 74.7 - 86.9 - 99.9 - 114.0 (12.6-12.6)	1-2	5110.0	10.0
200006030310	芝	右	1200	晴	良	15:00	隅田川特別 		2000-4-1	3	中山	3	4歳以上900万下	(混)[指](ハンデ)	5	300	1	5	150	1	12	600	11	3.0	350	5.0	4-7	1080	4	5-12	1,600	23.0	3-5	850	6.0	3-12	2,930	41.0														12.0 - 10.4 - 11.1 - 11.9 - 11.7 - 12.2	12.0 - 22.4 - 33.5 - 45.4 - 57.1 - 69.3 (12.0-12.0)	5-12	5270.0	23.0
200006030311	ダ	右	1800	晴	良	15:40	韓国馬事会杯 		2000-4-1	3	中山	3	4歳以上1600万下	(混)[指](ハンデ)	16	560	2	16	210	2	6	270	4	2.0	1,630	14.0	3-8	1660	7	6-16	1,070	11.0	2-16	5,750	55.0	2-6	6,790	60.0														12.5 - 12.0 - 12.6 - 12.4 - 12.5 - 12.1 - 12.3 - 12.2 - 13.4	12.5 - 24.5 - 37.1 - 49.5 - 62.0 - 74.1 - 86.4 - 98.6 - 112.0 (12.5-12.5)	6-16	2700.0	11.0
200006030401	ダ	右	1800	晴	良	10:00	4歳未勝利		2000-4-2	3	中山	4	4歳未勝利	牝[指](馬齢)	11	150	1	11	100	1	10	160	2	16.0	250	5.0	5-6	350	1	10-11	210	1.0	11-16	470	4.0	10-16	970	12.0														12.5 - 12.7 - 12.7 - 13.0 - 12.5 - 12.7 - 13.1 - 13.5 - 14.3	12.5 - 25.2 - 37.9 - 50.9 - 63.4 - 76.1 - 89.2 - 102.7 - 117.0 (12.5-12.5)	10-11	410.0	1.0
200006030402	ダ	右	1200	曇	良	10:25	4歳未勝利		2000-4-2	3	中山	4	4歳未勝利	(混)[指](馬齢)	3	1500	6	3	290	6	8	140	1	11.0	160	3.0	2-4	1490	7	3-8	760	9.0	3-11	1,040	14.0	8-11	370	3.0														12.4 - 10.3 - 11.2 - 12.6 - 12.9 - 14.0	12.4 - 22.7 - 33.9 - 46.5 - 59.4 - 73.4 (12.4-12.4)	3-8	2480.0	11.0
200006030403	芝	右	2000	曇	良	10:50	4歳未出走		2000-4-2	3	中山	4	4歳未出走	(混)[指](馬齢)	1	4860	10	1	610	9	6	140	1	13.0	360	4.0	1-4	4500	13	1-6	1,330	15.0	1-13	6,590	49.0	6-13	920	9.0														12.7 - 11.7 - 13.4 - 13.8 - 13.4 - 12.0 - 12.1 - 12.0 - 12.1 - 12.2	12.7 - 24.4 - 37.8 - 51.6 - 65.0 - 77.0 - 89.1 - 101.1 - 113.2 - 125.4 (12.7-12.7)	1-6	5080.0	16.0
200006030404	ダ	右	1800	曇	良	11:15	4歳未勝利		2000-4-2	3	中山	4	4歳未勝利	(混)[指](馬齢)	9	250	1	9	140	2	1	150	3	11.0	310	5.0	1-7	380	2	1-9	240	3.0	9-11	860	10.0	1-11	700	6.0														12.6 - 11.7 - 12.8 - 13.5 - 13.3 - 12.9 - 13.0 - 13.0 - 13.3	12.6 - 24.3 - 37.1 - 50.6 - 63.9 - 76.8 - 89.8 - 102.8 - 116.1 (12.6-12.6)	1-9	420.0	2.0
200006030405	障		2700	曇	良  ダート	11:45	障害4歳以上未勝利		2000-4-2	3	中山	4	障害4歳以上未勝利	(馬齢)	3	280	1	3	120	1	4	180	4	8.0	140	2.0	3-4	950	4	3-4	370	4.0	3-8	230	1.0	4-8	540	8.0																3-4	920.0	4.0
200006030406	ダ	右	1200	曇	良	12:45	4歳500万下		2000-4-2	3	中山	4	4歳500万下	(混)(特指)(馬齢)	9	4860	11	9	1,250	12	5	1,100	10	12.0	430	7.0	3-5	5920	19	5-9	13,100	90.0	9-12	4,850	50.0	5-12	4,820	48.0														12.2 - 10.5 - 11.1 - 12.2 - 12.1 - 13.6	12.2 - 22.7 - 33.8 - 46.0 - 58.1 - 71.7 (12.2-12.2)	5-9	64590.0	91.0
200006030407	ダ	右	1800	曇	良	13:15	4歳以上500万下		2000-4-2	3	中山	4	4歳以上500万下	(混)[指](別定)	15	1300	5	15	440	5	2	490	7	9.0	180	3.0	1-8	2110	7	2-15	3,350	29.0	9-15	1,700	17.0	2-9	1,350	13.0														12.2 - 12.2 - 12.7 - 12.7 - 12.5 - 12.4 - 12.3 - 12.8 - 13.8	12.2 - 24.4 - 37.1 - 49.8 - 62.3 - 74.7 - 87.0 - 99.8 - 113.6 (12.2-12.2)	2-15	12860.0	27.0
200006030408	ダ	右	1200	曇	良	13:45	4歳以上500万下		2000-4-2	3	中山	4	4歳以上500万下	(混)[指](別定)	9	390	2	9	160	2	8	200	3	12.0	500	7.0	5-5	910	2	8-9	430	3.0	9-12	1,630	16.0	8-12	2,090	22.0														12.4 - 10.7 - 11.3 - 12.1 - 12.3 - 13.2	12.4 - 23.1 - 34.4 - 46.5 - 58.8 - 72.0 (12.4-12.4)	8-9	880.0	3.0
200006030409	芝	右	2200	曇	良	14:20	山吹賞 		2000-4-2	3	中山	4	4歳500万下	(混)(特指)(馬齢)	5	240	1	5	150	2	11	390	7	10.0	200	3.0	4-7	1830	7	5-11	900	9.0	5-10	490	3.0	10-11	1,470	21.0														12.5 - 11.2 - 12.3 - 12.7 - 12.6 - 12.7 - 12.5 - 12.4 - 12.2 - 12.0 - 11.7	12.5 - 23.7 - 36.0 - 48.7 - 61.3 - 74.0 - 86.5 - 98.9 - 111.1 - 123.1 - 134.8 (12.5-12.5)	5-11	2090.0	9.0
200006030410	芝	右	2500	曇	良	15:00	湾岸ステークス 		2000-4-2	3	中山	4	4歳以上1600万下	(混)[指](別定)	1	2770	10	1	420	8	2	320	5	6.0	130	1.0	1-2	8740	25	1-2	1,680	24.0	1-6	680	6.0	2-6	760	8.0														7.3 - 11.8 - 12.0 - 11.1 - 11.9 - 13.0 - 12.6 - 12.5 - 12.6 - 12.8 - 12.1 - 11.8 - 12.4	7.3 - 19.1 - 31.1 - 42.2 - 54.1 - 67.1 - 79.7 - 92.2 - 104.8 - 117.6 - 129.7 - 141.5 - 153.9 (7.3-7.3)	1-2	8420.0	27.0
200006030411	芝	右	1600	曇	良	15:40	ダービー卿チャレンジ	G3	2000-4-2	3	中山	4	4歳以上オープン	(混)[指](別定)	13	550	3	13	200	3	11	370	7	7.0	150	1.0	6-7	1160	6	11-13	1,670	23.0	7-13	550	2.0	7-11	1,090	14.0														12.6 - 11.1 - 11.4 - 11.3 - 11.5 - 11.6 - 11.7 - 11.8	12.6 - 23.7 - 35.1 - 46.4 - 57.9 - 69.5 - 81.2 - 93.0 (12.6-12.6)	11-13	4700.0	23.0
200006030412	ダ	右	1200	曇	良	16:15	4歳以上900万下		2000-4-2	3	中山	4	4歳以上900万下	牝[指](別定)	16	260	1	16	130	1	8	150	2	14.0	200	3.0	4-8	350	1	8-16	280	1.0	14-16	490	2.0	8-14	760	6.0														12.3 - 11.1 - 11.6 - 12.1 - 12.2 - 12.8	12.3 - 23.4 - 35.0 - 47.1 - 59.3 - 72.1 (12.3-12.3)	8-16	550.0	1.0
200006030501	ダ	右	1800	晴	稍重	10:00	4歳未出走		2000-4-8	3	中山	5	4歳未出走	(混)[指](馬齢)	8	11630	11	8	1,380	10	15	190	3	5.0	190	2.0	5-8	12000	20	8-15	4,510	34.0	5-8	4,330	33.0	5-15	480	4.0														12.8 - 11.8 - 13.8 - 13.4 - 12.7 - 12.4 - 13.0 - 13.0 - 14.5	12.8 - 24.6 - 38.4 - 51.8 - 64.5 - 76.9 - 89.9 - 102.9 - 117.4 (12.8-12.8)	8-15	25740.0	38.0
200006030502	ダ	右	1200	晴	稍重	10:25	4歳未出走		2000-4-8	3	中山	5	4歳未出走	[指](馬齢)	9	140	1	9	100	1	6	100	2	10.0	150	3.0	3-5	150	1	6-9	130	1.0	9-10	220	2.0	6-10	260	4.0														12.2 - 10.6 - 11.0 - 12.2 - 12.5 - 13.3	12.2 - 22.8 - 33.8 - 46.0 - 58.5 - 71.8 (12.2-12.2)	6-9	170.0	1.0
200006030503	ダ	右	1800	晴	稍重	10:50	4歳未勝利		2000-4-8	3	中山	5	4歳未勝利	(父)[指](馬齢)	4	170	1	4	100	1	8	200	4	6.0	110	2.0	4-6	670	3	4-8	270	2.0	4-6	150	1.0	6-8	320	3.0														12.5 - 12.4 - 13.5 - 13.0 - 12.1 - 12.8 - 13.2 - 13.4 - 14.8	12.5 - 24.9 - 38.4 - 51.4 - 63.5 - 76.3 - 89.5 - 102.9 - 117.7 (12.5-12.5)	4-8	700.0	2.0
200006030504	ダ	右	1200	晴	稍重	11:15	4歳未勝利		2000-4-8	3	中山	5	4歳未勝利	(混)[指](馬齢)	14	200	1	14	130	1	2	340	6	8.0	550	9.0	1-7	1550	6	2-14	690	7.0	8-14	920	9.0	2-8	3,100	35.0														12.1 - 10.8 - 11.2 - 12.0 - 12.2 - 13.6	12.1 - 22.9 - 34.1 - 46.1 - 58.3 - 71.9 (12.1-12.1)	2-14	1550.0	6.0
200006030505	ダ	右	1800	晴	稍重	11:45	4歳未勝利		2000-4-8	3	中山	5	4歳未勝利	牝[指](馬齢)	5	190	1	5	110	1	12	180	4	4.0	180	3.0	3-6	500	1	5-12	280	3.0	4-5	280	2.0	4-12	720	9.0														12.8 - 12.3 - 12.8 - 12.8 - 12.4 - 12.7 - 13.3 - 13.5 - 14.2	12.8 - 25.1 - 37.9 - 50.7 - 63.1 - 75.8 - 89.1 - 102.6 - 116.8 (12.8-12.8)	5-12	580.0	1.0
200006030506	芝	右	1200	晴	良	12:45	4歳未勝利		2000-4-8	3	中山	5	4歳未勝利	[指](馬齢)	2	200	1	2	120	1	12	200	2	1.0	3,100	14.0	2-7	390	1	2-12	340	1.0	1-2	4,070	43.0	1-12	12,220	63.0														12.4 - 10.5 - 11.2 - 11.9 - 12.5 - 12.5	12.4 - 22.9 - 34.1 - 46.0 - 58.5 - 71.0 (12.4-12.4)	2-12	660.0	1.0
200006030507	ダ	右	1800	晴	良	13:15	4歳以上500万下		2000-4-8	3	中山	5	4歳以上500万下	牝[指](別定)	16	410	2	16	190	2	14	140	1	3.0	210	4.0	7-8	700	2	14-16	430	1.0	3-16	620	5.0	3-14	520	2.0														12.8 - 12.1 - 13.2 - 13.4 - 12.5 - 12.3 - 12.5 - 12.7 - 14.0	12.8 - 24.9 - 38.1 - 51.5 - 64.0 - 76.3 - 88.8 - 101.5 - 115.5 (12.8-12.8)	14-16	1060.0	1.0
200006030508	ダ	右	1200	晴	良	13:45	4歳以上500万下		2000-4-8	3	中山	5	4歳以上500万下	(混)[指](別定)	2	840	4	2	200	4	14	110	1	7.0	130	2.0	1-7	730	3	2-14	310	3.0	2-7	560	7.0	7-14	190	1.0														12.1 - 10.3 - 10.9 - 11.8 - 12.4 - 14.2	12.1 - 22.4 - 33.3 - 45.1 - 57.5 - 71.7 (12.1-12.1)	2-14	760.0	3.0
200006030509	芝	右	2000	晴	良	14:20	ミモザ賞 		2000-4-8	3	中山	5	4歳500万下	牝(特指)(馬齢)	1	520	2	1	200	3	8	150	1	9.0	520	9.0	1-4	620	2	1-8	380	1.0	1-9	1,700	25.0	8-9	1,280	15.0														12.7 - 11.3 - 12.9 - 12.6 - 12.3 - 12.2 - 12.4 - 12.3 - 12.3 - 12.8	12.7 - 24.0 - 36.9 - 49.5 - 61.8 - 74.0 - 86.4 - 98.7 - 111.0 - 123.8 (12.7-12.7)	1-8	820.0	1.0
200006030510	芝	右	2500	晴	良	15:00	安房特別 		2000-4-8	3	中山	5	4歳以上900万下	(混)[指](ハンデ)	8	340	1	8	140	1	5	150	2	4.0	200	4.0	4-5	720	2	5-8	350	2.0	4-8	580	4.0	4-5	740	6.0														7.3 - 12.1 - 12.8 - 12.3 - 13.4 - 13.9 - 12.8 - 12.1 - 11.6 - 11.7 - 12.3 - 11.9 - 12.2	7.3 - 19.4 - 32.2 - 44.5 - 57.9 - 71.8 - 84.6 - 96.7 - 108.3 - 120.0 - 132.3 - 144.2 - 156.4 (7.3-7.3)	5-8	820.0	1.0
200006030511	芝	右	1600	晴	良	15:40	ニュージランド4歳S	G2	2000-4-8	3	中山	5	4歳オープン	(混)	12	190	1	12	130	1	2	330	5	15.0	410	6.0	2-7	1280	5	2-12	570	4.0	12-15	810	9.0	2-15	2,930	31.0														12.6 - 11.2 - 11.6 - 11.6 - 11.7 - 11.7 - 11.6 - 12.4	12.6 - 23.8 - 35.4 - 47.0 - 58.7 - 70.4 - 82.0 - 94.4 (12.6-12.6)	2-12	1280.0	4.0
200006030512	ダ	右	1200	晴	良	16:15	4歳以上900万下		2000-4-8	3	中山	5	4歳以上900万下	(混)[指](別定)	10	2580	9	10	600	9	6	170	2	4.0	240	4.0	4-6	1360	4	6-10	2,320	29.0	4-10	3,030	33.0	4-6	640	4.0														12.1 - 10.2 - 11.3 - 12.2 - 12.3 - 13.2	12.1 - 22.3 - 33.6 - 45.8 - 58.1 - 71.3 (12.1-12.1)	6-10	8020.0	29.0
200006030601	ダ	右	1200	晴	良	10:00	4歳未出走		2000-4-9	3	中山	6	4歳未出走	[指](馬齢)	11	1280	5	11	360	5	2	760	8	6.0	280	3.0	1-6	1560	6	2-11	3,110	25.0	6-11	1,450	15.0	2-6	2,850	24.0														12.7 - 10.8 - 11.8 - 12.0 - 12.2 - 13.1	12.7 - 23.5 - 35.3 - 47.3 - 59.5 - 72.6 (12.7-12.7)	2-11	18680.0	33.0
200006030602	ダ	右	1200	晴	良	10:25	4歳未勝利		2000-4-9	3	中山	6	4歳未勝利	牝[指](馬齢)	16	470	2	16	130	2	6	100	1	8.0	220	5.0	3-8	350	2	6-16	190	1.0	8-16	630	8.0	6-8	360	4.0														12.8 - 10.9 - 11.9 - 12.2 - 12.6 - 13.6	12.8 - 23.7 - 35.6 - 47.8 - 60.4 - 74.0 (12.8-12.8)	6-16	360.0	1.0
200006030603	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-4-9	3	中山	6	4歳未勝利	(混)[指](馬齢)	2	150	1	2	110	1	8	130	2	1.0	240	6.0	2-7	280	1	2-8	180	1.0	1-2	460	6.0	1-8	770	11.0														12.6 - 11.8 - 12.2 - 12.5 - 13.1 - 13.3 - 13.5 - 13.4 - 13.4	12.6 - 24.4 - 36.6 - 49.1 - 62.2 - 75.5 - 89.0 - 102.4 - 115.8 (12.6-12.6)	2-8	340.0	1.0
200006030604	ダ	右	1200	晴	良	11:15	4歳未勝利		2000-4-9	3	中山	6	4歳未勝利	[指](馬齢)	15	130	1	15	100	1	13	110	2	10.0	150	3.0	7-8	220	1	13-15	150	1.0	10-15	210	2.0	10-13	310	3.0														12.4 - 11.0 - 11.8 - 12.2 - 12.3 - 13.5	12.4 - 23.4 - 35.2 - 47.4 - 59.7 - 73.2 (12.4-12.4)	13-15	230.0	1.0
200006030605	障		2700	晴	良  ダート	11:45	障害4歳以上未勝利		2000-4-9	3	中山	6	障害4歳以上未勝利	(混)(馬齢)	4	280	2	4	110	2	7	160	3	13.0	100	1.0	3-5	720	3	4-7	260	3.0	4-13	170	1.0	7-13	260	2.0																4-7	890.0	3.0
200006030606	芝	右	2200	晴	良	12:45	4歳未勝利		2000-4-9	3	中山	6	4歳未勝利	(混)[指](馬齢)	9	670	3	9	190	3	3	310	6	16.0	110	1.0	2-5	2550	13	3-9	1,030	13.0	9-16	320	1.0	3-16	650	5.0														12.5 - 11.4 - 12.7 - 13.0 - 13.3 - 13.0 - 12.5 - 12.1 - 11.8 - 12.3 - 12.1	12.5 - 23.9 - 36.6 - 49.6 - 62.9 - 75.9 - 88.4 - 100.5 - 112.3 - 124.6 - 136.7 (12.5-12.5)	3-9	3650.0	13.0
200006030607	ダ	右	1800	晴	良	13:15	4歳以上900万下		2000-4-9	3	中山	6	4歳以上900万下	牝[指](別定)	6	1000	4	6	150	3	4	100	1	1.0	120	2.0	4-6	500	2																							12.5 - 11.6 - 12.5 - 12.7 - 12.9 - 13.1 - 13.3 - 13.2 - 13.2	12.5 - 24.1 - 36.6 - 49.3 - 62.2 - 75.3 - 88.6 - 101.8 - 115.0 (12.5-12.5)			
200006030608	ダ	右	1800	晴	良	13:45	4歳500万下		2000-4-9	3	中山	6	4歳500万下	(特指)(馬齢)	3	8010	10	3	1,170	8	9	1,320	10	13.0	190	3.0	2-5	12400	22	3-9	14,540	59.0	3-13	4,080	32.0	9-13	4,450	35.0														12.5 - 11.5 - 12.4 - 13.4 - 13.0 - 13.0 - 12.6 - 12.8 - 13.5	12.5 - 24.0 - 36.4 - 49.8 - 62.8 - 75.8 - 88.4 - 101.2 - 114.7 (12.5-12.5)	3-9	86480.0	58.0
200006030609	芝	右	1200	晴	良	14:15	桜草特別 		2000-4-9	3	中山	6	4歳500万下	(混)(特指)(馬齢)	12	500	2	12	180	3	11	400	6	10.0	130	1.0	7-7	3890	15	11-12	1,220	14.0	10-12	350	2.0	10-11	790	9.0														12.4 - 10.8 - 11.4 - 11.6 - 11.6 - 11.8	12.4 - 23.2 - 34.6 - 46.2 - 57.8 - 69.6 (12.4-12.4)	11-12	4000.0	14.0
200006030610	芝	右	1600	晴	良	14:50	勝浦特別 		2000-4-9	3	中山	6	4歳以上900万下	[指](別定)	15	1150	4	15	350	5	7	910	10	1.0	250	2.0	4-8	2340	8	7-15	4,750	41.0	1-15	830	8.0	1-7	3,240	34.0														12.6 - 11.2 - 11.4 - 11.6 - 11.9 - 12.0 - 11.4 - 12.0	12.6 - 23.8 - 35.2 - 46.8 - 58.7 - 70.7 - 82.1 - 94.1 (12.6-12.6)	7-15	22960.0	43.0
200006030611	芝	右	1800	晴	良	15:30	千葉ステークス 		2000-4-9	3	中山	6	4歳以上1600万下	(混)[指](ハンデ)	13	1810	8	13	340	7	9	130	1	4.0	200	2.0	6-8	2110	10	9-13	1,100	15.0	4-13	1,620	22.0	4-9	470	3.0														12.6 - 11.9 - 12.0 - 12.0 - 11.9 - 11.9 - 11.9 - 11.7 - 12.2	12.6 - 24.5 - 36.5 - 48.5 - 60.4 - 72.3 - 84.2 - 95.9 - 108.1 (12.6-12.6)	9-13	2670.0	10.0
200006030701	ダ	右	1800	雨	良	10:00	4歳未出走		2000-4-15	3	中山	7	4歳未出走	[指](馬齢)	6	180	1	6	110	1	3	130	2	10.0	820	9.0	3-6	260	1	3-6	160	1.0	6-10	1,760	22.0	3-10	2,430	28.0														12.8 - 12.2 - 12.9 - 13.1 - 13.0 - 13.1 - 12.8 - 13.0 - 13.9	12.8 - 25.0 - 37.9 - 51.0 - 64.0 - 77.1 - 89.9 - 102.9 - 116.8 (12.8-12.8)	3-6	280.0	1.0
