	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202043011006	ダ	左	1500	晴	稍重	16:30	C2七　八		2020-1-10	10	船橋	4			12.0	160.0	1.0	12.0	110	1.0	5.0	170	3.0	5-12	490.0	2.0	5-12	260	2.0	11-12	1,450	15.0	5-11	4,290	35.0	12=>5	750.0	2.0	5-11-12	7890.0	25.0	12=>5=>11	25000.0	72.0	11912681013513427	11961281013513472	11,9,12,(6,8,13),10,5,1,4,(7,3),2	11912138106512734	7.2 - 11.7 - 12.8 - 13.4 - 13.2 - 13.1 - 13.2 - 13.3	7.2 - 18.9 - 31.7 - 45.1 - 58.3 - 71.4 - 84.6 - 97.9 (31.7-39.6)	11.0	900.0	9.0	4-8	470.0	2.0	8=>4	660.0	2.0
202043011007	ダ	左	1600	晴	稍重	17:00	ホースプロジェ		2020-1-10	10	船橋	4			7.0	260.0	1.0	7.0	150	1.0	3.0	150	2.0	3-7	770.0	3.0	3-7	320	1.0	4-7	2,280	24.0	3-4	3,400	29.0	7=>3	1350.0	3.0	3-4-7	12550.0	38.0	7=>3=>4	43630.0	134.0	1471241021131389516	1471241021138139561	14,7,12,4,2,10,11,3,(9,8),5,13,6,1	1471241121039568131	12.8 - 12.1 - 12.3 - 13.0 - 13.1 - 13.3 - 14.0 - 13.9	12.8 - 24.9 - 37.2 - 50.2 - 63.3 - 76.6 - 90.6 - 104.5 (37.2-41.2)	4.0	960.0	9.0	3-5	950.0	4.0	5=>3	1820.0	8.0
202043011008	ダ	左	1200	晴	稍重	17:30	船橋競馬場前飲み喰い		2020-1-10	10	船橋	4			10.0	430.0	2.0	10.0	180	4.0	9.0	180	3.0	9-10	1070.0	4.0	9-10	510	6.0	10-11	470	4.0	9-11	530	7.0	10=>9	1780.0	4.0	9-10-11	1490.0	2.0	10=>9=>11	7140.0	4.0		410111261739258	4,10,11,6,(7,12),(1,9),3,2,5,8	410119612712358	12.6 - 12.1 - 12.7 - 12.8 - 12.7 - 12.6	12.6 - 24.7 - 37.4 - 50.2 - 62.9 - 75.5 (37.4-38.1)	11.0	160.0	2.0	7-7	1130.0	7.0	7=>7	1260.0	6.0
202043011009	ダ	左	1600	晴	稍重	18:05	よみうりランドジュエ		2020-1-10	10	船橋	4			9.0	650.0	3.0	9.0	240	3.0	12.0	140	2.0	9-12	1310.0	4.0	9-12	510	4.0	9-11	1,730	19.0	11-12	780	8.0	9=>12	2550.0	8.0	9-11-12	5170.0	16.0	9=>12=>11	20480.0	60.0	912131210681174143	912131210116871443	9,12,13,1,10,2,(8,11),(6,7),(4,14),3	912131011182471463	12.6 - 12.1 - 12.6 - 12.8 - 12.9 - 12.6 - 13.5 - 13.9	12.6 - 24.7 - 37.3 - 50.1 - 63.0 - 75.6 - 89.1 - 103.0 (37.3-40.0)	11.0	400.0	7.0	6-7	760.0	3.0	6=>7	1880.0	8.0
202043011010	ダ	左	1600	晴	稍重	18:40	睦月特別 		2020-1-10	10	船橋	4			11.0	130.0	1.0	11.0	110	1.0	9.0	170	4.0	9-11	770.0	4.0	9-11	260	3.0	7-11	190	1.0	7-9	540	8.0	11=>9	940.0	4.0	7-9-11	990.0	3.0	11=>9=>7	3330.0	9.0	117102856912134	117102856912143	11,(7,10),2,8,5,6,9,(1,12),4,3	117102589614123	12.6 - 12.6 - 12.8 - 13.0 - 12.6 - 12.6 - 12.8 - 12.9	12.6 - 25.2 - 38.0 - 51.0 - 63.6 - 76.2 - 89.0 - 101.9 (38.0-38.3)	7.0	140.0	2.0	7-8	340.0	2.0	8=>7	410.0	1.0
202043011101	ダ	左	1200	曇	稍重	14:00	ふなばしKIDSスノ		2020-1-11	10	船橋	5			5.0	700.0	3.0	5.0	280	3.0	7.0	110	1.0	5-7	380.0	2.0	5-7	170	2.0	5-6	410	7.0	6-7	270	4.0	5=>7	1540.0	5.0	5-6-7	970.0	6.0	5=>7=>6	4910.0	16.0		6,3,4,5,7,2-1	6,(5,7),4,3,2-1	6,5,7,4,3,2-1	12.5 - 11.6 - 12.1 - 12.7 - 13.5 - 14.4	12.5 - 24.1 - 36.2 - 48.9 - 62.4 - 76.8 (36.2-40.6)									
202043011102	ダ	左	1200	曇	稍重	14:30	3歳　未出走イ		2020-1-11	10	船橋	5			5.0	380.0	2.0	5.0	220	3.0	1.0	200	2.0	1-5	1250.0	7.0	1-5	290	6.0	5-6	150	3.0	1-6	130	1.0	5=>1	2000.0	8.0	1-5-6	380.0	1.0	5=>1=>6	4060.0	13.0		134652	1,6,4,3,5-2	1,6,5-4,3,2	12.9 - 11.9 - 12.4 - 12.9 - 13.4 - 13.3	12.9 - 24.8 - 37.2 - 50.1 - 63.5 - 76.8 (37.2-39.6)									
202043011103	ダ	左	1200	晴	稍重	15:00	C2九　十		2020-1-11	10	船橋	5			8.0	620.0	3.0	8.0	190	4.0	9.0	120	1.0	8-9	700.0	3.0	8-9	270	3.0	4-8	640	8.0	4-9	480	7.0	8=>9	2020.0	8.0	4-8-9	2400.0	9.0	8=>9=>4	11950.0	38.0		3984117256101	9,(3,8),(4,11),7,(2,5),10,(1,6)	9834721151016	12.8 - 11.5 - 12.4 - 12.3 - 12.7 - 13.4	12.8 - 24.3 - 36.7 - 49.0 - 61.7 - 75.1 (36.7-38.4)	4.0	240.0	5.0	7-7	480.0	2.0	7=>7	690.0	3.0
202043011104	ダ	左	1200	晴	稍重	15:30	C3　選抜馬		2020-1-11	10	船橋	5			5.0	980.0	2.0	5.0	180	2.0	6.0	100	1.0	5-6	360.0	1.0	5-6	210	2.0	5-10	3,170	27.0	6-10	820	8.0	5=>6	1870.0	7.0	5-6-10	3900.0	16.0	5=>6=>10	30560.0	83.0		1012463785119	1,2,10,4,6,8,3,(7,11),5,9	1210648311579	12.7 - 11.6 - 12.5 - 12.9 - 13.1 - 13.6	12.7 - 24.3 - 36.8 - 49.7 - 62.8 - 76.4 (36.8-39.6)	10.0	440.0	8.0	5-6	230.0	1.0	5=>6	2160.0	8.0
202043011105	ダ	左	1500	晴	稍重	16:00	C2九　十		2020-1-11	10	船橋	5			2.0	110.0	1.0	2.0	110	1.0	14.0	1,180	9.0	2-14	4440.0	11.0	2-14	1,600	16.0	2-6	340	3.0	6-14	7,460	42.0	2=>14	5640.0	12.0	2-6-14	9990.0	31.0	2=>14=>6	32150.0	80.0	1412263413185911107	1412234611385911107	14,12,2,3,4,6,1,13,8,5,10,(11,9),7	1412236418513119107	7.0 - 12.5 - 13.4 - 13.2 - 12.1 - 12.6 - 12.8 - 13.3	7.0 - 19.5 - 32.9 - 46.1 - 58.2 - 70.8 - 83.6 - 96.9 (32.9-38.7)	6.0	220.0	3.0	2-8	3420.0	8.0	2=>8	2880.0	8.0
202043011106	ダ	左	1200	晴	稍重	16:30	ハートビート・スプリ 		2020-1-11	10	船橋	5			6.0	180.0	1.0	6.0	120	2.0	1.0	100	1.0	1-6	210.0	1.0	1-6	110	1.0	6-7	150	3.0	1-7	130	2.0	6=>1	390.0	2.0	1-6-7	200.0	1.0	6=>1=>7	750.0	2.0		1637245	1,3,(2,6),7,4,5	1362745	12.7 - 11.5 - 12.2 - 12.6 - 12.9 - 13.2	12.7 - 24.2 - 36.4 - 49.0 - 61.9 - 75.1 (36.4-38.7)									
202043011107	ダ	左	1200	晴	稍重	17:00	イルミネーション行く 		2020-1-11	10	船橋	5			4.0	120.0	1.0	4.0	100	1.0	5.0	100	2.0	4-5	130.0	1.0	4-5	110	1.0	4-9	620	6.0	5-9	920	13.0	4=>5	150.0	1.0	4-5-9	1350.0	5.0	4=>5=>9	2310.0	7.0		4165328791011	4,1,(5,6),3,7,(2,8),9,10,11	4-5,1,6,3,7,2,8,9,10,11	12.1 - 11.2 - 11.9 - 11.8 - 12.1 - 13.9	12.1 - 23.3 - 35.2 - 47.0 - 59.1 - 73.0 (35.2-37.8)	9.0	360.0	6.0	4-5	140.0	1.0	4=>5	160.0	1.0
202043011108	ダ	左	1600	晴	稍重	17:30	船橋飯塚海苔を食べま 		2020-1-11	10	船橋	5			2.0	230.0	1.0	2.0	120	1.0	4.0	520	7.0	2-4	1570.0	8.0	2-4	570	8.0	2-8	170	1.0	4-8	1,800	19.0	2=>4	3300.0	13.0	2-4-8	1890.0	9.0	2=>4=>8	8770.0	34.0	23674185	23647815	2,3,(4,6),7,8,1,5	23467815	13.3 - 13.3 - 13.7 - 13.7 - 13.4 - 13.0 - 12.8 - 12.7	13.3 - 26.6 - 40.3 - 54.0 - 67.4 - 80.4 - 93.2 - 105.9 (40.3-38.5)	8.0	210.0	5.0						
202043011109	ダ	左	1200	晴	稍重	18:05	初鷹スプリント 		2020-1-11	10	船橋	5	(ハンデ)		2.0	3600.0	4.0	2.0	470	5.0	4.0	220	3.0	2-4	6850.0	10.0	2-4	1,420	14.0	2-7	4,860	24.0	4-7	1,570	16.0	2=>4	34790.0	34.0	2-4-7	28980.0	34.0	2=>4=>7	218420.0	179.0		53241768	3,5,4,2,6,7,(1,8)	35426178	12.8 - 11.7 - 12.1 - 12.1 - 12.6 - 12.8	12.8 - 24.5 - 36.6 - 48.7 - 61.3 - 74.1 (36.6-37.5)	7.0	600.0	6.0						
202043011110	ダ	左	1200	晴	稍重	18:40	七福神スプリント 		2020-1-11	10	船橋	5	(ハンデ)		9.0	410.0	2.0	9.0	140	3.0	6.0	130	2.0	6-9	1210.0	4.0	6-9	420	5.0	9-12	370	3.0	6-12	280	1.0	9=>6	1760.0	6.0	6-9-12	1180.0	2.0	9=>6=>12	6690.0	8.0		910511612284137	9,10,12,(5,11),(6,3),2,(4,8),1,7	910125116234817	12.5 - 11.2 - 11.6 - 12.1 - 12.5 - 13.6	12.5 - 23.7 - 35.3 - 47.4 - 59.9 - 73.5 (35.3-38.2)	12.0	120.0	1.0	5-7	940.0	6.0	7=>5	1550.0	8.0
202043011111	ダ	左	1500	晴	稍重	19:15	習志野特別 		2020-1-11	10	船橋	5	(ハンデ)		5.0	2430.0	5.0	5.0	340	7.0	2.0	130	1.0	2-5	2580.0	10.0	2-5	490	7.0	5-11	560	9.0	2-11	200	1.0	5=>2	9230.0	26.0	2-5-11	1360.0	3.0	5=>2=>11	29430.0	99.0	611210941278351	611102912478351	6,11,10,2,9,12,4,(8,7),3,5,1	611210941287351	6.9 - 12.0 - 12.1 - 12.3 - 12.4 - 12.8 - 13.1 - 13.5	6.9 - 18.9 - 31.0 - 43.3 - 55.7 - 68.5 - 81.6 - 95.1 (31.0-39.4)	11.0	130.0	2.0	2-5	2930.0	11.0	5=>2	8310.0	25.0
202043011112	ダ	左	2200	晴	稍重	19:50	羅生門特別 		2020-1-11	10	船橋	5	(ハンデ)		5.0	330.0	1.0	5.0	180	2.0	3.0	400	8.0	3-5	7440.0	23.0	3-5	1,890	26.0	5-6	440	3.0	3-6	1,670	23.0	5=>3	10240.0	40.0	3-5-6	8000.0	30.0	5=>3=>6	51530.0	196.0	512921110687341	512291161087341	5,12,(2,11),(6,7),9,(10,8),3,1,4	512112679311084	13.5 - 13.1 - 14.0 - 13.5 - 14.5 - 14.0 - 13.4 - 12.8 - 12.7 - 13.7 - 14.3	13.5 - 26.6 - 40.6 - 54.1 - 68.6 - 82.6 - 96.0 - 108.8 - 121.5 - 135.2 - 149.5 (40.6-40.7)	6.0	200.0	3.0	3-5	3630.0	12.0	5=>3	4240.0	18.0
202043021001	ダ	左	1200	晴	良	14:00	C3　十二		2020-2-10	11	船橋	1			5.0	170.0	1.0	5.0	100	1.0	1.0	100	2.0	1-5	130.0	1.0	1-5	100	1.0	4-5	110	2.0	1-4	120	3.0	5=>1	320.0	2.0	1-4-5	120.0	1.0	5=>1=>4	470.0	2.0		13254	(1,5),3,4,2	1,5-3,4,2	13.3 - 12.5 - 11.7 - 12.2 - 13.1 - 13.9	13.3 - 25.8 - 37.5 - 49.7 - 62.8 - 76.7 (37.5-39.2)									
202043021002	ダ	左	1200	晴	良	14:30	C3　十一		2020-2-10	11	船橋	1			10.0	150.0	1.0	10.0	100	1.0	7.0	100	2.0	7-10	130.0	1.0	7-10	100	1.0	4-10	300	4.0	4-7	310	5.0	10=>7	180.0	1.0	4-7-10	430.0	2.0	10=>7=>4	890.0	2.0		7104251161983	7,10,2,4,(5,11),3,(1,6),(8,9)	7102435111968	13.1 - 12.8 - 13.3 - 12.6 - 12.9 - 13.3	13.1 - 25.9 - 39.2 - 51.8 - 64.7 - 78.0 (39.2-38.8)	4.0	170.0	4.0	6-8	120.0	1.0	8=>6	230.0	1.0
202043021003	ダ	左	1200	晴	良	15:00	C3九　十		2020-2-10	11	船橋	1			1.0	110.0	1.0	1.0	100	1.0	9.0	170	3.0	1-9	480.0	2.0	1-9	220	2.0	1-5	260	4.0	5-9	840	13.0	1=>9	500.0	2.0	1-5-9	880.0	3.0	1=>9=>5	1920.0	5.0		191241138251067	1,9,12,(4,10),11,7,5,8,2,6,3	191012475112863	12.9 - 12.8 - 12.9 - 12.8 - 12.9 - 13.3	12.9 - 25.7 - 38.6 - 51.4 - 64.3 - 77.6 (38.6-39.0)	5.0	190.0	5.0	1-7	210.0	1.0	1=>7	260.0	1.0
202043021004	ダ	左	1500	晴	良	15:30	C3九　十		2020-2-10	11	船橋	1			7.0	630.0	4.0	7.0	180	4.0	2.0	170	2.0	2-7	1590.0	6.0	2-7	620	8.0	7-9	2,340	21.0	2-9	2,140	20.0	7=>2	3730.0	14.0	2-7-9	10410.0	35.0	7=>2=>9	44430.0	146.0	368529714	368952714	(3,6),8,5,9,2,7,1,4	839657214	7.1 - 12.9 - 13.3 - 13.4 - 13.3 - 13.4 - 13.3 - 14.4	7.1 - 20.0 - 33.3 - 46.7 - 60.0 - 73.4 - 86.7 - 101.1 (33.3-41.1)	9.0	540.0	7.0	2-7	1960.0	9.0	7=>2	5260.0	22.0
202043021005	ダ	左	1200	晴	良	16:00	3歳三　四		2020-2-10	11	船橋	1	119万円以上196万円未満		7.0	220.0	1.0	7.0	130	1.0	10.0	160	4.0	7-10	430.0	1.0	7-10	210	1.0	6-7	1,920	23.0	6-10	1,400	17.0	7=>10	760.0	1.0	6-7-10	8550.0	30.0	7=>10=>6	26350.0	85.0		1257910863114	(1,2),(7,10),5,9,6,(8,11),3,4	2171059611384	12.6 - 11.7 - 12.2 - 12.7 - 13.0 - 14.4	12.6 - 24.3 - 36.5 - 49.2 - 62.2 - 76.6 (36.5-40.1)	6.0	920.0	9.0	6-8	440.0	2.0	6=>8	880.0	3.0
202043021006	ダ	左	1500	晴	良	16:30	3歳三　四		2020-2-10	11	船橋	1	119万円以上196万円未満		7.0	170.0	1.0	7.0	130	1.0	5.0	1,420	6.0	5-7	1720.0	6.0	5-7	310	7.0	6-7	120	1.0	5-6	350	9.0	7=>5	2450.0	8.0	5-6-7	590.0	4.0	7=>5=>6	4150.0	13.0	765132	7,6,5-1,3,2	7,6,5-1,3,2	7,6,5-1,3-2	7.1 - 12.1 - 12.5 - 12.9 - 13.2 - 13.2 - 12.9 - 13.1	7.1 - 19.2 - 31.7 - 44.6 - 57.8 - 71.0 - 83.9 - 97.0 (31.7-39.2)									
202043021007	ダ	左	1200	晴	良	17:00	今年の冬もジュエルミ		2020-2-10	11	船橋	1			9.0	490.0	2.0	9.0	120	2.0	1.0	110	1.0	1-9	480.0	2.0	1-9	250	2.0	9-10	920	12.0	1-10	1,010	14.0	9=>1	1220.0	4.0	1-9-10	3070.0	10.0	9=>1=>10	14890.0	36.0		618111249275310	(1,6),11,(2,8),12,9,4,7,5,3,10	161128491275310	12.7 - 11.7 - 12.0 - 12.3 - 13.2 - 14.1	12.7 - 24.4 - 36.4 - 48.7 - 61.9 - 76.0 (36.4-39.6)	10.0	410.0	8.0	1-7	360.0	1.0	7=>1	1030.0	3.0
202043021008	ダ	左	1200	晴	良	17:30	浜風スプリント 		2020-2-10	11	船橋	1			6.0	470.0	2.0	6.0	180	2.0	2.0	200	4.0	2-6	900.0	1.0	2-6	460	2.0	6-12	1,400	19.0	2-12	1,470	22.0	6=>2	1100.0	1.0	2-6-12	6900.0	27.0	6=>2=>12	21930.0	68.0		118910465123721	8,9,11,(4,10),6,(5,12),3,7,2,1	894106512731121	12.3 - 11.3 - 11.8 - 12.5 - 13.2 - 13.6	12.3 - 23.6 - 35.4 - 47.9 - 61.1 - 74.7 (35.4-39.3)	12.0	510.0	8.0	2-5	690.0	3.0	5=>2	1440.0	7.0
202043021009	ダ	左	1600	晴	良	18:05	紅梅賞		2020-2-10	11	船橋	1			3.0	1070.0	5.0	3.0	190	3.0	12.0	170	2.0	3-12	1750.0	7.0	3-12	620	8.0	3-13	1,360	16.0	12-13	1,120	14.0	3=>12	4660.0	16.0	3-12-13	8680.0	33.0	3=>12=>13	62140.0	177.0	2561213101137948114	2561210131137498114	2,(5,6),12,(13,10),11,(3,1),7,4,9,8,14	2651312103111478914	12.8 - 12.2 - 13.3 - 13.5 - 12.9 - 13.0 - 13.6 - 14.0	12.8 - 25.0 - 38.3 - 51.8 - 64.7 - 77.7 - 91.3 - 105.3 (38.3-40.6)	13.0	500.0	8.0	3-7	1240.0	7.0	3=>7	3090.0	14.0
202043021010	ダ	左	1000	晴	良	18:40	フェブラリーダッシュ 		2020-2-10	11	船橋	1	(ハンデ)		1.0	2750.0	9.0	1.0	690	9.0	14.0	310	6.0	1-14	8890.0	31.0	1-14	2,650	34.0	1-13	1,850	28.0	13-14	1,100	17.0	1=>14	23830.0	66.0	1-13-14	19570.0	73.0	1=>14=>13	249250.0	543.0			5.411612182391372e+18	5.411112683213971e+18	12.1 - 11.2 - 11.9 - 12.8 - 13.7	12.1 - 23.3 - 35.2 - 48.0 - 61.7 (35.2-38.4)	13.0	290.0	4.0	1-8	4470.0	20.0	1=>8	10640.0	39.0
202043021011	ダ	左	1500	晴	良	19:15	松戸特別 		2020-2-10	11	船橋	1			4.0	6860.0	12.0	4.0	1,220	11.0	8.0	250	3.0	4-8	17430.0	40.0	4-8	5,140	42.0	4-7	15,930	64.0	7-8	2,060	26.0	4=>8	46940.0	85.0	4-7-8	109750.0	164.0	4=>8=>7	797450.0	932.0	481127631011592	481127610311592	487112610391152	487161031211952	6.9 - 12.5 - 13.1 - 13.2 - 12.8 - 12.7 - 13.1 - 13.7	6.9 - 19.4 - 32.5 - 45.7 - 58.5 - 71.2 - 84.3 - 98.0 (32.5-39.5)	7.0	860.0	10.0	4-6	11510.0	27.0	4=>6	26810.0	53.0
202043021012	ダ	左	1600	晴	良	19:50	久留里特別 		2020-2-10	11	船橋	1			10.0	140.0	1.0	10.0	110	1.0	12.0	210	3.0	10-12	950.0	2.0	10-12	450	3.0	9-10	520	5.0	9-12	1,830	21.0	10=>12	1140.0	2.0	9-10-12	3550.0	8.0	10=>12=>9	9450.0	19.0	3136142101179125148	3136142101197125184	3,(6,13,10),(2,14),7,(9,11),12,5-1,8,4	3106213971214511184	12.8 - 12.2 - 12.7 - 12.7 - 13.0 - 13.2 - 13.9 - 13.7	12.8 - 25.0 - 37.7 - 50.4 - 63.4 - 76.6 - 90.5 - 104.2 (37.7-40.8)	9.0	260.0	5.0	6-7	600.0	2.0	6=>7	600.0	3.0
202043021101	ダ	左	1000	晴	良	13:55	C3　選抜馬		2020-2-11	11	船橋	2			12.0	320.0	1.0	12.0	140	2.0	2.0	130	1.0	2-12	520.0	1.0	2-12	210	1.0	10-12	510	7.0	2-10	390	3.0	12=>2	1050.0	2.0	2-10-12	1280.0	4.0	12=>2=>10	5320.0	7.0			12,3,7,(2,13),11,(4,10),6,9,(5,1),8	12237131141069518	12.3 - 11.6 - 12.2 - 12.6 - 13.8	12.3 - 23.9 - 36.1 - 48.7 - 62.5 (36.1-38.6)	10.0	170.0	5.0	2-8	470.0	1.0	8=>2	1180.0	4.0
202043021102	ダ	左	1200	晴	良	14:25	C3七　八		2020-2-11	11	船橋	2			1.0	1490.0	5.0	1.0	160	4.0	8.0	110	2.0	1-8	1870.0	9.0	1-8	360	6.0	1-2	350	5.0	2-8	150	1.0	1=>8	6320.0	18.0	1-2-8	1000.0	4.0	1=>8=>2	15420.0	54.0		268391754.0	268197354.0	261879543.0	12.9 - 12.3 - 12.6 - 12.8 - 13.2 - 13.0	12.9 - 25.2 - 37.8 - 50.6 - 63.8 - 76.8 (37.8-39.0)	2.0	110.0	1.0	1-8	1500.0	5.0	1=>8	4270.0	13.0
202043021103	ダ	左	1500	晴	良	14:55	船橋飯塚海苔店賞		2020-2-11	11	船橋	2			10.0	890.0	5.0	10.0	220	5.0	3.0	180	2.0	3-10	1870.0	8.0	3-10	640	9.0	8-10	1,380	18.0	3-8	800	11.0	10=>3	4490.0	19.0	3-8-10	6940.0	27.0	10=>3=>8	32810.0	119.0	111012324869571	111031224869517	11,10,8,5,12,3,4,(2,6),(9,7),1	111085312462791	7.0 - 12.8 - 13.3 - 13.8 - 13.2 - 12.5 - 13.2 - 14.4	7.0 - 19.8 - 33.1 - 46.9 - 60.1 - 72.6 - 85.8 - 100.2 (33.1-40.1)	8.0	370.0	6.0	3-7	1750.0	8.0	7=>3	3780.0	20.0
202043021104	ダ	左	1200	晴	良	15:25	遊園地ならよみうりラ		2020-2-11	11	船橋	2			7.0	650.0	3.0	7.0	180	3.0	1.0	280	6.0	1-7	3550.0	13.0	1-7	1,020	12.0	4-7	430	4.0	1-4	680	7.0	7=>1	6720.0	23.0	1-4-7	4890.0	17.0	7=>1=>4	34750.0	111.0		471281119523106	4,7,(1,12),8,11,5,9,2,3-6,10	4,7,1,12,8,5,11,9,3,2-6-10	12.7 - 11.7 - 12.0 - 12.7 - 12.7 - 13.7	12.7 - 24.4 - 36.4 - 49.1 - 61.8 - 75.5 (36.4-39.1)	4.0	180.0	2.0	1-6	900.0	5.0	6=>1	1240.0	5.0
202043021105	ダ	左	1600	晴	良	15:55	イルミネーションはよ		2020-2-11	11	船橋	2			11.0	800.0	4.0	11.0	180	4.0	7.0	160	2.0	7-11	1480.0	5.0	7-11	480	4.0	6-11	1,540	18.0	6-7	650	10.0	11=>7	3500.0	13.0	6-7-11	6140.0	22.0	11=>7=>6	27820.0	93.0	711894101561232	711894101563122	7,11,8,9,5,4,(1,10),(6,2),(3,12)	711854196102312	12.6 - 12.6 - 12.8 - 12.8 - 12.9 - 13.0 - 13.3 - 14.0	12.6 - 25.2 - 38.0 - 50.8 - 63.7 - 76.7 - 90.0 - 104.0 (38.0-40.3)	6.0	220.0	5.0	6-8	590.0	4.0	8=>6	1550.0	7.0
202043021106	ダ	左	1600	晴	良	16:25	たまご王国千葉のたま		2020-2-11	11	船橋	2			1.0	400.0	2.0	1.0	180	2.0	10.0	210	5.0	1-10	2010.0	9.0	1-10	640	9.0	1-5	1,340	19.0	5-10	1,130	14.0	1=>10	2880.0	14.0	1-5-10	7660.0	27.0	1=>10=>5	27280.0	103.0	123411710813956	123411710813956	1,2,11,3,(4,8),(10,7),5,9,13,6	111281074539613	12.6 - 12.8 - 13.7 - 13.3 - 12.3 - 12.9 - 13.3 - 13.7	12.6 - 25.4 - 39.1 - 52.4 - 64.7 - 77.6 - 90.9 - 104.6 (39.1-39.9)	5.0	450.0	7.0	1-7	340.0	1.0	1=>7	990.0	4.0
202043021107	ダ	左	1500	晴	良	16:55	結婚56周年「徳治&		2020-2-11	11	船橋	2			1.0	160.0	1.0	1.0	110	1.0	10.0	120	2.0	1-10	250.0	1.0	1-10	160	1.0	1-9	770	10.0	9-10	850	11.0	1=>10	400.0	1.0	1-9-10	1810.0	5.0	1=>10=>9	3610.0	6.0	911241063851271	911246108351271	9,11,2,4,10,6,8,3,5,12,(1,7)	911210468312157	7.0 - 12.5 - 12.6 - 12.6 - 12.5 - 13.0 - 13.4 - 13.0	7.0 - 19.5 - 32.1 - 44.7 - 57.2 - 70.2 - 83.6 - 96.6 (32.1-39.4)	9.0	340.0	7.0	1-7	250.0	1.0	1=>7	350.0	1.0
202043021108	ダ	左	1200	晴	良	17:30	馬い八丈島レモンを食 		2020-2-11	11	船橋	2			9.0	130.0	1.0	9.0	110	1.0	7.0	250	5.0	7-9	820.0	4.0	7-9	390	4.0	1-9	440	6.0	1-7	1,930	25.0	9=>7	1190.0	4.0	1-7-9	3670.0	17.0	9=>7=>1	9330.0	29.0		910512811743126	10,9,5,1,11,8,(7,4),(2,12),6,3	109157811426312	12.4 - 11.9 - 11.9 - 12.6 - 13.3 - 13.5	12.4 - 24.3 - 36.2 - 48.8 - 62.1 - 75.6 (36.2-39.4)	1.0	300.0	8.0	6-7	660.0	4.0	7=>6	760.0	3.0
202043021109	ダ	左	1500	晴	良	18:05	ハートビート・プリン 		2020-2-11	11	船橋	2			7.0	290.0	2.0	7.0	140	2.0	8.0	430	6.0	7-8	3330.0	11.0	7-8	790	11.0	6-7	260	2.0	6-8	1,410	17.0	7=>8	4940.0	17.0	6-7-8	2830.0	11.0	7=>8=>6	16780.0	59.0	48162735	48617235	4,6,(8,7),1,(2,5),3	46781523	6.7 - 11.9 - 12.9 - 13.0 - 12.5 - 12.6 - 13.1 - 13.9	6.7 - 18.6 - 31.5 - 44.5 - 57.0 - 69.6 - 82.7 - 96.6 (31.5-39.6)	6.0	160.0	3.0						
202043021110	ダ	左	1600	晴	良	18:40	フリオーソ・メモリア 		2020-2-11	11	船橋	2	325万円以上		1.0	250.0	2.0	1.0	180	2.0	3.0	230	3.0	1-3	1090.0	4.0	1-3	270	4.0	1-2	340	5.0	2-3	570	7.0	1=>3	1800.0	6.0	1-2-3	1710.0	7.0	1=>3=>2	6620.0	21.0	1527346	1527346	1752346	1723546	12.6 - 12.9 - 13.2 - 13.2 - 12.6 - 12.6 - 13.2 - 13.2	12.6 - 25.5 - 38.7 - 51.9 - 64.5 - 77.1 - 90.3 - 103.5 (38.7-39.0)									
202043021111	ダ	左	1700	晴	良	19:15	春告鳥特別 		2020-2-11	11	船橋	2	(ハンデ)		2.0	250.0	1.0	2.0	170	2.0	4.0	960	7.0	2-4	3200.0	10.0	2-4	620	11.0	2-5	150	1.0	4-5	640	12.0	2=>4	4630.0	14.0	2-4-5	1240.0	5.0	2=>4=>5	9500.0	36.0	2345716	2347561	2,3,4-7,(5,6),1	2437561	7.1 - 11.1 - 12.6 - 12.9 - 13.0 - 12.9 - 13.4 - 13.5 - 13.7	7.1 - 18.2 - 30.8 - 43.7 - 56.7 - 69.6 - 83.0 - 96.5 - 110.2 (30.8-40.6)									
202043021112	ダ	左	1600	晴	良	19:50	ザ・ナゲッツ「ダーク 		2020-2-11	11	船橋	2			7.0	210.0	1.0	7.0	120	1.0	10.0	150	3.0	7-10	600.0	1.0	7-10	290	2.0	2-7	260	1.0	2-10	530	7.0	7=>10	920.0	1.0	2-7-10	1320.0	4.0	7=>10=>2	4030.0	5.0	1011154793628	1011154793628	10,1,11,7,(4,3),9,(5,6),2,8	1071439621158	12.6 - 11.8 - 12.4 - 12.8 - 12.9 - 13.2 - 13.3 - 13.2	12.6 - 24.4 - 36.8 - 49.6 - 62.5 - 75.7 - 89.0 - 102.2 (36.8-39.7)	2.0	130.0	2.0	6-8	430.0	1.0	6=>8	720.0	1.0
