	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202143040909	ダ	左	1600	曇	良	19:05	フォークソング賞		2021-4-9	1	船橋	5			5	500	2	5	200	2	10	360	7	12.0	250	5.0	5-10	3800	17	5-10	1,240	18	5-12	840	10	10-12	1,310	19	5=>10	6850	33	5-10-12	8870	31	5=>10=>12	48080	164	5101141292313176814	5101141221931368714	5104111229131367814	5104121121136398714	12.6 - 12.2 - 12.6 - 12.6 - 12.1 - 12.5 - 13.1 - 14.0	12.6 - 24.8 - 37.4 - 50.0 - 62.1 - 74.6 - 87.7 - 101.7 (37.4-39.6)	4-6	1000.0	6.0	4=>6	2090.0	12.0
202143040910	ダ	左	1200	曇	良	19:40	エイプリルスプリント 		2021-4-9	1	船橋	5			8	150	1	8	110	1	6	420	8	1.0	120	2.0	6-8	2170	8	6-8	720	9	1-8	160	1	1-6	1,340	17	8=>6	2750	9	1-6-8	2080	7	8=>6=>1	9130	27		61284310512711.0	12681043512711.0	12683451102117.0	11.9 - 10.7 - 11.3 - 12.1 - 12.8 - 13.2	11.9 - 22.6 - 33.9 - 46.0 - 58.8 - 72.0 (33.9-38.1)	5-6	1710.0	6.0	6=>5	2710.0	9.0
202143040911	ダ	左	1600	曇	良	20:15	こぼれ桜特別 		2021-4-9	1	船橋	5			8	570	3	8	200	4	2	140	1	4.0	210	5.0	2-8	1210	4	2-8	460	4	4-8	1,080	16	2-4	440	3	8=>2	2650	9	2-4-8	2960	8	8=>2=>4	20070	55	4812111412536791310	4811121142356713910	4,8,(1,11),12,2,3,14,(5,13),7,6,9,10	4811221131413576910	12.6 - 12.0 - 12.1 - 12.6 - 12.4 - 12.6 - 13.0 - 13.4	12.6 - 24.6 - 36.7 - 49.3 - 61.7 - 74.3 - 87.3 - 100.7 (36.7-39.0)	2-5	1240.0	6.0	5=>2	3020.0	13.0
202143040912	ダ	左	2200	曇	良	20:50	船橋JOCKEYSF		2021-4-9	1	船橋	5			12	350	2	12	160	2	8	210	5	4.0	150	1.0	8-12	1650	7	8-12	500	7	4-12	310	1	4-8	430	5	12=>8	2890	13	4-8-12	1720	5	12=>8=>4	11440	29	6121341191578103-2	6121341191578103-2	1268134111957103-2	1268411131109357-2	13.2 - 12.8 - 13.7 - 13.7 - 14.2 - 14.1 - 14.0 - 12.5 - 13.5 - 13.9 - 13.8	13.2 - 26.0 - 39.7 - 53.4 - 67.6 - 81.7 - 95.7 - 108.2 - 121.7 - 135.6 - 149.4 (39.7-41.2)	6-8	1610.0	8.0	8=>6	2470.0	13.0
202143050301	ダ	左	1500	晴	重	10:45	3歳四　五		2021-5-3	2	船橋	1	166.5万円以上218万円未満		5	3210	6	5	450	7	9	510	8	2.0	130	1.0	5-9	18760	28	5-9	3,380	25	2-5	890	7	2-9	990	12	5=>9	36070	50	2-5-9	8910	26	5=>9=>2	121050	224	2591131018674	2593111018764	2511931084176	2591110834176	7.2 - 11.9 - 12.8 - 12.7 - 12.4 - 13.1 - 13.7 - 13.5	7.2 - 19.1 - 31.9 - 44.6 - 57.0 - 70.1 - 83.8 - 97.3 (31.9-40.3)	5-7	5100.0	12.0	5=>7	15340.0	28.0
202143050302	ダ	左	1200	晴	重	11:15	3歳四　五		2021-5-3	2	船橋	1	166.5万円以上218万円未満		3	670	4	3	140	4	9	100	1	6.0	120	2.0	3-9	490	2	3-9	230	3	3-6	420	9	6-9	170	1	3=>9	1330	5	3-6-9	730	2	3=>9=>6	4970	15		368592417	365892417	36589241-7	12.5 - 11.7 - 12.2 - 12.2 - 13.6 - 13.5	12.5 - 24.2 - 36.4 - 48.6 - 62.2 - 75.7 (36.4-39.3)	3-8	450.0	2.0	3=>8	1270.0	5.0
202143050303	ダ	左	1200	晴	重	11:45	C3六　七		2021-5-3	2	船橋	1			10	250	2	10	120	1	7	210	5	8.0	120	2.0	7-10	1570	6	7-10	410	7	8-10	150	1	7-8	380	4	10=>7	2430	6	7-8-10	640	2	10=>7=>8	4820	12		4101786592123.0	4101872596312.0	4101875296312.0	12.4 - 11.6 - 12.1 - 12.8 - 13.5 - 13.6	12.4 - 24.0 - 36.1 - 48.9 - 62.4 - 76.0 (36.1-39.9)	6-7	200.0	1.0	7=>6	400.0	1.0
202143050304	ダ	左	1500	晴	重	12:15	C3六　七		2021-5-3	2	船橋	1			4	430	2	4	150	2	1	100	1	11.0	380	8.0	1-4	500	2	1-4	250	2	4-11	1,470	19	1-11	790	11	4=>1	1370	6	1-4-11	3120	12	4=>1=>11	15880	51	211763511298410	211671231598410	821171269341510	821171264319510	7.3 - 12.3 - 13.5 - 13.4 - 12.3 - 12.7 - 13.8 - 14.7	7.3 - 19.6 - 33.1 - 46.5 - 58.8 - 71.5 - 85.3 - 100.0 (33.1-41.2)	1-4	560.0	3.0	4=>1	1440.0	6.0
202143050305	ダ	左	1200	晴	重	12:45	C3　選抜馬		2021-5-3	2	船橋	1			10	280	2	10	110	2	5	140	3	9.0	110	1.0	5-10	910	3	5-10	290	3	9-10	150	1	5-9	240	2	10=>5	1560	4	5-9-10	620	1	10=>5=>9	4170	7		(2,5),10,9,12,7,3,1,6,8,11,4	51021297831161-4	51012987113261-4	12.9 - 11.5 - 12.1 - 12.8 - 13.1 - 13.7	12.9 - 24.4 - 36.5 - 49.3 - 62.4 - 76.1 (36.5-39.6)	5-7	270.0	1.0	7=>5	480.0	2.0
202143050306	ダ	左	1200	晴	重	13:15	動物にも使えて安心除		2021-5-3	2	船橋	1			3	150	1	3	110	1	10	2,300	12	12.0	220	4.0	3-10	15080	32	3-10	6,450	38	3-12	380	3	10-12	13,440	53	3=>10	17330	44	3-10-12	36080	75	3=>10=>12	140540	311		137410121186295.0	131012841179562.0	131081241175926.0	12.7 - 11.6 - 12.0 - 12.2 - 13.3 - 13.2	12.7 - 24.3 - 36.3 - 48.5 - 61.8 - 75.0 (36.3-38.7)	3-7	1840.0	6.0	3=>7	2320.0	8.0
202143050307	ダ	左	1500	晴	重	13:45	C1三　四五　イ		2021-5-3	2	船橋	1			8	550	2	8	140	2	7	100	1	10.0	600	6.0	7-8	400	1	7-8	170	1	8-10	2,330	17	7-10	1,300	13	8=>7	1230	5	7-8-10	4750	12	8=>7=>10	21640	60	911812764110253	911871264110253	971211810146253	971281111046253	7.0 - 12.2 - 12.9 - 12.9 - 12.5 - 12.4 - 13.7 - 13.4	7.0 - 19.2 - 32.1 - 45.0 - 57.5 - 69.9 - 83.6 - 97.0 (32.1-39.5)	6-6	380.0	2.0	6=>6	300.0	1.0
202143050308	ダ	左	1500	晴	重	14:15	馬い!江戸前千葉飯塚		2021-5-3	2	船橋	1			10	390	2	10	160	4	8	150	3	2.0	130	1.0	8-10	750	1	8-10	320	1	2-10	460	9	2-8	430	6	10=>8	1370	1	2-8-10	1200	2	10=>8=>2	7660	18	4811027639115	4810127639115	481072361911-5	8102743619115	7.0 - 12.8 - 13.1 - 12.7 - 12.4 - 12.4 - 13.1 - 13.2	7.0 - 19.8 - 32.9 - 45.6 - 58.0 - 70.4 - 83.5 - 96.7 (32.9-38.7)	7-8	700.0	1.0	8=>7	1300.0	2.0
202143050309	ダ	左	1200	晴	重	14:50	ゴールデンスプリント 		2021-5-3	2	船橋	1			3	5740	9	3	760	8	8	190	2	10.0	2,140	11.0	3-8	11870	24	3-8	2,240	23	3-10	18,690	52	8-10	10,750	48	3=>8	38820	53	3-8-10	237200	140	3=>8=>10	1925780	774		1511936874102.0	1591186347102.0	1591183647102.0	12.3 - 11.5 - 11.7 - 12.2 - 12.9 - 13.7	12.3 - 23.8 - 35.5 - 47.7 - 60.6 - 74.3 (35.5-38.8)	3-7	2530.0	7.0	3=>7	13030.0	21.0
202143050310	ダ	左	1600	晴	重	15:25	いるか特別 		2021-5-3	2	船橋	1			1	1010	3	1	170	4	7	140	2	2.0	100	1.0	1-7	2610	8	1-7	520	7	1-2	210	2	2-7	180	1	1=>7	5610	14	1-2-7	630	1	1=>7=>2	12540	33	13712213841065119	13712213841011659	13721213810491156	13721381241011596	13.0 - 12.2 - 12.9 - 13.0 - 12.6 - 12.5 - 12.8 - 13.1	13.0 - 25.2 - 38.1 - 51.1 - 63.7 - 76.2 - 89.0 - 102.1 (38.1-38.4)	1-5	2440.0	7.0	1=>5	6430.0	14.0
202143050311	ダ	左	1200	晴	重	16:05	若潮スプリント	G	2021-5-3	2	船橋	1	(別定)		6	190	1	6	120	1	5	970	11	7.0	180	3.0	5-6	3110	11	5-6	970	12	6-7	270	2	5-7	2,210	25	6=>5	3970	14	5-6-7	4410	15	6=>5=>7	19260	59		691171512103428.0	691171215108342.0	697111125108342.0	12.2 - 11.0 - 11.2 - 11.9 - 13.2 - 13.8	12.2 - 23.2 - 34.4 - 46.3 - 59.5 - 73.3 (34.4-38.9)	5-5	5000.0	15.0	5=>5	5190.0	17.0
202143050312	ダ	左	2200	晴	重	16:45	憲法記念2200 		2021-5-3	2	船橋	1			11	680	3	11	330	5	3	300	4	7.0	710	9.0	3-11	4030	18	3-11	1,310	18	7-11	1,920	24	3-7	2,950	31	11=>3	8910	37	3-7-11	20980	63	11=>3=>7	131570	364	675392118110124	675392118112104	673951128121104	673511982121104	13.2 - 12.3 - 13.5 - 13.9 - 14.4 - 14.4 - 13.9 - 13.0 - 12.8 - 14.2 - 13.6	13.2 - 25.5 - 39.0 - 52.9 - 67.3 - 81.7 - 95.6 - 108.6 - 121.4 - 135.6 - 149.2 (39.0-40.6)	3-8	2190.0	10.0	8=>3	3330.0	17.0
202143050401	ダ	左	1200	晴	重	10:45	3歳六		2021-5-4	2	船橋	2	113万円以上166.5万円未満		6	350	2	6	160	3	2	150	2	10.0	210	4.0	2-6	510	1	2-6	280	3	6-10	760	12	2-10	600	7	6=>2	1130	2	2-6-10	1960	7	6=>2=>10	6030	9		6781011139254.0	6118710132594.0	6118710325194.0	12.7 - 11.6 - 11.8 - 12.7 - 12.9 - 13.7	12.7 - 24.3 - 36.1 - 48.8 - 61.7 - 75.4 (36.1-39.3)	2-6	490.0	2.0	6=>2	890.0	2.0
202143050402	ダ	左	1000	晴	重	11:15	C3　選抜馬		2021-5-4	2	船橋	2			5	220	1	5	160	2	10	300	5	7.0	480	7.0	5-10	1960	7	5-10	720	7	5-7	1,340	16	7-10	1,980	23	5=>10	2500	8	5-7-10	8760	30	5=>10=>7	29460	85			5.141012713138412e+18	5.101214173134893e+18	12.4 - 11.1 - 11.9 - 12.3 - 14.4	12.4 - 23.5 - 35.4 - 47.7 - 62.1 (35.4-38.6)	4-6	1660.0	8.0	4=>6	1730.0	9.0
202143050403	ダ	左	1200	晴	稍重	11:45	C3八		2021-5-4	2	船橋	2			7	6460	7	7	570	7	2	150	2	5.0	160	3.0	2-7	8870	18	2-7	1,920	18	5-7	2,000	19	2-5	350	3	7=>2	31050	43	2-5-7	8680	23	7=>2=>5	154700	246		537921086111124	5379286101-11124	5372986101-12114	12.7 - 11.8 - 12.3 - 12.6 - 13.1 - 14.2	12.7 - 24.5 - 36.8 - 49.4 - 62.5 - 76.7 (36.8-39.9)	2-6	1130.0	6.0	6=>2	2030.0	14.0
202143050404	ダ	左	1200	晴	稍重	12:15	C3四　五		2021-5-4	2	船橋	2			2	200	1	2	110	1	10	110	2	6.0	310	6.0	2-10	330	1	2-10	210	1	2-6	580	8	6-10	760	10	2=>10	510	1	2-6-10	1200	4	2=>10=>6	3470	9		103681712295411.0	106831725129411.0	106832179512411.0	12.6 - 11.6 - 12.0 - 12.2 - 12.9 - 13.8	12.6 - 24.2 - 36.2 - 48.4 - 61.3 - 75.1 (36.2-38.9)	2-7	330.0	1.0	2=>7	420.0	1.0
202143050405	ダ	左	1500	晴	稍重	12:45	C3四　五		2021-5-4	2	船橋	2			8	510	3	8	230	2	11	2,000	10	12.0	1,070	9.0	8-11	36780	41	8-11	10,390	46	8-12	2,180	25	11-12	14,470	52	8=>11	53960	68	8-11-12	178900	147	8=>11=>12	719800	697	810111294126375	810111294612357	810111294612357	81011129612453-7	7.2 - 12.4 - 12.9 - 13.0 - 12.6 - 13.1 - 13.1 - 14.4	7.2 - 19.6 - 32.5 - 45.5 - 58.1 - 71.2 - 84.3 - 98.7 (32.5-40.6)	6-8	5870.0	16.0	6=>8	9380.0	27.0
202143050406	ダ	左	1200	晴	稍重	13:15	臭いも刺激も無い除菌		2021-5-4	2	船橋	2			2	500	3	2	170	2	8	170	3	10.0	240	4.0	2-8	1310	4	2-8	390	3	2-10	800	7	8-10	560	5	2=>8	2370	7	2-8-10	2990	9	2=>8=>10	13690	37		419102512811367.0	149101252876113.0	149101228576311.0	12.5 - 11.6 - 11.9 - 12.3 - 13.4 - 13.8	12.5 - 24.1 - 36.0 - 48.3 - 61.7 - 75.5 (36.0-39.5)	2-6	1310.0	5.0	2=>6	3010.0	11.0
202143050407	ダ	左	1500	晴	稍重	13:45	馬い!津田沼サンサン		2021-5-4	2	船橋	2			2	150	1	2	100	1	4	150	2	7.0	420	7.0	2-4	360	1	2-4	190	1	2-7	660	9	4-7	2,110	24	2=>4	470	1	2-4-7	2870	9	2=>4=>7	7650	18	27914121135610	27194311121056	29714311125106	29714311125106	7.1 - 12.1 - 12.8 - 12.9 - 12.4 - 12.5 - 13.1 - 13.9	7.1 - 19.2 - 32.0 - 44.9 - 57.3 - 69.8 - 82.9 - 96.8 (32.0-39.5)	2-4	390.0	2.0	2=>4	450.0	1.0
202143050408	ダ	左	1200	晴	稍重	14:15	五月雨スプリント 		2021-5-4	2	船橋	2			2	360	1	2	160	2	10	290	6	3.0	210	4.0	2-10	1900	8	2-10	660	9	2-3	420	2	3-10	1,400	18	2=>10	3060	12	2-3-10	4080	13	2=>10=>3	24670	87		231291165710481.0	231291161075841.0	231211106975841.0	12.4 - 11.3 - 12.0 - 12.5 - 13.3 - 13.2	12.4 - 23.7 - 35.7 - 48.2 - 61.5 - 74.7 (35.7-39.0)	2-7	440.0	1.0	2=>7	840.0	1.0
202143050409	ダ	左	1600	晴	稍重	14:50	アマリリス賞		2021-5-4	2	船橋	2			6	410	2	6	120	2	9	130	4	1.0	120	3.0	6-9	790	5	6-9	270	4	1-6	300	5	1-9	350	6	6=>9	1480	6	1-6-9	620	2	6=>9=>1	3780	10	46178210931211	46172893101211	(4,6),9,7,1,2,12,3,8,10,11	69417212381011	12.7 - 12.6 - 12.5 - 12.6 - 12.5 - 12.3 - 13.0 - 13.9	12.7 - 25.3 - 37.8 - 50.4 - 62.9 - 75.2 - 88.2 - 102.1 (37.8-39.2)	5-7	950.0	5.0	5=>7	1290.0	5.0
202143050410	ダ	左	1500	晴	稍重	15:25	オランダナデシコ特別 		2021-5-4	2	船橋	2			7	460	3	7	140	2	8	160	4	5.0	120	1.0	7-8	1600	6	7-8	470	6	5-7	250	2	5-8	310	3	7=>8	3240	13	5-7-8	1090	3	7=>8=>5	9940	27	11127312561084-9	111-271235681049	117123125684109	117283512614109	6.9 - 11.5 - 11.6 - 12.2 - 12.9 - 13.7 - 14.2 - 13.1	6.9 - 18.4 - 30.0 - 42.2 - 55.1 - 68.8 - 83.0 - 96.1 (30.0-41.0)	6-6	1590.0	4.0	6=>6	1650.0	7.0
202143050411	ダ	左	1700	晴	稍重	16:05	東京湾カップ	G	2021-5-4	2	船橋	2	(別定)		8	290	1	8	120	1	4	130	2	6.0	230	5.0	4-8	580	1	4-8	270	1	6-8	440	4	4-6	610	6	8=>4	1030	1	4-6-8	1560	2	8=>4=>6	5970	7	54728613111210139	54726813111210139	54872611231191013	48726512111931310	6.9 - 11.0 - 12.6 - 13.2 - 13.1 - 12.6 - 12.0 - 12.9 - 13.7	6.9 - 17.9 - 30.5 - 43.7 - 56.8 - 69.4 - 81.4 - 94.3 - 108.0 (30.5-38.6)	4-6	370.0	1.0	6=>4	680.0	1.0
202143050412	ダ	左	2200	晴	稍重	16:45	カイヤナイト2200 		2021-5-4	2	船橋	2			7	750	3	7	120	2	4	130	3	8.0	100	1.0	4-7	1360	3	4-7	320	3	7-8	170	2	4-8	160	1	7=>4	3070	10	4-7-8	410	1	7=>4=>8	5110	14	687451102911123	687451102911123	687451101129123	867451101129123	13.2 - 12.9 - 13.4 - 12.9 - 14.1 - 13.5 - 13.5 - 12.9 - 12.9 - 13.4 - 13.9	13.2 - 26.1 - 39.5 - 52.4 - 66.5 - 80.0 - 93.5 - 106.4 - 119.3 - 132.7 - 146.6 (39.5-40.2)	4-6	240.0	1.0	6=>4	460.0	2.0
202143050501	ダ	左	1200	晴	稍重	10:45	C3二　三		2021-5-5	2	船橋	3			10	290	1	10	120	1	8	230	6	6.0	140	3.0	8-10	1350	4	8-10	340	4	6-10	220	1	6-8	520	8	10=>8	2060	7	6-8-10	940	2	10=>8=>6	6340	19		281016129115437	2,8,10,1,12,6,9,5,11,7,(4,3)	281011265971134	13.0 - 11.9 - 12.5 - 12.5 - 13.2 - 13.1	13.0 - 24.9 - 37.4 - 49.9 - 63.1 - 76.2 (37.4-38.8)	6-7	1040.0	5.0	7=>6	1370.0	6.0
202143050502	ダ	左	1500	曇	稍重	11:15	C3二　三		2021-5-5	2	船橋	3			10	190	1	10	110	1	6	260	5	9.0	150	2.0	6-10	1270	5	6-10	390	4	9-10	250	2	6-9	740	9	10=>6	2000	7	6-9-10	1740	5	10=>6=>9	6720	17	910861712114532	910817612411532	9,10,8,7,6,1,3,12,(4,11,5),2	109876312151142	7.1 - 12.9 - 13.1 - 13.0 - 12.6 - 12.6 - 13.8 - 12.9	7.1 - 20.0 - 33.1 - 46.1 - 58.7 - 71.3 - 85.1 - 98.0 (33.1-39.3)	5-7	790.0	4.0	7=>5	1010.0	5.0
202143050503	ダ	左	1200	曇	稍重	11:45	3歳二　三		2021-5-5	2	船橋	3	218万円以上317万円未満		8	240	1	8	160	2	10	1,520	12	3.0	330	5.0	8-10	14890	34	8-10	3,850	35	3-8	530	6	3-10	9,540	51	8=>10	19580	46	3-8-10	24180	65	8=>10=>3	121960	310		784115261291031.0	784115269121310.0	784115629112310.0	12.4 - 11.7 - 12.1 - 13.1 - 12.8 - 12.8	12.4 - 24.1 - 36.2 - 49.3 - 62.1 - 74.9 (36.2-38.7)	6-7	2090.0	8.0	6=>7	3390.0	16.0
202143050504	ダ	左	1500	曇	稍重	12:15	3歳二　三		2021-5-5	2	船橋	3	218万円以上317万円未満		1	380	3	1	180	3	4	140	1	8.0	510	8.0	1-4	750	3	1-4	380	4	1-8	920	12	4-8	1,330	15	1=>4	1700	7	1-4-8	4490	15	1=>4=>8	15570	47	148111210236597	148122310611597	1,4,8,12,10,2,(3,6),5,9,11,7	184106231251197	6.8 - 12.4 - 12.8 - 12.9 - 12.2 - 12.4 - 13.0 - 14.5	6.8 - 19.2 - 32.0 - 44.9 - 57.1 - 69.5 - 82.5 - 97.0 (32.0-39.9)	1-4	860.0	3.0	1=>4	1490.0	6.0
202143050505	ダ	左	1200	曇	稍重	12:45	あやめ賞 		2021-5-5	2	船橋	3			11	930	5	11	430	6	8	810	9	7.0	250	4.0	8-11	8480	28	8-11	2,530	29	7-11	990	12	7-8	1,850	22	11=>8	13970	47	7-8-11	12450	48	11=>8=>7	78490	270		974168113102125.0	978411621210135.0	978411212106315.0	12.5 - 11.5 - 12.1 - 12.2 - 12.9 - 13.6	12.5 - 24.0 - 36.1 - 48.3 - 61.2 - 74.8 (36.1-38.7)	6-8	1130.0	6.0	8=>6	2210.0	10.0
202143050506	ダ	左	1200	曇	稍重	13:15	水でも徹底除菌できる		2021-5-5	2	船橋	3			5	200	1	5	130	1	4	210	4	6.0	2,080	12.0	4-5	820	3	4-5	360	4	5-6	3,760	31	4-6	9,470	51	5=>4	1180	4	4-5-6	21870	66	5=>4=>6	53500	159		543891121071126	3,4,5,(2,9),8,7,(10,11),12,1,6	345298710611211	12.6 - 11.7 - 12.0 - 12.2 - 13.4 - 13.3	12.6 - 24.3 - 36.3 - 48.5 - 61.9 - 75.2 (36.3-38.9)	4-5	850.0	3.0	5=>4	1230.0	5.0
202143050507	ダ	左	1500	曇	稍重	13:45	馬い!八丈島レモン食		2021-5-5	2	船橋	3			3	450	3	3	170	3	7	130	1	2.0	400	7.0	3-7	310	1	3-7	170	1	2-3	930	12	2-7	660	6	3=>7	1060	4	2-3-7	1680	5	3=>7=>2	8820	23	137109581112624	137581091224611	137851021246119	137825121046119	7.1 - 12.4 - 13.1 - 12.7 - 12.5 - 12.1 - 13.2 - 13.9	7.1 - 19.5 - 32.6 - 45.3 - 57.8 - 69.9 - 83.1 - 97.0 (32.6-39.2)	3-6	360.0	2.0	3=>6	1090.0	4.0
202143050508	ダ	左	1200	小雨	稍重	14:15	ユウゲ賞		2021-5-5	2	船橋	3			9	4080	10	9	520	8	8	210	2	4.0	570	9.0	8-9	16130	36	8-9	2,820	29	4-9	6,220	47	4-8	3,010	31	9=>8	37280	74	4-8-9	62160	115	9=>8=>4	454100	679		189117612102345.0	189611212345.0	189611241235.0	12.7 - 11.5 - 12.0 - 12.3 - 12.5 - 13.5	12.7 - 24.2 - 36.2 - 48.5 - 61.0 - 74.5 (36.2-38.3)	6-7	5960.0	16.0	7=>6	12570.0	31.0
202143050509	ダ	左	1600	小雨	稍重	14:50	牡丹賞		2021-5-5	2	船橋	3			12	230	1	12	130	2	9	110	1	10.0	160	3.0	9-12	390	1	9-12	160	1	10-12	350	3	9-10	340	2	12=>9	800	2	9-10-12	830	1	12=>9=>10	3500	3	1412911113105427368	1412911113105246783	14,12,9,11,(1,10,13,5),6,8,4,7,2,3	1214910511136178423	12.7 - 12.1 - 13.4 - 13.4 - 12.8 - 12.5 - 12.5 - 14.7	12.7 - 24.8 - 38.2 - 51.6 - 64.4 - 76.9 - 89.4 - 104.1 (38.2-39.7)	6-7	270.0	1.0	7=>6	550.0	2.0
202143050510	ダ	左	1200	小雨	稍重	15:25	エメラルドスプリント 		2021-5-5	2	船橋	3			8	330	2	8	140	3	10	310	7	6.0	140	2.0	8-10	2450	11	8-10	710	10	6-8	310	3	6-10	750	13	8=>10	3250	14	6-8-10	2750	11	8=>10=>6	16630	57		71082956143	7,8,(2,10),9,6,5,3,1,4	78102963541	12.3 - 11.4 - 12.0 - 12.0 - 12.4 - 13.7	12.3 - 23.7 - 35.7 - 47.7 - 60.1 - 73.8 (35.7-38.1)	7-8	690.0	4.0	7=>8	880.0	3.0
202143050511	ダ	左	1600	小雨	稍重	16:05	かしわ記念	G1	2021-5-5	2	船橋	3	(定量)		6	360	2	6	150	2	11	220	5	10.0	210	3.0	6-11	1640	8	6-11	490	6	6-10	460	5	10-11	710	10	6=>11	2690	10	6-10-11	3490	15	6=>11=>10	16320	55	24612811315107-9	24863121115107-9	2,6,(8,12),3,11,1,4,5,10,7-9	6,2,8,12,3,11,10,1,5,4,7=9	12.0 - 12.0 - 12.3 - 12.1 - 12.0 - 12.2 - 12.9 - 13.8	12.0 - 24.0 - 36.3 - 48.4 - 60.4 - 72.6 - 85.5 - 99.3 (36.3-38.9)	5-8	640.0	3.0	5=>8	1070.0	4.0
202143050512	ダ	左	1600	小雨	稍重	16:55	くじら特別 		2021-5-5	2	船橋	3			4	450	3	4	140	3	1	360	7	2.0	140	2.0	1-4	4050	14	1-4	950	15	2-4	280	3	1-2	870	12	4=>1	7640	23	1-2-4	3550	13	4=>1=>2	30600	82	347812569	347128569	374128569	347218596	13.0 - 12.7 - 13.2 - 13.1 - 12.3 - 12.2 - 13.4 - 13.5	13.0 - 25.7 - 38.9 - 52.0 - 64.3 - 76.5 - 89.9 - 103.4 (38.9-39.1)	1-4	4020.0	15.0	4=>1	7900.0	22.0
202143050601	ダ	左	1200	晴	重	15:00	3歳八		2021-5-6	2	船橋	4	40万円以上80万円未満		9	280	2	9	140	2	11	390	6	5.0	220	4.0	9-11	3340	11	9-11	870	11	5-9	460	4	5-11	1,290	15	9=>11	4370	15	5-9-11	6230	20	9=>11=>5	31170	92		11483972165.0	89711431526.0	98117543126.0	13.4 - 12.0 - 13.0 - 12.9 - 13.3 - 13.0	13.4 - 25.4 - 38.4 - 51.3 - 64.6 - 77.6 (38.4-39.2)	7-8	1080.0	4.0	7=>8	1180.0	5.0
202143050602	ダ	左	1200	晴	稍重	15:30	3歳七		2021-5-6	2	船橋	4	80万円以上113万円未満		2	410	2	2	130	1	4	520	9	9.0	170	3.0	2-4	6670	19	2-4	1,020	14	2-9	350	3	4-9	1,870	24	2=>4	8770	30	2-4-9	9710	34	2=>4=>9	44480	149		89261014357	8,9,2,6,10,4,1,(3,5),7	89621041-537	12.8 - 11.9 - 12.3 - 13.0 - 13.5 - 13.6	12.8 - 24.7 - 37.0 - 50.0 - 63.5 - 77.1 (37.0-40.1)	2-4	6500.0	17.0	2=>4	10480.0	32.0
202143050603	ダ	左	1500	晴	稍重	16:00	3歳　六組以下		2021-5-6	2	船橋	4			8	150	1	8	110	1	7	120	2	2.0	730	10.0	7-8	460	2	7-8	250	2	2-8	1,240	17	2-7	3,390	31	8=>7	690	2	2-7-8	7080	24	8=>7=>2	18620	61	81279356104	81279365104	(1,8),2,7,6,9,3,10,5,4	81726910354	7.2 - 12.9 - 12.5 - 12.9 - 13.2 - 13.1 - 13.6 - 13.2	7.2 - 20.1 - 32.6 - 45.5 - 58.7 - 71.8 - 85.4 - 98.6 (32.6-39.9)	7-7	460.0	2.0	7=>7	470.0	2.0
202143050604	ダ	左	1500	晴	稍重	16:30	C3一　特選		2021-5-6	2	船橋	4			6	1670	6	6	440	6	2	180	2	7.0	270	5.0	2-6	2670	10	2-6	1,090	13	6-7	3,880	39	2-7	690	7	6=>2	6500	21	2-6-7	11580	41	6=>2=>7	71870	256	111041256827139	410116128527139	4,10,12,6,11,2,(8,3),5,7,1,9	101264237511891	7.0 - 12.0 - 12.7 - 13.4 - 13.0 - 13.0 - 13.5 - 13.6	7.0 - 19.0 - 31.7 - 45.1 - 58.1 - 71.1 - 84.6 - 98.2 (31.7-40.1)	2-5	450.0	1.0	5=>2	1990.0	10.0
202143050605	ダ	左	1200	晴	稍重	17:00	C2六　七		2021-5-6	2	船橋	4			2	210	1	2	130	1	7	350	6	6.0	330	5.0	2-7	1180	5	2-7	440	3	2-6	650	7	6-7	2,280	27	2=>7	1730	6	2-6-7	6380	24	2=>7=>6	18600	52		211101248961735	2,10,11,4,(8,12),9,6,7,3,1,5	210114986731215	12.8 - 11.7 - 12.1 - 12.5 - 13.0 - 13.5	12.8 - 24.5 - 36.6 - 49.1 - 62.1 - 75.6 (36.6-39.0)	2-6	570.0	3.0	2=>6	880.0	3.0
