	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200404030203	ダ	左	1800	曇	良	11:00	3歳未勝利		2004-8-15	3	新潟	2	3歳未勝利	[指](馬齢)	11	310	1	11	120	1	2	200	3	12.0	3,150	13.0	2-6	280	1	11=>2	1320	2	2-11-12	30240	70	(*3,7)(2,9)11,6(4,13)8(1,12)-10,5,14 15	3,7(2,9)11(4,6)(1,13)8,12-(5,10)-14 15	3,7(2,9)11,6,1(4,12,13)(8,14)(5,10) 15	3(7,9,11)2,6,1(12,14)8(4,13)(5,10) 15	12.6 - 11.7 - 12.9 - 13.5 - 13.3 - 13.1 - 12.8 - 12.8 - 14.2	12.6 - 24.3 - 37.2 - 50.7 - 64.0 - 77.1 - 89.9 - 102.7 - 116.9 (37.2-39.8)	2-11	850.0	2.0	2-11	380	2.0	11-12	3,680	34.0	2-12	8,180	52.0
200404030204	障		2850	晴	良	11:35	障害3歳以上未勝利		2004-8-15	3	新潟	2	障害3歳以上未勝利	(混)(定量)	10	360	2	10	130	1	4	140	3	7.0	130	2.0	3-6	480	1	10=>4	1490	5	4-7-10	830	1	7,4(11,14,10)-9-(5,6)8-1-2-12,3=13	7,4,10,14,11-9-5(1,6,8)-(12,2)=3=13	(*7,4)10,14-9=1,8-(11,5)12,6,2=3-13	(7,*4)10-14-9=1-8-(5,12,6)11,2=3-13			4-10	720.0	2.0	4-10	260	1.0	7-10	300	3.0	4-7	280	2.0
200404030205	ダ	左	1200	晴	良	12:20	2歳新馬		2004-8-15	3	新潟	2	2歳新馬	(混)[指](馬齢)	10	240	1	10	140	1	12	570	6	3.0	4,350	14.0	6-7	360	1	10=>12	2360	7	3-10-12	109480	177			12-10,5(8,9)13-(3,15)14,4(2,7)11,1=6	12(10,5)(8,9)-3(13,14)(4,15,7)2-11,1=6	12.1 - 11.1 - 11.5 - 12.9 - 12.6 - 14.0	12.1 - 23.2 - 34.7 - 47.6 - 60.2 - 74.2 (34.7-39.5)	10-12	1680.0	5.0	10-12	770	6.0	3-10	6,260	53.0	3-12	26,170	89.0
200404030206	芝	左	1800	晴	良	12:50	3歳未勝利		2004-8-15	3	新潟	2	3歳未勝利	[指](馬齢)	11	420	3	11	170	3	2	380	6	16.0	230	4.0	1-6	1330	6	11=>2	5310	21	2-11-16	9590	28			2(12,15)(8,18)(9,13)17(1,3,7)(6,11,14)(4,10)16-5	2(12,15)(8,9,13,18)17(1,3,11)(7,14)(4,6,10)16-5	12.4 - 10.9 - 11.4 - 12.3 - 12.6 - 12.3 - 12.0 - 11.3 - 12.3	12.4 - 23.3 - 34.7 - 47.0 - 59.6 - 71.9 - 83.9 - 95.2 - 107.5 (34.7-35.6)	2-11	3030.0	14.0	2-11	1,210	16.0	11-16	770	7.0	2-16	1,620	18.0
200404030207	ダ	左	1200	晴	良	13:20	3歳以上500万下		2004-8-15	3	新潟	2	3歳以上500万下	牝[指](別定)	11	4360	10	11	950	10	12	150	1	13.0	240	4.0	7-8	790	5	11=>12	17970	63	11-12-13	7140	24			11(12,13)1(4,8,10)2(5,9)-6(3,7)	11,12,13(1,4,8,10)-(9,2)5(6,3)7	12.0 - 10.7 - 11.7 - 12.4 - 12.2 - 13.2	12.0 - 22.7 - 34.4 - 46.8 - 59.0 - 72.2 (34.4-37.8)	11-12	5650.0	24.0	11-12	1,510	20.0	11-13	2,790	36.0	12-13	340	1.0
200404030208	芝	直	1000	晴	良	13:50	3歳以上500万下		2004-8-15	3	新潟	2	3歳以上500万下	(混)[指](別定)	16	530	3	16	240	3	4	210	2	2.0	460	8.0	2-8	960	2	16=>4	3670	9	2-4-16	7970	28					12.1 - 10.3 - 10.7 - 11.2 - 12.2	12.1 - 22.4 - 33.1 - 44.3 - 56.5 (33.1-34.1)	4-16	1890.0	5.0	4-16	850	6.0	2-16	1,470	19.0	2-4	1,460	17.0
200404030209	芝	左	1800	晴	良	14:25	朱鷺ステークス 		2004-8-15	3	新潟	2	3歳以上1600万下	(混)(特指)(別定)	1	120	1	1	110	1	4	300	4				1-4	670	3	1=>4	930	4	1-2-4	410	2			4=1(2,5)-3	4=1(2,5)3	13.2 - 11.3 - 11.3 - 12.3 - 12.3 - 12.1 - 11.5 - 11.4 - 12.0	13.2 - 24.5 - 35.8 - 48.1 - 60.4 - 72.5 - 84.0 - 95.4 - 107.4 (35.8-34.9)												
200404030210	芝	左	1600	晴	良	15:00	古町特別 		2004-8-15	3	新潟	2	3歳以上500万下	(混)[指](別定)	10	4610	9	10	760	11	14	280	5	8.0	110	1.0	5-7	10670	24	10=>14	51430	93	8-10-14	9180	32			9,10-(6,8)3(15,17)1(2,5,7)11,13,14,4-16-12	9-10-(6,8)(3,17)15(2,1)(5,7)11(14,13)-4,16,12	12.3 - 11.2 - 11.9 - 11.9 - 12.3 - 11.9 - 11.2 - 12.4	12.3 - 23.5 - 35.4 - 47.3 - 59.6 - 71.5 - 82.7 - 95.1 (35.4-35.5)	10-14	16430.0	39.0	10-14	3,950	41.0	8-10	1,120	13.0	8-14	420	3.0
200404030211	ダ	左	1200	晴	良	15:35	苗場特別 		2004-8-15	3	新潟	2	3歳以上1000万下	(混)[指](別定)	11	920	3	11	200	4	1	110	1	15.0	890	10.0	1-6	370	2	11=>1	1700	7	1-11-15	7480	22			(*10,11)6,5,1-13,15-(2,12,14)(3,4)(8,9)7	(*10,11)(6,5)1-(13,15)14,12,2,4-(3,9)8,7	11.8 - 10.6 - 11.3 - 12.1 - 12.2 - 12.7	11.8 - 22.4 - 33.7 - 45.8 - 58.0 - 70.7 (33.7-37.0)	1-11	490.0	2.0	1-11	270	2.0	11-15	4,060	31.0	1-15	1,490	16.0
200404030212	芝	左	2000	晴	良	16:15	3歳以上500万下		2004-8-15	3	新潟	2	3歳以上500万下	(混)[指](別定)	10	240	1	10	110	1	12	230	4	1.0	200	2.0	5-6	440	1	10=>12	1490	2	1-10-12	2020	3			4,6-15,8(3,7,14)(1,12)(5,16)(9,11)(2,13)10	(*4,6)-15-8(7,14)12(3,1)(16,11)(5,9)(2,13,10)	12.4 - 10.7 - 11.3 - 11.8 - 12.7 - 12.5 - 12.3 - 11.7 - 11.5 - 12.6	12.4 - 23.1 - 34.4 - 46.2 - 58.9 - 71.4 - 83.7 - 95.4 - 106.9 - 119.5 (34.4-35.8)	10-12	1010.0	2.0	10-12	440	4.0	1-10	290	1.0	1-12	1,080	11.0
200404030301	芝	左	1400	晴	良	10:00	2歳未勝利		2004-8-21	3	新潟	3	2歳未勝利	(混)[指](馬齢)	7	760	4	7	180	4	6	120	2	8.0	110	1.0	5-6	270	1	7=>6	4080	15	6-7-8	860	2			(*1,7)8,5(3,11,10,12)-(2,4,6)9	(*1,7)-8(3,5,10)(11,12)6-(2,4,9)	12.4 - 10.8 - 11.4 - 12.1 - 11.7 - 11.9 - 12.6	12.4 - 23.2 - 34.6 - 46.7 - 58.4 - 70.3 - 82.9 (34.6-36.2)	6-7	1660.0	6.0	6-7	430	5.0	7-8	380	4.0	6-8	170	1.0
200404030302	ダ	左	1200	晴	良	10:30	3歳未勝利		2004-8-21	3	新潟	3	3歳未勝利	(父)[指](馬齢)	3	770	3	3	240	3	6	170	2	7.0	240	4.0	2-4	1040	4	3=>6	3960	13	3-6-7	3540	11			(*3,12)6,11,13-7(2,15)9-14=8(4,10)-5,1	3(12,6)-11(13,7)-(2,15)9-14-10,8-4-(5,1)	12.1 - 11.1 - 11.9 - 12.4 - 12.3 - 13.6	12.1 - 23.2 - 35.1 - 47.5 - 59.8 - 73.4 (35.1-38.3)	3-6	1810.0	6.0	3-6	570	6.0	3-7	1,050	10.0	6-7	440	4.0
200404030303	ダ	左	1800	晴	良	11:00	3歳未勝利		2004-8-21	3	新潟	3	3歳未勝利	牝[指](馬齢)	4	570	3	4	120	2	2	120	3	6.0	120	1.0	2-3	1030	5	4=>2	2420	9	2-4-6	900	1	1,6(3,4,15)(5,7,9,10,12)-(11,14)13,8,2	1,6(3,15)4(5,10,12)7,9,11,14,13,2,8	1,6(4,15)(3,5,12)7(13,11,10,14)2-(9,8)	(*1,6)15,4(3,5,12)(7,14)(13,11,10,2)-(9,8)	12.6 - 11.5 - 12.9 - 13.4 - 13.5 - 13.4 - 13.3 - 12.9 - 12.8	12.6 - 24.1 - 37.0 - 50.4 - 63.9 - 77.3 - 90.6 - 103.5 - 116.3 (37.0-39.0)	2-4	1110.0	5.0	2-4	470	5.0	4-6	420	4.0	2-6	180	1.0
200404030304	芝	直	1000	晴	良	11:30	3歳未勝利		2004-8-21	3	新潟	3	3歳未勝利	[指](馬齢)	4	1780	6	4	420	6	3	130	1	11.0	340	5.0	2-2	1530	8	4=>3	3890	12	3-4-11	7760	20					12.1 - 10.5 - 10.7 - 10.7 - 11.8	12.1 - 22.6 - 33.3 - 44.0 - 55.8 (33.3-33.2)	3-4	1450.0	3.0	3-4	700	5.0	4-11	2,550	28.0	3-11	970	9.0
200404030305	芝	左	1400	晴	良	12:20	2歳新馬		2004-8-21	3	新潟	3	2歳新馬	牝[指](馬齢)	17	190	1	17	130	1	11	410	7	13.0	1,050	12.0	6-8	750	2	17=>11	2560	7	11-13-17	42390	113			(*5,7)(10,12)(1,11)17(9,14)(16,15)-8-(2,13)=6-18,3=4	(*5,7,12)(11,17)10,9(1,14,15)16(8,13)2=6-18,3=4	12.5 - 10.8 - 11.3 - 11.9 - 12.5 - 12.2 - 12.4	12.5 - 23.3 - 34.6 - 46.5 - 59.0 - 71.2 - 83.6 (34.6-37.1)	11-17	1890.0	7.0	11-17	680	4.0	13-17	2,890	31.0	11-13	7,450	62.0
200404030306	芝	左	2000	晴	良	12:50	3歳未勝利		2004-8-21	3	新潟	3	3歳未勝利	[指](馬齢)	3	1770	4	3	370	5	2	500	6	12.0	140	1.0	1-2	6200	16	3=>2	29400	57	2-3-12	8350	23	(*12,18)13(2,11,14)(7,10)(4,16)(1,8,15)5(6,9,17)-3	18(12,13)(2,7,11,14)(4,10,16)(1,8,15)(5,17)(6,9)-3	10,18,12,16(2,7,13,15)14,4(1,17)(5,11,9)(8,3,6)	10(18,12)(2,7)(16,15)13-14(4,17,3)(1,5,9)11(8,6)	12.1 - 11.6 - 11.5 - 12.7 - 12.9 - 12.2 - 12.1 - 12.0 - 12.2 - 12.8	12.1 - 23.7 - 35.2 - 47.9 - 60.8 - 73.0 - 85.1 - 97.1 - 109.3 - 122.1 (35.2-37.0)	2-3	13630.0	29.0	2-3	3,370	29.0	3-12	590	5.0	2-12	970	10.0
200404030307	ダ	左	1200	晴	良	13:20	3歳以上500万下		2004-8-21	3	新潟	3	3歳以上500万下	[指](別定)	3	920	4	3	220	4	7	250	5	4.0	110	1.0	3-6	1640	6	3=>7	10860	29	3-4-7	2560	7			3(5,8)4,12,11(6,9)(7,10)-2=1	3(5,8)(4,12)(6,9,11)(7,10)-2-1	12.1 - 10.7 - 11.5 - 12.6 - 12.2 - 13.3	12.1 - 22.8 - 34.3 - 46.9 - 59.1 - 72.4 (34.3-38.1)	3-7	4650.0	14.0	3-7	1,430	15.0	3-4	330	3.0	4-7	480	4.0
200404030308	芝	左	1800	晴	良	13:55	3歳以上500万下		2004-8-21	3	新潟	3	3歳以上500万下	[指](別定)	6	200	1	6	100	1	3	110	2	10.0	170	4.0	3-5	280	1	6=>3	520	1	3-6-10	600	1			8,6(1,2,7)4(5,9)3(10,11)-12	8,6(1,7)(2,4,9)(3,5)(10,11)12	12.7 - 10.8 - 11.4 - 12.2 - 12.5 - 12.6 - 11.8 - 10.8 - 12.5	12.7 - 23.5 - 34.9 - 47.1 - 59.6 - 72.2 - 84.0 - 94.8 - 107.3 (34.9-35.1)	3-6	290.0	1.0	3-6	150	1.0	6-10	260	2.0	3-10	310	4.0
200404030309	ダ	左	1800	晴	良	14:30	柏崎特別 		2004-8-21	3	新潟	3	3歳以上500万下	(混)[指](別定)	1	150	1	1	110	1	7	250	4	3.0	2,020	13.0	1-4	870	3	1=>7	1280	4	1-3-7	23570	64	(*3,15)(1,7)4(2,14)6(12,13)8,5(10,11)9	3,15,1,7(2,14,13)(4,12)(5,6)(8,11)(9,10)	3-(1,15)7(14,13)(2,12)(6,11)-(5,10)-(9,8)-4	3-1(15,7)-(14,13)6(2,12,11)(5,10)-9,8-4	12.7 - 11.7 - 12.9 - 14.1 - 12.6 - 12.1 - 12.5 - 12.1 - 13.3	12.7 - 24.4 - 37.3 - 51.4 - 64.0 - 76.1 - 88.6 - 100.7 - 114.0 (37.3-37.9)	1-7	840.0	3.0	1-7	440	3.0	1-3	2,130	24.0	3-7	11,540	67.0
200404030310	障		3250	晴	良	15:05	新潟ジャンプS	J.G3	2004-8-21	3	新潟	3	障害3歳以上オープン	(混)(ハンデ)	8	350	2	8	180	1	3	1,810	12	5.0	4,080	13.0	3-5	5360	16	8=>3	23430	61	3-5-8	330970	236	10-(12,8)-(14,13)-1,3(2,9)-11,6,7-4-5	(10,*8)-12,13,1,3,2,14,9,6,11,7(4,5)	8=(10,13,1)(6,3)2,5,11-9,7-14-4,12	8=(1,3)(13,6,5)2-(10,11)-7,9=14-4=12			3-8	15880.0	37.0	3-8	3,690	35.0	5-8	10,390	60.0	3-5	36,760	85.0
200404030311	ダ	左	1800	晴	良	15:40	瀬波特別 		2004-8-21	3	新潟	3	3歳以上1000万下	(混)(特指)(別定)	2	210	1	2	120	1	4	400	6	7.0	220	3.0	2-4	2980	9	2=>4	3780	15	2-4-7	5470	17	1(3,4)-6-7(2,10)(8,11,9)-5	1(3,4)-6,7,2(8,10)11,9-5	1,4-3(7,6,2)-8-(11,9)-10-5	(*1,4)-2(7,3)6-8-(11,9)-10-5	12.5 - 11.3 - 12.8 - 13.1 - 12.5 - 12.3 - 12.5 - 12.2 - 13.2	12.5 - 23.8 - 36.6 - 49.7 - 62.2 - 74.5 - 87.0 - 99.2 - 112.4 (36.6-37.9)	2-4	2930.0	9.0	2-4	860	8.0	2-7	400	2.0	4-7	1,630	16.0
200404030312	芝	左	1200	晴	良	16:15	佐渡金銀山特別 		2004-8-21	3	新潟	3	3歳以上500万下	(混)[指](別定)	3	180	1	3	120	1	11	220	4	2.0	250	5.0	3-8	280	1	3=>11	1170	2	2-3-11	2030	4			10,4(2,11)(9,12)(1,3,8)-(5,6,7)	10(4,11)2(9,12,3,8)1-(6,7)5	12.2 - 10.6 - 11.5 - 11.7 - 11.4 - 12.2	12.2 - 22.8 - 34.3 - 46.0 - 57.4 - 69.6 (34.3-35.3)	3-11	870.0	3.0	3-11	350	2.0	2-3	380	4.0	2-11	1,370	18.0
200404030401	ダ	左	1200	晴	良	10:00	2歳未勝利		2004-8-22	3	新潟	4	2歳未勝利	[指](馬齢)	4	490	3	4	140	3	14	250	4	13.0	120	1.0	3-8	600	3	4=>14	3000	11	4-13-14	1130	3			(*7,13)(4,15)-(5,14)(8,10,12)-3,9(1,6,2)=11	(*7,13)(4,15)-(5,14)(8,10,12)-3(9,6,2)-1-11	12.4 - 11.1 - 11.8 - 12.6 - 12.7 - 13.6	12.4 - 23.5 - 35.3 - 47.9 - 60.6 - 74.2 (35.3-38.9)	4-14	1730.0	6.0	4-14	600	6.0	4-13	210	1.0	13-14	460	4.0
200404030402	ダ	左	1800	晴	良	10:30	3歳未勝利		2004-8-22	3	新潟	4	3歳未勝利	(混)[指](馬齢)	9	280	1	9	130	2	6	170	3	8.0	110	1.0	4-5	330	1	9=>6	1670	3	6-8-9	1120	1	(6,7,*9)10(4,14)-12,15(3,1,11)-(8,13)-(2,5)	(6,*9)(7,10)4,14,12(3,15)(1,11)-(8,13)-5,2	(*6,9)(7,10)-4(12,14)(3,11)(8,1)15-(2,13)5	(*6,9)-7,10-4,12(8,14,11,1)3-15,2,13,5	12.7 - 10.9 - 12.5 - 13.0 - 13.1 - 13.2 - 13.2 - 12.7 - 14.1	12.7 - 23.6 - 36.1 - 49.1 - 62.2 - 75.4 - 88.6 - 101.3 - 115.4 (36.1-40.0)	6-9	1020.0	2.0	6-9	290	2.0	8-9	240	1.0	6-8	400	3.0
200404030403	ダ	左	1200	晴	良	11:00	3歳未勝利		2004-8-22	3	新潟	4	3歳未勝利	[指](馬齢)	8	650	3	8	240	3	10	280	4	6.0	1,610	12.0	5-6	880	3	8=>10	4260	16	6-8-10	46260	92			(*5,7)15-8(11,13)-6(3,10)4-(2,14)1,9-12	(*5,7,15)-8(11,13)6,10(3,4)-2,1,14,9-12	12.3 - 11.1 - 11.6 - 12.8 - 12.6 - 13.4	12.3 - 23.4 - 35.0 - 47.8 - 60.4 - 73.8 (35.0-38.8)	8-10	2600.0	11.0	8-10	900	9.0	6-8	4,860	38.0	6-10	6,080	44.0
200404030404	芝	左	1600	晴	良	11:30	3歳未勝利		2004-8-22	3	新潟	4	3歳未勝利	牝[指](馬齢)	2	1020	3	2	170	3	18	120	2	4.0	100	1.0	1-8	1500	7	2=>18	3570	13	2-4-18	1030	1			6,15(2,18)(5,17)(4,7,11)(8,9,12)14(1,10,13)-(3,16)	6,15(2,18)(5,11,17)(4,7)(8,12)(9,14)(1,10,13)(3,16)	12.8 - 11.4 - 12.6 - 13.1 - 12.5 - 11.5 - 10.6 - 11.8	12.8 - 24.2 - 36.8 - 49.9 - 62.4 - 73.9 - 84.5 - 96.3 (36.8-33.9)	2-18	1420.0	6.0	2-18	340	2.0	2-4	350	3.0	4-18	180	1.0
200404030405	芝	左	1200	晴	良	12:20	2歳新馬		2004-8-22	3	新潟	4	2歳新馬	(混)[指](馬齢)	2	1180	4	2	170	4	5	110	1	4.0	160	3.0	2-5	480	3	2=>5	2010	8	2-4-5	840	3			2,5,4,6(1,10)9,12,7(3,11)8	(*2,5)-4,6(1,10)9,12-7(3,11)8	12.3 - 10.8 - 12.0 - 11.9 - 11.5 - 12.4	12.3 - 23.1 - 35.1 - 47.0 - 58.5 - 70.9 (35.1-35.8)	2-5	510.0	3.0	2-5	240	3.0	2-4	520	8.0	4-5	200	2.0
200404030406	芝	左	1800	晴	良	12:50	3歳未勝利		2004-8-22	3	新潟	4	3歳未勝利	(混)[指](馬齢)	17	130	1	17	110	1	12	1,000	11	4.0	260	4.0	6-8	2240	7	17=>12	5390	14	4-12-17	11710	32			(*1,4)8(2,11)(15,17)(6,7,16,18)(10,12,14)5,9,3-13	(*1,4)(2,11,8)(7,15,17)(6,16,18)(10,12,14)5,9,3-13	12.7 - 11.2 - 11.7 - 12.8 - 12.6 - 12.6 - 11.5 - 10.8 - 12.5	12.7 - 23.9 - 35.6 - 48.4 - 61.0 - 73.6 - 85.1 - 95.9 - 108.4 (35.6-34.8)	12-17	4270.0	11.0	12-17	1,500	15.0	4-17	390	2.0	4-12	6,590	51.0
200404030407	ダ	左	1800	晴	良	13:20	3歳以上500万下		2004-8-22	3	新潟	4	3歳以上500万下	牝[指](別定)	12	380	2	12	170	2	2	320	6	6.0	280	4.0	2-7	2330	10	12=>2	3650	11	2-6-12	5960	18	13(4,7)12(2,10)(6,8)(1,3,14)11,5(9,15)	13,4,7(2,12)6(1,3,8,10)14(5,11)(9,15)	(*13,4)7(2,6,12)(1,3,8,10)(14,9)(5,11)-15	(*13,4)(7,12)2,6(1,10)(3,8)(14,9)(5,11)15	12.2 - 11.6 - 13.1 - 13.6 - 13.2 - 12.8 - 12.7 - 12.0 - 12.9	12.2 - 23.8 - 36.9 - 50.5 - 63.7 - 76.5 - 89.2 - 101.2 - 114.1 (36.9-37.6)	2-12	2000.0	7.0	2-12	840	9.0	6-12	700	5.0	2-6	1,780	23.0
200404030408	芝	左	1400	晴	良	13:50	3歳以上500万下		2004-8-22	3	新潟	4	3歳以上500万下	(特指)(別定)	12	340	2	12	130	1	9	320	7	11.0	140	2.0	5-6	710	3	12=>9	3580	12	9-11-12	2080	3			1(15,16)(3,6,14,13)(5,10)8,12,9(4,17)(2,7,11)	(*1,15,16)(6,14,13)(3,10,12)5(8,9)17(4,7)(2,11)	12.6 - 10.7 - 11.4 - 11.9 - 12.1 - 11.8 - 12.1	12.6 - 23.3 - 34.7 - 46.6 - 58.7 - 70.5 - 82.6 (34.7-36.0)	9-12	2500.0	11.0	9-12	670	6.0	11-12	210	1.0	9-11	800	9.0
200404030409	芝	左	2200	晴	良	14:25	瓢湖特別 		2004-8-22	3	新潟	4	3歳以上500万下	(混)(特指)(別定)	2	330	2	2	170	2	10	2,490	10	7.0	380	7.0	2-8	950	5	2=>10	18000	43	2-7-10	49380	78	11-10(1,5,8)-7,6-9-(4,2)-3	11-10(5,8)1-(7,6)-9,2,4,3	11(10,8)(1,5)-(7,6)-2,9-(4,3)	(11,*10)8(1,5)(7,6)2,9-4,3	12.6 - 11.2 - 11.8 - 11.7 - 12.6 - 12.7 - 12.4 - 12.1 - 12.3 - 12.0 - 12.3	12.6 - 23.8 - 35.6 - 47.3 - 59.9 - 72.6 - 85.0 - 97.1 - 109.4 - 121.4 - 133.7 (35.6-36.6)	2-10	12280.0	25.0	2-10	3,840	28.0	2-7	760	10.0	7-10	14,440	51.0
200404030410	芝	左	2000	晴	良	15:00	阿賀野川特別 		2004-8-22	3	新潟	4	3歳以上1000万下	(混)[指](ハンデ)	12	1150	6	12	240	5	4	160	2	6.0	110	1.0	4-8	1190	6	12=>4	7200	32	4-6-12	2160	6			7-(5,8)11(9,12)-6(3,1)-4-(2,10)	7-8(5,11)(9,12)(6,1)(3,4)=(2,10)	12.6 - 11.5 - 11.9 - 11.7 - 12.7 - 12.3 - 12.2 - 11.6 - 10.9 - 12.7	12.6 - 24.1 - 36.0 - 47.7 - 60.4 - 72.7 - 84.9 - 96.5 - 107.4 - 120.1 (36.0-35.2)	4-12	2990.0	15.0	4-12	900	14.0	6-12	490	4.0	4-6	280	1.0
200404030411	芝	直	1000	晴	良	15:35	アイビスサマーD	G3	2004-8-22	3	新潟	4	3歳以上オープン	(混)(指)(別定)	5	220	1	5	110	1	12	150	3	9.0	170	4.0	5-8	260	1	5=>12	900	2	5-9-12	1350	3					11.9 - 10.1 - 10.2 - 10.5 - 11.2	11.9 - 22.0 - 32.2 - 42.7 - 53.9 (32.2-31.9)	5-12	580.0	2.0	5-12	270	2.0	5-9	350	4.0	9-12	600	9.0
200404030501	芝	左	1200	晴	良	10:00	2歳未勝利		2004-8-28	3	新潟	5	2歳未勝利	[指](馬齢)	5	180	1	5	100	1	4	110	2	1.0	130	3.0	4-5	260	1	5=>4	450	1	1-4-5	550	1			4(1,5)6(7,2,3,8,9)-10	4,5(1,6,8)(7,2,9)3-10	12.4 - 11.1 - 11.9 - 11.8 - 11.4 - 12.3	12.4 - 23.5 - 35.4 - 47.2 - 58.6 - 70.9 (35.4-35.5)	4-5	270.0	1.0	4-5	130	1.0	1-5	230	2.0	1-4	290	3.0
200404030502	芝	左	1400	晴	良	10:30	2歳未勝利		2004-8-28	3	新潟	5	2歳未勝利	牝[指](馬齢)	2	670	4	2	180	2	6	210	4	13.0	330	6.0	2-4	1020	4	2=>6	2470	9	2-6-13	3860	14			14,13,2,11,5(6,10,9)(1,7)(4,8)3,12	(*14,13)2-(5,11)9(6,10)7(1,4)8,3-12	12.5 - 11.0 - 11.4 - 11.9 - 11.8 - 11.4 - 12.2	12.5 - 23.5 - 34.9 - 46.8 - 58.6 - 70.0 - 82.2 (34.9-35.4)	2-6	1130.0	3.0	2-6	430	3.0	2-13	1,050	13.0	6-13	1,060	15.0
200404030503	ダ	左	1800	晴	良	11:00	3歳未勝利		2004-8-28	3	新潟	5	3歳未勝利	(父)[指](馬齢)	10	280	1	10	210	3	6	650	6	5.0	2,540	14.0	4-6	630	3	10=>6	5670	21	5-6-10	138880	178	14,12(8,15)10(2,7)11(4,9,13)(3,5)-(1,6)	14(8,12,15)(10,7)(2,9)(4,11)(3,5)(1,13)6	14(12,15)8(10,7)2(3,9)11(4,5)1,13,6	(*14,15)(8,12,7)(2,10)(3,9)(4,11,5)-1(6,13)	12.5 - 11.7 - 13.4 - 13.8 - 13.1 - 12.9 - 13.2 - 12.5 - 13.1	12.5 - 24.2 - 37.6 - 51.4 - 64.5 - 77.4 - 90.6 - 103.1 - 116.2 (37.6-38.8)	6-10	3800.0	12.0	6-10	1,490	15.0	5-10	5,310	43.0	5-6	23,250	83.0
200404030504	障		2850	晴	良	11:30	障害3歳以上未勝利		2004-8-28	3	新潟	5	障害3歳以上未勝利	(混)(定量)	12	710	3	12	260	3	11	280	4	4.0	460	6.0	7-7	3410	9	12=>11	6830	23	4-11-12	13050	35	6-7=14,8,2-(1,9)10(11,12)-4-13,5=3	6=7=14=2(8,1,9,12)(10,11)4=5,13=3	6-(14,12)-(7,11)9-4-2=10=5=3=13 8,1	6(14,12)-11-9,4,7=2=10=5=3=13 8,1			11-12	3420.0	13.0	11-12	1,040	11.0	4-12	1,830	19.0	4-11	1,820	18.0
200404030505	ダ	左	1200	晴	良	12:20	3歳未勝利		2004-8-28	3	新潟	5	3歳未勝利	(混)[指](馬齢)	15	230	1	15	120	1	1	350	6	4.0	240	4.0	1-8	1400	5	15=>1	2480	9	1-4-15	4330	12			15-(4,11)(1,14)(9,13,10)-3(2,5,8)12-7,6	15-4,11,1,14(9,13,10)3(5,8)2-12-(7,6)	12.3 - 11.1 - 11.6 - 12.4 - 12.1 - 12.8	12.3 - 23.4 - 35.0 - 47.4 - 59.5 - 72.3 (35.0-37.3)	1-15	1630.0	6.0	1-15	700	9.0	4-15	490	4.0	1-4	1,340	13.0
200404030506	ダ	左	1800	晴	良	12:50	3歳未勝利		2004-8-28	3	新潟	5	3歳未勝利	[指](馬齢)	7	190	1	7	110	1	10	210	5	5.0	180	3.0	4-6	900	5	7=>10	1290	4	5-7-10	2040	8	7,8(2,10)11(3,15,12)13,9(1,6)(4,14)5	7,8(2,10)(3,15,11)-(9,12,13)(1,6)(4,14)5	(*7,8)(2,10)(15,11)-3(5,9,13)(1,6)(4,14)-12	(*7,8)-10,2(15,11)-3(9,13,4)5(1,6)14=12	12.3 - 11.5 - 13.0 - 13.6 - 13.2 - 12.7 - 12.8 - 12.7 - 13.9	12.3 - 23.8 - 36.8 - 50.4 - 63.6 - 76.3 - 89.1 - 101.8 - 115.7 (36.8-39.4)	7-10	1040.0	5.0	7-10	400	5.0	5-7	300	2.0	5-10	800	12.0
200404030507	芝	左	1800	晴	良	13:20	3歳未勝利		2004-8-28	3	新潟	5	3歳未勝利	[指](馬齢)	14	720	3	14	150	3	7	100	1	2.0	160	4.0	4-7	520	3	14=>7	1820	7	2-7-14	980	3			(*12,10)(13,14)(2,4)18(8,7)3(1,16)-(11,15)(5,9,17)6	(*12,10,14)(2,13)(4,18)(3,7)(1,16)8(11,15)(5,9)(6,17)	12.6 - 10.8 - 11.4 - 12.2 - 12.4 - 12.5 - 11.7 - 10.8 - 12.8	12.6 - 23.4 - 34.8 - 47.0 - 59.4 - 71.9 - 83.6 - 94.4 - 107.2 (34.8-35.3)	7-14	590.0	3.0	7-14	260	3.0	2-14	580	7.0	2-7	200	2.0
